item,type,subject,property,stimulus,question_type,prompt,choices,answer,catch,list_number
hindus don’t eat beef ,principled,Hindus, don’t eat beef,Hindus don’t eat beef.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
ants are insects,principled,ants, are insects,Ants are insects.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
bikers ride motorcycles,principled,bikers, ride motorcycles,Bikers ride motorcycles.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
celebrities are famous,principled,celebrities, are famous,Celebrities are famous.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
diapers are absorbent,principled,diapers, are absorbent,Diapers are absorbent.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
elms are trees,principled,elms, are trees,Elms are trees.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
hair nets cover your head,principled,hair nets, cover your head,Hair nets cover your head.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
mammals wean their young,principled,mammals, wean their young,Mammals wean their young.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
pigs suckle their young,principled,pigs, suckle their young,Pigs suckle their young.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
roller skates have wheels,principled,roller skates, have wheels,Roller skates have wheels.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
spandex is stretchy,principled,spandex, is stretchy,Spandex is stretchy.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
teachers impart knowledge ,principled,teachers, impart knowledge,Teachers impart knowledge.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
worms live in the ground,principled,worms, live in the ground,Worms live in the ground.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
christians go to church,statistical,Christians, go to church,Christians go to church.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
muslims are middle eastern,statistical,Muslims, are Middle Eastern,Muslims are Middle Eastern.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
bananas ripen quickly,statistical,bananas, ripen quickly,Bananas ripen quickly.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
bulldozers are yellow,statistical,bulldozers, are yellow,Bulldozers are yellow.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
clocks have alarms ,statistical,clocks, have alarms,Clocks have alarms.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
dolls wear dresses,statistical,dolls, wear dresses,Dolls wear dresses.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
goats are stubborn,statistical,goats, are stubborn,Goats are stubborn.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
lemons are yellow,statistical,lemons, are yellow,Lemons are yellow.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
needles are sterile,statistical,needles, are sterile,Needles are sterile.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
raccoons eat garbage,statistical,raccoons, eat garbage,Raccoons eat garbage.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
shower caps are transparent,statistical,shower caps, are transparent,Shower caps are transparent.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
submarines are black,statistical,submarines, are black,Submarines are black.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
trumpets are loud,statistical,trumpets, are loud,Trumpets are loud.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
americans live in america,principled,Americans, live in America,"<i>Because</i> they are Americans, Americans live in America.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
italians live in southern europe,principled,Italians, live in Southern Europe,"<i>Because</i> they are Italians, Italians live in Southern Europe.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
architects design buildings,principled,architects, design buildings,"<i>Because</i> they are architects, architects design buildings.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
birds have wings,principled,birds, have wings,"<i>Because</i> they are birds, birds have wings.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
cheerleaders are spirited,principled,cheerleaders, are spirited,"<i>Because</i> they are cheerleaders, cheerleaders are spirited.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
doctors diagnose ailments ,principled,doctors, diagnose ailments,"<i>Because</i> they are doctors, doctors diagnose ailments.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
engineers have degrees,principled,engineers, have degrees,"<i>Because</i> they are engineers, engineers have degrees.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
horses have four legs,principled,horses, have four legs,"<i>Because</i> they are horses, horses have four legs.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
milk is white,principled,milk, is white,"<i>Because</i> it is milk, milk is white.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
police officers wear badges,principled,police officers, wear badges,"<i>Because</i> they are police officers, police officers wear badges.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
sandpaper is rough,principled,sandpaper, is rough,"<i>Because</i> it is sandpaper, sandpaper is rough.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
spinach is green ,principled,spinach, is green,"<i>Because</i> they are spinach, spinach is green.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
tightrope walkers have good balance,principled,tightrope walkers, have good balance,"<i>Because</i> they are tightrope walkers, tightrope walkers have good balance.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
englishmen drink tea ,statistical,Englishmen, drink tea,"<i>Because</i> they are Englishmen, Englishmen drink tea.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
united states presidents are men,statistical,United States presidents, are men,"<i>Because</i> they are United States presidents, United States presidents are men.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
barns are red,statistical,barns, are red,"<i>Because</i> they are barns, barns are red.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
carrots are orange,statistical,carrots, are orange,"<i>Because</i> they are carrots, carrots are orange.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
cows live on farms,statistical,cows, live on farms,"<i>Because</i> they are cows, cows live on farms.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
ducks are female,statistical,ducks, are female,"<i>Because</i> they are ducks, ducks are female.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
