item,type,subject,property,stimulus,question_type,prompt,choices,answer,catch,list_number
englishmen are from great britain,principled,Englishmen, are from Great Britain,Englishmen are from Great Britain.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
united states presidents are over 35,principled,United States presidents, are over 35,United states presidents are over 35.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
barns are buildings,principled,barns, are buildings,Barns are buildings.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
carrots are crunchy,principled,carrots, are crunchy,Carrots are crunchy.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
cows have udders,principled,cows, have udders,Cows have udders.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
ducks lay eggs,principled,ducks, lay eggs,Ducks lay eggs.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
golfers use clubs,principled,golfers, use clubs,Golfers use clubs.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
leopards have spots,principled,leopards, have spots,Leopards have spots.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
oranges grow on trees,principled,oranges, grow on trees,Oranges grow on trees.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
raincoats are waterproof,principled,raincoats, are waterproof,Raincoats are waterproof.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
snakes lay eggs,principled,snakes, lay eggs,Snakes lay eggs.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
summers are warm,principled,summers, are warm,Summers are warm.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
turtles walk slowly ,principled,turtles, walk slowly,Turtles walk slowly.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
americans are brunettes,statistical,Americans, are brunettes,Americans are brunettes.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
italians are catholic ,statistical,Italians, are Catholic,Italians are Catholic.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
architects are pretentious,statistical,architects, are pretentious,Architects are pretentious.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
birds are kept in cages,statistical,birds, are kept in cages,Birds are kept in cages.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
cheerleaders have pompoms,statistical,cheerleaders, have pompoms,Cheerleaders have pompoms.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
doctors are rich,statistical,doctors, are rich,Doctors are rich.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
engineers are male,statistical,engineers, are male,Engineers are male.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
horses wear horseshoes,statistical,horses, wear horseshoes,Horses wear horseshoes.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
milk comes from cows,statistical,milk, comes from cows,Milk comes from cows.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
police officers eat donuts,statistical,police officers, eat donuts,Police officers eat donuts.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
sandpaper is sold at the hardware store,statistical,sandpaper, is sold at the hardware store,Sandpaper is sold at the hardware store.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
spinach is sold in bags,statistical,spinach, is sold in bags,Spinach is sold in bags.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
tightrope walkers work in the circus,statistical,tightrope walkers, work in the circus,Tightrope walkers work in the circus.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
frenchmen are europeans,principled,Frenchmen, are Europeans,"<i>Because</i> they are Frenchmen, Frenchmen are Europeans.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
airplanes have wings,principled,airplanes, have wings,"<i>Because</i> they are airplanes, airplanes have wings.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
bears can roar,principled,bears, can roar,"<i>Because</i> they are bears, bears can roar.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
cars have four wheels,principled,cars, have four wheels,"<i>Because</i> they are cars, cars have four wheels.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
dancers move gracefully ,principled,dancers, move gracefully,"<i>Because</i> they are dancers, dancers move gracefully.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
eggshells are fragile ,principled,eggshells, are fragile,"<i>Because</i> they are eggshells, eggshells are fragile.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
grass is green ,principled,grass, is green,"<i>Because</i> it is grass, grass is green.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
lifeguards can swim ,principled,lifeguards, can swim,"<i>Because</i> they are lifeguards, lifeguards can swim.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,8
