responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",12067,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,2,, are from Great Britain,cue_validity,"You learn that [unknown thing/people] are from Great Britain, how likely is it to be Englishmen?",Englishmen,4,principled
"{""rating"":2}",12000,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors are rich,2,, are rich,cue_validity,"You learn that [unknown thing/people] are rich, how likely is it to be doctors?",doctors,6,statistical
"{""rating"":1}",6933,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges grow on trees,2,, grow on trees,cue_validity,"You learn that [unknown thing/people] grow on trees, how likely is it to be oranges?",oranges,8,principled
"{""rating"":0}",6515,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,2,, are over 35,cue_validity,"You learn that [unknown thing/people] are over 35, how likely is it to be United States presidents?",United States presidents,10,principled
"{""rating"":3}",5222,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects are pretentious,2,, are pretentious,cue_validity,"You learn that [unknown thing/people] are pretentious, how likely is it to be architects?",architects,12,statistical
"{""rating"":0}",5159,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,13,
"{""rating"":0}",4720,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is sold in bags,2,, is sold in bags,cue_validity,"You learn that [unknown thing/people] is sold in bags, how likely is it to be spinach?",spinach,18,statistical
"{""rating"":5}",6550,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,2,, have udders,cue_validity,"You learn that [unknown thing/people] have udders, how likely is it to be cows?",cows,23,principled
"{""rating"":2}",7354,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are warm,2,, are warm,cue_validity,"You learn that [unknown thing/people] are warm, how likely is it to be summers?",summers,27,principled
"{""rating"":1}",9935,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,2,, are brunettes,cue_validity,"You learn that [unknown thing/people] are brunettes, how likely is it to be Americans?",Americans,28,statistical
"{""rating"":1}",4469,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,2,, are crunchy,cue_validity,"You learn that [unknown thing/people] are crunchy, how likely is it to be carrots?",carrots,37,principled
"{""rating"":2}",10845,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,2,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be ducks?",ducks,41,principled
"{""rating"":1}",10080,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,2,, have spots,cue_validity,"You learn that [unknown thing/people] have spots, how likely is it to be leopards?",leopards,42,principled
"{""rating"":1}",19880,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,2,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be snakes?",snakes,48,principled
"{""rating"":0}",2676,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,cue_validity,Please select <i>completely false</i>.,,51,
"{""rating"":4}",7248,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk comes from cows,2,, comes from cows,cue_validity,"You learn that [unknown thing/people] comes from cows, how likely is it to be milk?",milk,54,statistical
"{""rating"":3}",5469,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders have pompoms,2,, have pompoms,cue_validity,"You learn that [unknown thing/people] have pompoms, how likely is it to be cheerleaders?",cheerleaders,56,statistical
