responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",3866.60000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders have pompoms,13,, have pompoms,prevalence,"Think about cheerleaders, how likely are they to have pompoms?",cheerleaders,6,statistical
"{""rating"":3}",4703.19999999553,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen are europeans,13,, are Europeans,prevalence,"Think about Frenchmen, how likely are they to be Europeans?",Frenchmen,9,principled
"{""rating"":6}",2987.1999999955297,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards can swim ,13,, can swim,prevalence,"Think about lifeguards, how likely are they to be able to swim?",lifeguards,11,principled
"{""rating"":6}",2781.6999999955297,completely true,catch,"completely false,,,neither true nor false,,,completely true",,13,,,prevalence,Please select <i>completely true</i>.,,20,
"{""rating"":3}",5525.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk comes from cows,13,, comes from cows,prevalence,"Think about milk, how likely is it to comes from cows?",milk,23,statistical
"{""rating"":2}",5804.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds are kept in cages,13,, are kept in cages,prevalence,"Think about birds, how likely are they to be kept in cages?",birds,25,statistical
"{""rating"":0}",3355.8000000044703,completely false,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,prevalence,One cent is a lot of money.,,26,
"{""rating"":6}",5262.30000000447,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are fragile ,13,, are fragile,prevalence,"Think about eggshells, how likely are they to be fragile?",eggshells,33,principled
"{""rating"":4}",13504,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is sold in bags,13,, is sold in bags,prevalence,"Think about spinach, how likely are they to be sold in bags?",spinach,34,statistical
"{""rating"":3}",3534,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians are catholic ,13,, are Catholic,prevalence,"Think about Italians, how likely are they to be Catholic?",Italians,36,statistical
"{""rating"":5}",6071.70000000298,completely true,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,41,
"{""rating"":3}",3389.1999999955297,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,13,, are brunettes,prevalence,"Think about Americans, how likely are they to be brunettes?",Americans,42,statistical
"{""rating"":5}",4713.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears can roar,13,, can roar,prevalence,"Think about bears, how likely are they to be able to roar?",bears,44,principled
"{""rating"":4}",3808.2000000029802,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects are pretentious,13,, are pretentious,prevalence,"Think about architects, how likely are they to be pretentious?",architects,54,statistical
"{""rating"":4}",3311.6999999955297,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers move gracefully ,13,, move gracefully,prevalence,"Think about dancers, how likely are they to move gracefully?",dancers,56,principled
"{""rating"":4}",4313.69999999553,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets hold money,13,, hold money,prevalence,"Think about wallets, how likely are they to hold money?",wallets,58,principled
"{""rating"":6}",4365.89999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass is green ,13,, is green,prevalence,"Think about grass, how likely is it to be green?",grass,59,principled
"{""rating"":6}",4214.69999999553,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are unstable,13,, are unstable,prevalence,"Think about rocking chairs, how likely are they to be unstable?",rocking chairs,60,principled
"{""rating"":5}",3398.1999999955297,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are flat,13,, are flat,prevalence,"Think about tables, how likely are they to be flat?",tables,63,principled
"{""rating"":3}",3092.8000000044703,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers are male,13,, are male,prevalence,"Think about engineers, how likely are they to be male?",engineers,88,statistical
"{""rating"":6}",2205.2999999970198,completely true,catch,"completely false,,,neither true nor false,,,completely true",,13,,,prevalence,Please select <i>completely true</i>.,,96,
"{""rating"":5}",3617.39999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers eat donuts,13,, eat donuts,prevalence,"Think about police officers, how likely are they to eat donuts?",police officers,97,statistical
"{""rating"":6}",3399.1999999955297,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is sold at the hardware store,13,, is sold at the hardware store,prevalence,"Think about sandpaper, how likely is it to be sold at the hardware store?",sandpaper,99,statistical
"{""rating"":5}",7408.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow is white ,13,, is white,prevalence,"Think about snow, how likely is it to be white?",snow,102,principled
"{""rating"":5}",3378.7000000029802,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks have beautiful tails,13,, have beautiful tails,prevalence,"Think about peacocks, how likely are they to have beautiful tails?",peacocks,104,principled
"{""rating"":5}",3429.60000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have four wheels,13,, have four wheels,prevalence,"Think about cars, how likely are they to have four wheels?",cars,108,principled
"{""rating"":4}",3943.89999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,13,, wear horseshoes,prevalence,"Think about horses, how likely are they to wear horseshoes?",horses,109,statistical
"{""rating"":6}",3982.7999999970198,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers work in the circus,13,, work in the circus,prevalence,"Think about tightrope walkers, how likely are they to work in the circus?",tightrope walkers,110,statistical
"{""rating"":6}",4746.39999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have wings,13,, have wings,prevalence,"Think about airplanes, how likely are they to have wings?",airplanes,112,principled
"{""rating"":4}",3557.6999999955297,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors are rich,13,, are rich,prevalence,"Think about doctors, how likely are they to be rich?",doctors,120,statistical
"{""rating"":1}",13683,,,"completely false,,,neither true nor false,,,completely true",raincoats are waterproof,13,How true is the above statement?, are waterproof,by_virtue_of,"<i>Because</i> they are raincoats, raincoats are waterproof.",raincoats,2,principled
"{""rating"":0}",3670.3000000044703,completely false,catch,"completely false,,,neither true nor false,,,completely true",,13,,,by_virtue_of,Please select <i>completely false</i>.,,3,
"{""rating"":1}",8001.79999999702,,,"completely false,,,neither true nor false,,,completely true",englishmen are from great britain,13,How true is the above statement?, are from Great Britain,by_virtue_of,"<i>Because</i> they are Englishmen, Englishmen are from Great Britain.",Englishmen,5,principled
"{""rating"":0}",6311.79999999702,,,"completely false,,,neither true nor false,,,completely true",roller skates have laces,13,How true is the above statement?, have laces,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have laces.",roller skates,10,statistical
"{""rating"":0}",4196.89999999851,,,"completely false,,,neither true nor false,,,completely true",leopards have spots,13,How true is the above statement?, have spots,by_virtue_of,"<i>Because</i> they are leopards, leopards have spots.",leopards,12,principled
"{""rating"":0}",3046.60000000149,completely false,catch,"completely false,,,neither true nor false,,,completely true",,13,,,by_virtue_of,Please select <i>completely false</i>.,,16,
"{""rating"":1}",4634,,,"completely false,,,neither true nor false,,,completely true",elms are tall,13,How true is the above statement?, are tall,by_virtue_of,"<i>Because</i> they are elms, elms are tall.",elms,17,statistical
