responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",7832.799999999814,completely true,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,15,
"{""rating"":4}",28435.900000000373,,,"completely false,,,neither true nor false,,,completely true",bulldozers are heavy,4,How true is the above statement?, are heavy,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are heavy.",bulldozers,18,principled
"{""rating"":2}",10650.799999999814,,,"completely false,,,neither true nor false,,,completely true",hindus live in india ,4,How true is the above statement?, live in India,by_virtue_of,"<i>Because</i> they are Hindus, Hindus live in India.",Hindus,21,statistical
"{""rating"":3}",11177.699999999255,,,"completely false,,,neither true nor false,,,completely true",dolls are manufactured,4,How true is the above statement?, are manufactured,by_virtue_of,"<i>Because</i> they are dolls, dolls are manufactured.",dolls,22,principled
"{""rating"":2}",8078.899999999441,,,"completely false,,,neither true nor false,,,completely true",hair nets are black ,4,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are hair nets, hair nets are black.",hair nets,27,statistical
"{""rating"":4}",12043.200000000186,,,"completely false,,,neither true nor false,,,completely true",raccoons look like bandits,4,How true is the above statement?, look like bandits,by_virtue_of,"<i>Because</i> they are raccoons, raccoons look like bandits.",raccoons,28,principled
"{""rating"":1}",4294.799999999814,,,"completely false,,,neither true nor false,,,completely true",bikers have tattoos ,4,How true is the above statement?, have tattoos,by_virtue_of,"<i>Because</i> they are bikers, bikers have tattoos.",bikers,32,statistical
"{""rating"":3}",21338.300000000745,,,"completely false,,,neither true nor false,,,completely true",goats have horns,4,How true is the above statement?, have horns,by_virtue_of,"<i>Because</i> they are goats, goats have horns.",goats,34,principled
"{""rating"":1}",7139.799999999814,,,"completely false,,,neither true nor false,,,completely true",diapers are white,4,How true is the above statement?, are white,by_virtue_of,"<i>Because</i> they are diapers, diapers are white.",diapers,36,statistical
"{""rating"":2}",11450.800000000745,,,"completely false,,,neither true nor false,,,completely true",spandex is thin,4,How true is the above statement?, is thin,by_virtue_of,"<i>Because</i> it is spandex, spandex is thin.",spandex,39,statistical
"{""rating"":0}",6240.300000000745,,,"completely false,,,neither true nor false,,,completely true",christians read the bible,4,How true is the above statement?, read the bible,by_virtue_of,"<i>Because</i> they are Christians, Christians read the bible.",Christians,45,principled
"{""rating"":6}",7145.399999999441,,,"completely false,,,neither true nor false,,,completely true",submarines are airtight,4,How true is the above statement?, are airtight,by_virtue_of,"<i>Because</i> they are submarines, submarines are airtight.",submarines,47,principled
"{""rating"":0}",5849.200000000186,,,"completely false,,,neither true nor false,,,completely true",teachers are female,4,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are teachers, teachers are female.",teachers,48,statistical
"{""rating"":6}",5885.5,,,"completely false,,,neither true nor false,,,completely true",needles are sharp,4,How true is the above statement?, are sharp,by_virtue_of,"<i>Because</i> they are needles, needles are sharp.",needles,58,principled
"{""rating"":1}",5332.0999999996275,,,"completely false,,,neither true nor false,,,completely true",celebrities are arrogant,4,How true is the above statement?, are arrogant,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are arrogant.",celebrities,62,statistical
"{""rating"":0}",4795.100000000559,,,"completely false,,,neither true nor false,,,completely true",worms are used as bait,4,How true is the above statement?, are used as bait,by_virtue_of,"<i>Because</i> they are worms, worms are used as bait.",worms,64,statistical
"{""rating"":3}",6142.5999999996275,,,"completely false,,,neither true nor false,,,completely true",mammals are placental mammals,4,How true is the above statement?, are placental mammals,by_virtue_of,"<i>Because</i> they are mammals, mammals are placental mammals.",mammals,68,statistical
"{""rating"":4}",7555,,,"completely false,,,neither true nor false,,,completely true",bananas are yellow,4,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bananas, bananas are yellow.",bananas,72,principled
"{""rating"":5}",4981.0999999996275,,,"completely false,,,neither true nor false,,,completely true",muslims pray to allah,4,How true is the above statement?, pray to Allah,by_virtue_of,"<i>Because</i> they are Muslims, Muslims pray to Allah.",Muslims,74,principled
"{""rating"":0}",4314.700000000186,completely false,catch,"completely false,,,neither true nor false,,,completely true",,4,,,by_virtue_of,Please select <i>completely false</i>.,,76,
"{""rating"":6}",11512.200000000186,,,"completely false,,,neither true nor false,,,completely true",clocks tell time,4,How true is the above statement?, tell time,by_virtue_of,"<i>Because</i> they are clocks, clocks tell time.",clocks,80,principled
"{""rating"":5}",5422.4000000003725,,,"completely false,,,neither true nor false,,,completely true",roller skates have laces,4,How true is the above statement?, have laces,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have laces.",roller skates,82,statistical
"{""rating"":1}",4334.5,,,"completely false,,,neither true nor false,,,completely true",ants can bite,4,How true is the above statement?, can bite,by_virtue_of,"<i>Because</i> they are ants, ants can bite.",ants,83,statistical
"{""rating"":0}",3538.5999999996275,completely false,catch,"completely false,,,neither true nor false,,,completely true",,4,,,by_virtue_of,Please select <i>completely false</i>.,,85,
"{""rating"":2}",5895.5999999996275,,,"completely false,,,neither true nor false,,,completely true",pigs are kept in pens ,4,How true is the above statement?, are kept in pens,by_virtue_of,"<i>Because</i> they are pigs, pigs are kept in pens.",pigs,98,statistical
"{""rating"":6}",6264,completely true,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,99,
