responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",4350.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges grow on trees,4,, grow on trees,prevalence,"Think about oranges, how likely are they to grow on trees?",oranges,4,principled
"{""rating"":6}",3745.7999999970198,completely true,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,8,
"{""rating"":4}",9829.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,4,, have udders,prevalence,"Think about cows, how likely are they to have udders?",cows,9,principled
"{""rating"":6}",4785.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,4,, are buildings,prevalence,"Think about barns, how likely are they to be buildings?",barns,10,principled
"{""rating"":4}",8106.30000000447,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,4,, lay eggs,prevalence,"Think about snakes, how likely are they to lay eggs?",snakes,20,principled
"{""rating"":2}",6869.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds are kept in cages,4,, are kept in cages,prevalence,"Think about birds, how likely are they to be kept in cages?",birds,21,statistical
"{""rating"":6}",3224.0999999940395,completely true,catch,"completely false,,,neither true nor false,,,completely true",,4,,,prevalence,Please select <i>completely true</i>.,,22,
"{""rating"":5}",5168.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are waterproof,4,, are waterproof,prevalence,"Think about raincoats, how likely are they to be waterproof?",raincoats,36,principled
"{""rating"":4}",6157.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,4,, are crunchy,prevalence,"Think about carrots, how likely are they to be crunchy?",carrots,40,principled
"{""rating"":0}",3596.60000000149,completely false,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,prevalence,One cent is a lot of money.,,46,
"{""rating"":5}",5219.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians are catholic ,4,, are Catholic,prevalence,"Think about Italians, how likely are they to be Catholic?",Italians,47,statistical
"{""rating"":6}",3214.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,4,, have spots,prevalence,"Think about leopards, how likely are they to have spots?",leopards,48,principled
"{""rating"":6}",3324.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers use clubs,4,, use clubs,prevalence,"Think about golfers, how likely are they to use clubs?",golfers,52,principled
"{""rating"":4}",8278.69999999553,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,4,, wear horseshoes,prevalence,"Think about horses, how likely are they to wear horseshoes?",horses,53,statistical
"{""rating"":6}",4290.30000000447,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,4,, are over 35,prevalence,"Think about United States presidents, how likely are they to be over 35?",United States presidents,56,principled
