responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",8216,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,How true is the above statement?, live on farms,generic,Cows live on farms.,cows,3,statistical
"{""rating"":2}",58634,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,How true is the above statement?, have good balance,generic,Tightrope walkers have good balance.,tightrope walkers,5,principled
"{""rating"":6}",4176,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,How true is the above statement?, have degrees,generic,Engineers have degrees.,engineers,6,principled
"{""rating"":6}",4734,,,"completely false,,,neither true nor false,,,completely true",snakes are long,How true is the above statement?, are long,generic,Snakes are long.,snakes,7,statistical
"{""rating"":6}",71281,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,How true is the above statement?, are predators,generic,Leopards are predators.,leopards,10,statistical
"{""rating"":5}",33737,,,"completely false,,,neither true nor false,,,completely true",barns are red,How true is the above statement?, are red,generic,Barns are red.,barns,15,statistical
"{""rating"":1}",12309,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,21,
"{""rating"":6}",7031,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,How true is the above statement?, are men,generic,United states presidents are men.,United States presidents,22,statistical
"{""rating"":6}",3072,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,How true is the above statement?, is green,generic,Spinach is green.,spinach,29,principled
"{""rating"":6}",3831,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,31,
"{""rating"":6}",3922,,,"completely false,,,neither true nor false,,,completely true",milk is white,How true is the above statement?, is white,generic,Milk is white.,milk,32,principled
"{""rating"":6}",6377,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,How true is the above statement?, is rough,generic,Sandpaper is rough.,sandpaper,42,principled
"{""rating"":5}",6569,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,How true is the above statement?, drink tea,generic,Englishmen drink tea.,Englishmen,47,statistical
"{""rating"":6}",24956,,,"completely false,,,neither true nor false,,,completely true",ducks are female,How true is the above statement?, are female,generic,Ducks are female.,ducks,48,statistical
"{""rating"":6}",3260,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,How true is the above statement?, diagnose ailments,generic,Doctors diagnose ailments.,doctors,54,principled
"{""rating"":6}",48491,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,How true is the above statement?, eat lettuce,generic,Turtles eat lettuce.,turtles,55,statistical
"{""rating"":6}",50978,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,How true is the above statement?, wear plaid pants,generic,Golfers wear plaid pants.,golfers,56,statistical
"{""rating"":5}",31649,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,How true is the above statement?, are plastic,generic,Raincoats are plastic.,raincoats,57,statistical
"{""rating"":6}",2913,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,How true is the above statement?, design buildings,generic,Architects design buildings.,architects,61,principled
"{""rating"":6}",2148,,,"completely false,,,neither true nor false,,,completely true",birds have wings,How true is the above statement?, have wings,generic,Birds have wings.,birds,62,principled
"{""rating"":6}",36656,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,How true is the above statement?, are spirited,generic,Cheerleaders are spirited.,cheerleaders,79,principled
"{""rating"":6}",2901,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,81,
"{""rating"":6}",2443,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,How true is the above statement?, are orange,generic,Carrots are orange.,carrots,99,statistical
"{""rating"":4}",31109,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,How true is the above statement?, are grown in Florida,generic,Oranges are grown in Florida.,oranges,100,statistical
"{""rating"":6}",3410,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,How true is the above statement?, wear badges,generic,Police officers wear badges.,police officers,104,principled
"{""rating"":6}",2740,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,How true is the above statement?, have four legs,generic,Horses have four legs.,horses,110,principled
"{""rating"":0}",64396,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,116,
"{""rating"":5}",8693,,,"completely false,,,neither true nor false,,,completely true",americans live in america,How true is the above statement?, live in America,generic,Americans live in America.,Americans,117,principled
"{""rating"":5}",4057,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,How true is the above statement?, live in Southern Europe,generic,Italians live in Southern Europe.,Italians,119,principled
"{""rating"":0}",17875,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,How true is the above statement?, are humid,generic,Summers are humid.,summers,120,statistical
"{""rating"":6}",4871,,,"completely false,,,neither true nor false,,,completely true",scissors cut,How true is the above statement?, cut,by_virtue_of,"<i>Because</i> they are scissors, scissors cut.",scissors,9,principled
"{""rating"":5}",4275,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,13,
"{""rating"":0}",5409,,,"completely false,,,neither true nor false,,,completely true",airplanes have passengers,How true is the above statement?, have passengers,by_virtue_of,"<i>Because</i> they are airplanes, airplanes have passengers.",airplanes,14,statistical
"{""rating"":5}",7860,,,"completely false,,,neither true nor false,,,completely true",wallets are made of leather,How true is the above statement?, are made of leather,by_virtue_of,"<i>Because</i> they are wallets, wallets are made of leather.",wallets,16,statistical
