responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",5006.699999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,5,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,1,principled
"{""rating"":4}",4760.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,5,, have passengers,cue_validity,"You learn that [unknown thing/people] have passengers, how likely is it to be airplanes?",airplanes,7,statistical
"{""rating"":4}",3699,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,5,, are fit,cue_validity,"You learn that [unknown thing/people] are fit, how likely is it to be dancers?",dancers,8,statistical
"{""rating"":3}",5017.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,5,, are wooden,cue_validity,"You learn that [unknown thing/people] are wooden, how likely is it to be rocking chairs?",rocking chairs,14,statistical
"{""rating"":4}",3500.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,5,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cherries,17,principled
"{""rating"":0}",2248.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,cue_validity,Please select <i>completely false</i>.,,18,
"{""rating"":4}",3186.1999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,5,, are unmarried,cue_validity,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",bachelors,20,principled
"{""rating"":2}",4620,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,5,, perform at circuses,cue_validity,"You learn that [unknown thing/people] perform at circuses, how likely is it to be bears?",bears,25,statistical
"{""rating"":5}",3373.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,5,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,28,statistical
"{""rating"":2}",2715.9000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,5,, drink wine,cue_validity,"You learn that [unknown thing/people] drink wine, how likely is it to be Frenchmen?",Frenchmen,30,statistical
"{""rating"":5}",3404.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,5,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,33,principled
