responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",6065.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,5,, are made of leather,cue_validity,"You learn that [unknown thing/people] are made of leather, how likely is it to be wallets?",wallets,4,statistical
"{""rating"":6}",11609.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,5,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,7,principled
"{""rating"":3}",10073.40000000596,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,5,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be strawberries?",strawberries,11,principled
"{""rating"":6}",4853.299999982119,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,5,, have radios,cue_validity,"You learn that [unknown thing/people] have radios, how likely is it to be cars?",cars,13,statistical
"{""rating"":4}",6333.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,5,, are muscular,cue_validity,"You learn that [unknown thing/people] are muscular, how likely is it to be lifeguards?",lifeguards,16,statistical
"{""rating"":5}",5851.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,5,, have hoses,cue_validity,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",fire trucks,18,principled
"{""rating"":0}",3027.300000011921,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,cue_validity,Please select <i>completely false</i>.,,23,
"{""rating"":4}",10566.90000000596,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,5,, snow falls in the winter,cue_validity,"You learn that [unknown thing/people] snow falls in the winter, how likely is it to be snow?",snow,25,statistical
"{""rating"":0}",3022.4000000059605,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,cue_validity,Please select <i>completely false</i>.,,28,
"{""rating"":6}",6099.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,5,, are fungi,cue_validity,"You learn that [unknown thing/people] are fungi, how likely is it to be mushrooms?",mushrooms,33,principled
"{""rating"":5}",7698.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,5,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,34,statistical
"{""rating"":0}",6480,completely false,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,43,
"{""rating"":3}",8624,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,5,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,47,principled
"{""rating"":0}",4784.0999999940395,completely false,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,52,
"{""rating"":4}",6959.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,5,, don’t drink alcohol,cue_validity,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",Mormons,54,principled
"{""rating"":5}",4405.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,5,, are highly educated,cue_validity,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",professors,57,principled
"{""rating"":3}",4615.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,5,, drink wine,cue_validity,"You learn that [unknown thing/people] drink wine, how likely is it to be Frenchmen?",Frenchmen,58,statistical
"{""rating"":4}",6266.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,5,, produce milk,cue_validity,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",sheep,59,principled
"{""rating"":5}",4121,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,5,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,66,principled
