responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",9537.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in parks,, live in parks,cue_validity,"You learn that [unknown thing/people] live in parks, how likely is it to be squirrels?",squirrels,8,statistical
"{""rating"":1}",3767.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are pretty,, are pretty,cue_validity,"You learn that [unknown thing/people] are pretty, how likely is it to be feathers?",feathers,11,statistical
"{""rating"":1}",4715.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are flat,, are flat,cue_validity,"You learn that [unknown thing/people] are flat, how likely is it to be tables?",tables,17,principled
"{""rating"":2}",6394.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards can swim ,, can swim,cue_validity,"You learn that [unknown thing/people] can swim, how likely is it to be lifeguards?",lifeguards,23,principled
"{""rating"":0}",4432.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are unstable,, are unstable,cue_validity,"You learn that [unknown thing/people] are unstable, how likely is it to be rocking chairs?",rocking chairs,36,principled
"{""rating"":2}",4654.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass is green ,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be grass?",grass,38,principled
"{""rating"":1}",3348.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears can roar,, can roar,cue_validity,"You learn that [unknown thing/people] can roar, how likely is it to be bears?",bears,41,principled
"{""rating"":4}",3694.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot read,, cannot read,cue_validity,"You learn that [unknown thing/people] cannot read, how likely is it to be preschoolers?",preschoolers,50,statistical
"{""rating"":0}",3719.200000047684,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,52,
"{""rating"":5}",7388.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs hunt gazelles,, hunt gazelles,cue_validity,"You learn that [unknown thing/people] hunt gazelles, how likely is it to be cheetahs?",cheetahs,53,statistical
"{""rating"":2}",5316.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews go to a synagogue,, go to a synagogue,cue_validity,"You learn that [unknown thing/people] go to a synagogue, how likely is it to be Jews?",Jews,55,statistical
"{""rating"":3}",4022.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen are europeans,, are Europeans,cue_validity,"You learn that [unknown thing/people] are Europeans, how likely is it to be Frenchmen?",Frenchmen,57,principled
"{""rating"":0}",11129.69999998808,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,60,
"{""rating"":6}",4882.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have four wheels,, have four wheels,cue_validity,"You learn that [unknown thing/people] have four wheels, how likely is it to be cars?",cars,63,principled
"{""rating"":1}",5634.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are eccentric ,, are eccentric,cue_validity,"You learn that [unknown thing/people] are eccentric, how likely is it to be artists?",artists,64,statistical
"{""rating"":1}",4423.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be moose?",moose,68,statistical
"{""rating"":0}",3211.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,73,
"{""rating"":6}",7263.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books are paperbacks,, are paperbacks,cue_validity,"You learn that [unknown thing/people] are paperbacks, how likely is it to be books?",books,75,statistical
"{""rating"":1}",4154.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers move gracefully ,, move gracefully,cue_validity,"You learn that [unknown thing/people] move gracefully, how likely is it to be dancers?",dancers,79,principled
"{""rating"":2}",4054.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks have beautiful tails,, have beautiful tails,cue_validity,"You learn that [unknown thing/people] have beautiful tails, how likely is it to be peacocks?",peacocks,82,principled
"{""rating"":4}",4525.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists carry notebooks,, carry notebooks,cue_validity,"You learn that [unknown thing/people] carry notebooks, how likely is it to be journalists?",journalists,83,statistical
"{""rating"":1}",4501.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains are long,, are long,cue_validity,"You learn that [unknown thing/people] are long, how likely is it to be trains?",trains,92,statistical
"{""rating"":0}",5519.599999964237,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,95,
"{""rating"":2}",3869.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians like soccer ,, like soccer,cue_validity,"You learn that [unknown thing/people] like soccer, how likely is it to be Brazilians?",Brazilians,98,statistical
"{""rating"":2}",5675.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are fragile ,, are fragile,cue_validity,"You learn that [unknown thing/people] are fragile, how likely is it to be eggshells?",eggshells,102,principled
"{""rating"":2}",4047.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have wings,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be airplanes?",airplanes,109,principled
"{""rating"":1}",2779.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs have tails,, have tails,cue_validity,"You learn that [unknown thing/people] have tails, how likely is it to be dogs?",dogs,110,principled
"{""rating"":2}",2700.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow is white ,, is white,cue_validity,"You learn that [unknown thing/people] is white, how likely is it to be snow?",snow,111,principled
"{""rating"":5}",3999.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets hold money,, hold money,cue_validity,"You learn that [unknown thing/people] hold money, how likely is it to be wallets?",wallets,114,principled
"{""rating"":2}",4298.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors are right-handed,, are right-handed,cue_validity,"You learn that [unknown thing/people] are right-handed, how likely is it to be scissors?",scissors,117,statistical
"{""rating"":4}",4307.100000023842,,,"completely false,,,neither true nor false,,,completely true",lions are male,How true is the above statement?, are male,generic,Lions are male.,lions,5,statistical
"{""rating"":0}",3168.300000011921,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,9,
"{""rating"":6}",3244.199999988079,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,How true is the above statement?, are fungi,generic,Mushrooms are fungi.,mushrooms,13,principled
"{""rating"":6}",2833.5,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,How true is the above statement?, have pouches,generic,Kangaroos have pouches.,kangaroos,19,principled
"{""rating"":6}",2790.700000047684,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,How true is the above statement?, live north of the US,generic,Canadians live north of the US.,Canadians,20,principled
"{""rating"":4}",4935.399999976158,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,How true is the above statement?, are unmarried,generic,Bachelors are unmarried.,bachelors,21,principled
"{""rating"":6}",3605.900000035763,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,24,
"{""rating"":4}",2762.5,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,How true is the above statement?, are snowy,generic,Winters are snowy.,winters,27,statistical
