responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":3}",6362.840000001597,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,, drink beer,cue_validity,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",Germans,2,statistical
"{""rating"":3}",4849.755000002915,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,, have horns,cue_validity,"You learn that [unknown thing/people] have horns, how likely is it to be goats?",goats,7,principled
"{""rating"":6}",4867.304999992484,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,, tell time,cue_validity,"You learn that [unknown thing/people] tell time, how likely is it to be clocks?",clocks,15,principled
"{""rating"":3}",7838.884999990114,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,18,statistical
"{""rating"":3}",6634.409999998752,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,25,principled
"{""rating"":3}",3948.4949999896335,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,28,statistical
"{""rating"":3}",2784.929999994347,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,30,statistical
"{""rating"":4}",4476.6900000104215,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,, read the bible,cue_validity,"You learn that [unknown thing/people] read the bible, how likely is it to be Christians?",Christians,33,principled
"{""rating"":4}",5103.9549999986775,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,, are airtight,cue_validity,"You learn that [unknown thing/people] are airtight, how likely is it to be submarines?",submarines,39,principled
"{""rating"":6}",5543.174999998882,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,46,statistical
"{""rating"":6}",6216.550000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,48,statistical
"{""rating"":3}",4334.350000004633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,54,statistical
"{""rating"":3}",3355.909999998403,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,, are pink,cue_validity,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",sows,63,statistical
"{""rating"":3}",4313.654999990831,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,66,statistical
