responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":0}",9806.600000000559,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,13,
"{""rating"":2}",10117.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,0,, can bite,cue_validity,"You learn that [unknown thing/people] can bite, how likely is it to be ants?",ants,14,statistical
"{""rating"":6}",11483.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,0,, pray to Allah,cue_validity,"You learn that [unknown thing/people] pray to Allah, how likely is it to be Muslims?",Muslims,15,principled
"{""rating"":6}",7642.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,0,, tell time,cue_validity,"You learn that [unknown thing/people] tell time, how likely is it to be clocks?",clocks,21,principled
"{""rating"":3}",9770.099999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,0,, is thin,cue_validity,"You learn that [unknown thing/people] is thin, how likely is it to be spandex?",spandex,24,statistical
"{""rating"":2}",21872.89999999944,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,0,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,27,principled
"{""rating"":2}",9546.900000000373,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,0,, are waterproof,cue_validity,"You learn that [unknown thing/people] are waterproof, how likely is it to be shower caps?",shower caps,32,principled
"{""rating"":2}",13509.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,0,, are kept in pens,cue_validity,"You learn that [unknown thing/people] are kept in pens, how likely is it to be pigs?",pigs,41,statistical
"{""rating"":4}",7242.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,0,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be hair nets?",hair nets,42,statistical
"{""rating"":4}",8935.299999999814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,0,, are airtight,cue_validity,"You learn that [unknown thing/people] are airtight, how likely is it to be submarines?",submarines,43,principled
"{""rating"":0}",4422.200000000186,completely false,catch,"completely false,,,neither true nor false,,,completely true",,0,,,cue_validity,Please select <i>completely false</i>.,,44,
"{""rating"":3}",10731.399999999441,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,0,, are used as bait,cue_validity,"You learn that [unknown thing/people] are used as bait, how likely is it to be worms?",worms,45,statistical
"{""rating"":0}",11178.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,47,
"{""rating"":3}",10518.299999999814,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,0,How true is the above statement?, eat lettuce,generic,Turtles eat lettuce.,turtles,3,statistical
"{""rating"":4}",5684.699999999255,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,0,How true is the above statement?, are grown in Florida,generic,Oranges are grown in Florida.,oranges,6,statistical
"{""rating"":6}",3605,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,0,How true is the above statement?, is green,generic,Spinach is green.,spinach,8,principled
"{""rating"":4}",4597.200000000186,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,0,How true is the above statement?, wear badges,generic,Police officers wear badges.,police officers,16,principled
"{""rating"":5}",8459.200000000186,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,0,How true is the above statement?, drink tea,generic,Englishmen drink tea.,Englishmen,22,statistical
"{""rating"":5}",3168.2000000001863,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,0,How true is the above statement?, have degrees,generic,Engineers have degrees.,engineers,26,principled
"{""rating"":6}",3283.5999999996275,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,0,How true is the above statement?, is rough,generic,Sandpaper is rough.,sandpaper,34,principled
"{""rating"":6}",3908.5999999996275,completely true,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,36,
"{""rating"":6}",4052.7999999998137,completely true,catch,"completely false,,,neither true nor false,,,completely true",,0,,,generic,Please select <i>completely true</i>.,,38,
"{""rating"":6}",3399.2000000001863,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,0,How true is the above statement?, have four legs,generic,Horses have four legs.,horses,40,principled
"{""rating"":6}",2437.7000000001863,,,"completely false,,,neither true nor false,,,completely true",birds have wings,0,How true is the above statement?, have wings,generic,Birds have wings.,birds,49,principled
"{""rating"":5}",4403.5,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,0,How true is the above statement?, are spirited,generic,Cheerleaders are spirited.,cheerleaders,58,principled
"{""rating"":5}",4160.799999999814,,,"completely false,,,neither true nor false,,,completely true",americans live in america,0,How true is the above statement?, live in America,generic,Americans live in America.,Americans,61,principled
"{""rating"":6}",21428.39999999944,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,0,How true is the above statement?, are predators,generic,Leopards are predators.,leopards,62,statistical
"{""rating"":5}",8937.300000000745,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,0,How true is the above statement?, live in Southern Europe,generic,Italians live in Southern Europe.,Italians,64,principled
"{""rating"":5}",15082,,,"completely false,,,neither true nor false,,,completely true",milk is white,0,How true is the above statement?, is white,generic,Milk is white.,milk,69,principled
"{""rating"":3}",11842.100000000559,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,0,How true is the above statement?, are humid,generic,Summers are humid.,summers,70,statistical
"{""rating"":6}",4532.899999999441,completely true,catch,"completely false,,,neither true nor false,,,completely true",,0,,,generic,Please select <i>completely true</i>.,,72,
"{""rating"":4}",9494.400000000373,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,0,How true is the above statement?, are plastic,generic,Raincoats are plastic.,raincoats,73,statistical
"{""rating"":6}",6024.700000000186,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,0,How true is the above statement?, are men,generic,United states presidents are men.,United States presidents,78,statistical
"{""rating"":3}",4097.9000000003725,,,"completely false,,,neither true nor false,,,completely true",snakes are long,0,How true is the above statement?, are long,generic,Snakes are long.,snakes,84,statistical
"{""rating"":0}",16709.099999999627,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,0,How true is the above statement?, are orange,generic,Carrots are orange.,carrots,87,statistical
"{""rating"":4}",5701.100000000559,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,0,How true is the above statement?, wear plaid pants,generic,Golfers wear plaid pants.,golfers,96,statistical
"{""rating"":0}",6616.399999999441,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,97,
"{""rating"":6}",3750.4000000003725,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,0,How true is the above statement?, design buildings,generic,Architects design buildings.,architects,101,principled
"{""rating"":4}",3758,,,"completely false,,,neither true nor false,,,completely true",ducks are female,0,How true is the above statement?, are female,generic,Ducks are female.,ducks,104,statistical
"{""rating"":4}",3524.699999999255,,,"completely false,,,neither true nor false,,,completely true",barns are red,0,How true is the above statement?, are red,generic,Barns are red.,barns,112,statistical
"{""rating"":5}",3915.5999999996275,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,0,How true is the above statement?, have good balance,generic,Tightrope walkers have good balance.,tightrope walkers,115,principled
"{""rating"":3}",4029,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,0,How true is the above statement?, live on farms,generic,Cows live on farms.,cows,116,statistical
"{""rating"":5}",3156.199999999255,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,0,How true is the above statement?, diagnose ailments,generic,Doctors diagnose ailments.,doctors,118,principled
"{""rating"":5}",4656.9000000003725,,,"completely false,,,neither true nor false,,,completely true",scissors cut,0,How true is the above statement?, cut,by_virtue_of,"<i>Because</i> they are scissors, scissors cut.",scissors,1,principled
"{""rating"":6}",5404.5999999996275,,,"completely false,,,neither true nor false,,,completely true",airplanes have passengers,0,How true is the above statement?, have passengers,by_virtue_of,"<i>Because</i> they are airplanes, airplanes have passengers.",airplanes,5,statistical
"{""rating"":3}",5543.5,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,0,How true is the above statement?, live in trees,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in trees.",squirrels,7,principled
"{""rating"":5}",39227.700000000186,,,"completely false,,,neither true nor false,,,completely true",jews don’t eat pork ,0,How true is the above statement?, don’t eat pork,by_virtue_of,"<i>Because</i> they are Jews, Jews don’t eat pork.",Jews,12,principled
"{""rating"":5}",8808.100000000559,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,0,How true is the above statement?, grows on lawns,by_virtue_of,"<i>Because</i> it is grass, grass grows on lawns.",grass,17,statistical
"{""rating"":5}",7757.700000000186,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,0,How true is the above statement?, are ornamental pets,by_virtue_of,"<i>Because</i> they are peacocks, peacocks are ornamental pets.",peacocks,18,statistical
"{""rating"":5}",4532.5999999996275,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,0,How true is the above statement?, snow falls in the winter,by_virtue_of,"<i>Because</i> it is snow, snow snow falls in the winter.",snow,20,statistical
"{""rating"":5}",6442.600000000559,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,0,How true is the above statement?, are fit,by_virtue_of,"<i>Because</i> they are dancers, dancers are fit.",dancers,25,statistical
"{""rating"":0}",4057.2000000001863,completely false,catch,"completely false,,,neither true nor false,,,completely true",,0,,,by_virtue_of,Please select <i>completely false</i>.,,30,
"{""rating"":5}",3589.5999999996275,,,"completely false,,,neither true nor false,,,completely true",wallets are made of leather,0,How true is the above statement?, are made of leather,by_virtue_of,"<i>Because</i> they are wallets, wallets are made of leather.",wallets,33,statistical
"{""rating"":5}",5122.800000000745,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,0,How true is the above statement?, drink wine,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen drink wine.",Frenchmen,37,statistical
"{""rating"":4}",17410.39999999944,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,0,How true is the above statement?, are South American,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians are South American.",Brazilians,39,principled
"{""rating"":3}",6873.4000000003725,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,0,How true is the above statement?, are made of wood,by_virtue_of,"<i>Because</i> they are tables, tables are made of wood.",tables,46,statistical
"{""rating"":6}",5962.700000000186,,,"completely false,,,neither true nor false,,,completely true",dogs are mammals,0,How true is the above statement?, are mammals,by_virtue_of,"<i>Because</i> they are dogs, dogs are mammals.",dogs,50,principled
"{""rating"":6}",3846.800000000745,completely true,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,52,
"{""rating"":6}",4881.9000000003725,,,"completely false,,,neither true nor false,,,completely true",trains travel on tracks,0,How true is the above statement?, travel on tracks,by_virtue_of,"<i>Because</i> they are trains, trains travel on tracks.",trains,53,principled
"{""rating"":6}",4617.100000000559,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,0,How true is the above statement?, are white,by_virtue_of,"<i>Because</i> they are eggshells, eggshells are white.",eggshells,57,statistical
"{""rating"":6}",6518.0999999996275,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,0,How true is the above statement?, cannot vote,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot vote.",preschoolers,60,principled
"{""rating"":6}",3584,,,"completely false,,,neither true nor false,,,completely true",journalists report news,0,How true is the above statement?, report news,by_virtue_of,"<i>Because</i> they are journalists, journalists report news.",journalists,82,principled
"{""rating"":4}",5052.200000000186,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,0,How true is the above statement?, have radios,by_virtue_of,"<i>Because</i> they are cars, cars have radios.",cars,83,statistical
"{""rating"":6}",4626,,,"completely false,,,neither true nor false,,,completely true",feathers are light,0,How true is the above statement?, are light,by_virtue_of,"<i>Because</i> they are feathers, feathers are light.",feathers,88,principled
