responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":1}",79987.70000004768,,,"completely false,,,neither true nor false,,,completely true",italians are catholic ,6,How true is the above statement?, are Catholic,by_virtue_of,"<i>Because</i> they are Italians, Italians are Catholic.",Italians,4,statistical
"{""rating"":2}",4739.899999856949,,,"completely false,,,neither true nor false,,,completely true",united states presidents are over 35,6,How true is the above statement?, are over 35,by_virtue_of,"<i>Because</i> they are United States presidents, United States presidents are over 35.",United States presidents,9,principled
"{""rating"":4}",1415408.7000000477,,,"completely false,,,neither true nor false,,,completely true",raincoats are waterproof,6,How true is the above statement?, are waterproof,by_virtue_of,"<i>Because</i> they are raincoats, raincoats are waterproof.",raincoats,11,principled
"{""rating"":5}",3697.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,6,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,14,
"{""rating"":5}",4027,,,"completely false,,,neither true nor false,,,completely true",ducks lay eggs,6,How true is the above statement?, lay eggs,by_virtue_of,"<i>Because</i> they are ducks, ducks lay eggs.",ducks,20,principled
"{""rating"":2}",2864.7000000476837,,,"completely false,,,neither true nor false,,,completely true",sandpaper is sold at the hardware store,6,How true is the above statement?, is sold at the hardware store,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is sold at the hardware store.",sandpaper,22,statistical
"{""rating"":5}",2354.2999999523163,,,"completely false,,,neither true nor false,,,completely true",oranges grow on trees,6,How true is the above statement?, grow on trees,by_virtue_of,"<i>Because</i> they are oranges, oranges grow on trees.",oranges,25,principled
"{""rating"":0}",2606.2000000476837,completely false,catch,"completely false,,,neither true nor false,,,completely true",,6,,,by_virtue_of,Please select <i>completely false</i>.,,26,
"{""rating"":4}",1408.2000000476837,completely true,filler,"completely false,,,neither true nor false,,,completely true",,6,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,39,
"{""rating"":3}",1229.5,,,"completely false,,,neither true nor false,,,completely true",snakes lay eggs,6,How true is the above statement?, lay eggs,by_virtue_of,"<i>Because</i> they are snakes, snakes lay eggs.",snakes,40,principled
"{""rating"":4}",1009.1999998092651,,,"completely false,,,neither true nor false,,,completely true",cows have udders,6,How true is the above statement?, have udders,by_virtue_of,"<i>Because</i> they are cows, cows have udders.",cows,42,principled
"{""rating"":5}",1464.5,,,"completely false,,,neither true nor false,,,completely true",golfers use clubs,6,How true is the above statement?, use clubs,by_virtue_of,"<i>Because</i> they are golfers, golfers use clubs.",golfers,45,principled
"{""rating"":0}",2159.399999856949,,,"completely false,,,neither true nor false,,,completely true",engineers are male,6,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are engineers, engineers are male.",engineers,48,statistical
