responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",9984.99999999997,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,2,How true is the above statement?, are made of wood,generic,Tables are made of wood.,tables,8,statistical
"{""rating"":0}",9658,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,10,
"{""rating"":6}",3958,,,"completely false,,,neither true nor false,,,completely true",feathers are light,2,How true is the above statement?, are light,generic,Feathers are light.,feathers,11,principled
"{""rating"":4}",5644.999999999971,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,2,How true is the above statement?, snow falls in the winter,generic,Snow snow falls in the winter.,snow,13,statistical
"{""rating"":4}",9450,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,2,How true is the above statement?, are muscular,generic,Lifeguards are muscular.,lifeguards,25,statistical
"{""rating"":6}",4463,,,"completely false,,,neither true nor false,,,completely true",books have pages,2,How true is the above statement?, have pages,generic,Books have pages.,books,38,principled
"{""rating"":6}",4184.000000000029,,,"completely false,,,neither true nor false,,,completely true",scissors cut,2,How true is the above statement?, cut,generic,Scissors cut.,scissors,40,principled
"{""rating"":6}",4181.000000000029,completely true,catch,"completely false,,,neither true nor false,,,completely true",,2,,,generic,Please select <i>completely true</i>.,,45,
"{""rating"":1}",11294.00000000003,,,"completely false,,,neither true nor false,,,completely true",bears perform at circuses,2,How true is the above statement?, perform at circuses,generic,Bears perform at circuses.,bears,46,statistical
"{""rating"":5}",4464.999999999971,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,2,How true is the above statement?, have radios,generic,Cars have radios.,cars,51,statistical
"{""rating"":5}",5818,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are wooden,2,How true is the above statement?, are wooden,generic,Rocking chairs are wooden.,rocking chairs,55,statistical
"{""rating"":5}",5288,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,2,How true is the above statement?, live in trees,generic,Squirrels live in trees.,squirrels,56,principled
"{""rating"":6}",4252,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,2,How true is the above statement?, are South American,generic,Brazilians are South American.,Brazilians,60,principled
"{""rating"":6}",4808,,,"completely false,,,neither true nor false,,,completely true",jews don’t eat pork ,2,How true is the above statement?, don’t eat pork,generic,Jews don’t eat pork.,Jews,63,principled
"{""rating"":5}",3763,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,2,How true is the above statement?, drink wine,generic,Frenchmen drink wine.,Frenchmen,64,statistical
"{""rating"":6}",3039,,,"completely false,,,neither true nor false,,,completely true",cheetahs run fast,2,How true is the above statement?, run fast,generic,Cheetahs run fast.,cheetahs,67,principled
"{""rating"":5}",4301,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,2,How true is the above statement?, are fit,generic,Dancers are fit.,dancers,69,statistical
"{""rating"":5}",5207.999999999942,,,"completely false,,,neither true nor false,,,completely true",journalists report news,2,How true is the above statement?, report news,generic,Journalists report news.,journalists,72,principled
"{""rating"":6}",4194,completely true,catch,"completely false,,,neither true nor false,,,completely true",,2,,,generic,Please select <i>completely true</i>.,,77,
"{""rating"":5}",5726,,,"completely false,,,neither true nor false,,,completely true",moose have antlers,2,How true is the above statement?, have antlers,generic,Moose have antlers.,moose,80,principled
"{""rating"":6}",4646,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,82,
"{""rating"":1}",5199,,,"completely false,,,neither true nor false,,,completely true",wallets are made of leather,2,How true is the above statement?, are made of leather,generic,Wallets are made of leather.,wallets,84,statistical
"{""rating"":5}",10295,,,"completely false,,,neither true nor false,,,completely true",airplanes have passengers,2,How true is the above statement?, have passengers,generic,Airplanes have passengers.,airplanes,90,statistical
"{""rating"":2}",24988,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,2,How true is the above statement?, cannot vote,generic,Preschoolers cannot vote.,preschoolers,101,principled
"{""rating"":3}",8717,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,2,How true is the above statement?, are ornamental pets,generic,Peacocks are ornamental pets.,peacocks,105,statistical
"{""rating"":5}",5127,,,"completely false,,,neither true nor false,,,completely true",trains travel on tracks,2,How true is the above statement?, travel on tracks,generic,Trains travel on tracks.,trains,107,principled
"{""rating"":5}",3826,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,2,How true is the above statement?, are white,generic,Eggshells are white.,eggshells,108,statistical
"{""rating"":6}",2969,,,"completely false,,,neither true nor false,,,completely true",artists are creative ,2,How true is the above statement?, are creative,generic,Artists are creative.,artists,116,principled
"{""rating"":6}",3019,,,"completely false,,,neither true nor false,,,completely true",dogs are mammals,2,How true is the above statement?, are mammals,generic,Dogs are mammals.,dogs,118,principled
"{""rating"":5}",4328,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,2,How true is the above statement?, grows on lawns,generic,Grass grows on lawns.,grass,119,statistical
"{""rating"":2}",13298,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,2,How true is the above statement?, bark at strangers,by_virtue_of,"<i>Because</i> they are dogs, dogs bark at strangers.",dogs,1,statistical
"{""rating"":2}",9306,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,2,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,3,statistical
"{""rating"":5}",9885.999999999942,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,2,How true is the above statement?, have hoses,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks have hoses.",fire trucks,18,principled
"{""rating"":6}",5006,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,2,How true is the above statement?, are fungi,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are fungi.",mushrooms,20,principled
"{""rating"":1}",5898,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,2,How true is the above statement?, are jagged,by_virtue_of,"<i>Because</i> they are rocks, rocks are jagged.",rocks,21,statistical
"{""rating"":6}",17286,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,2,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are cherries, cherries are red.",cherries,22,principled
"{""rating"":3}",16915,,,"completely false,,,neither true nor false,,,completely true",sows are pink,2,How true is the above statement?, are pink,by_virtue_of,"<i>Because</i> they are sows, sows are pink.",sows,30,statistical
"{""rating"":5}",6243,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,2,How true is the above statement?, are young,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are young.",gymnasts,31,statistical
"{""rating"":5}",22328.00000000006,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,2,How true is the above statement?, are worker bees,by_virtue_of,"<i>Because</i> they are bees, bees are worker bees.",bees,33,statistical
"{""rating"":0}",7706,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,by_virtue_of,Please select <i>completely false</i>.,,35,
"{""rating"":4}",6563.000000000116,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,2,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,37,statistical
"{""rating"":6}",7133.000000000116,,,"completely false,,,neither true nor false,,,completely true",elk are brown,2,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are elk, elk are brown.",elk,49,statistical
"{""rating"":5}",7065.999999999884,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,2,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are red.",strawberries,50,principled
"{""rating"":2}",12700,,,"completely false,,,neither true nor false,,,completely true",cats like milk,2,How true is the above statement?, like milk,by_virtue_of,"<i>Because</i> they are cats, cats like milk.",cats,54,statistical
"{""rating"":5}",5942.999999999884,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,2,How true is the above statement?, are highly educated,by_virtue_of,"<i>Because</i> they are professors, professors are highly educated.",professors,59,principled
"{""rating"":5}",6078,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,2,How true is the above statement?, are rectangular,by_virtue_of,"<i>Because</i> they are bricks, bricks are rectangular.",bricks,66,principled
"{""rating"":6}",4962,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,2,How true is the above statement?, are unmarried,by_virtue_of,"<i>Because</i> they are bachelors, bachelors are unmarried.",bachelors,68,principled
"{""rating"":6}",5667.000000000116,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,2,How true is the above statement?, don’t drink alcohol,by_virtue_of,"<i>Because</i> they are Mormons, Mormons don’t drink alcohol.",Mormons,85,principled
"{""rating"":5}",9950,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,2,How true is the above statement?, live north of the US,by_virtue_of,"<i>Because</i> they are Canadians, Canadians live north of the US.",Canadians,86,principled
"{""rating"":6}",5665,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,87,
"{""rating"":6}",4791,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,89,
"{""rating"":6}",5662.000000000116,,,"completely false,,,neither true nor false,,,completely true",lions are male,2,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are lions, lions are male.",lions,95,statistical
"{""rating"":0}",3886.9999999998836,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,by_virtue_of,Please select <i>completely false</i>.,,102,
"{""rating"":2}",26853,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,2,How true is the above statement?, produce milk,by_virtue_of,"<i>Because</i> they are sheep, sheep produce milk.",sheep,106,principled
"{""rating"":6}",12326,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,2,How true is the above statement?, have seatbelts,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have seatbelts.",ambulances,109,statistical
"{""rating"":5}",11559.000000000116,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,2,How true is the above statement?, have pouches,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos have pouches.",kangaroos,111,principled
"{""rating"":6}",7915,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,2,How true is the above statement?, are bouncy,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are bouncy.",trampolines,112,principled
"{""rating"":2}",8033.000000000116,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,2,How true is the above statement?, sit on statues,by_virtue_of,"<i>Because</i> they are pigeons, pigeons sit on statues.",pigeons,114,statistical
"{""rating"":5}",21348,,,"completely false,,,neither true nor false,,,completely true",deer are brown,2,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are deer, deer are brown.",deer,115,statistical
"{""rating"":5}",6249.000000000116,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,2,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are taxis, taxis are yellow.",taxis,120,statistical
"{""rating"":6}",8140.999999999884,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,2,, are white,prevalence,"Think about diapers, how likely are they to be white?",diapers,2,statistical
"{""rating"":6}",4727,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,2,, are tall,prevalence,"Think about elms, how likely are they to be tall?",elms,5,statistical
"{""rating"":6}",5082,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,2,, are waterproof,prevalence,"Think about shower caps, how likely are they to be waterproof?",shower caps,6,principled
"{""rating"":5}",14019,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,2,, have tattoos,prevalence,"Think about bikers, how likely are they to have tattoos?",bikers,16,statistical
"{""rating"":6}",2886,completely true,catch,"completely false,,,neither true nor false,,,completely true",,2,,,prevalence,Please select <i>completely true</i>.,,26,
"{""rating"":6}",3530,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,28,
"{""rating"":6}",3264.9999999998836,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,2,, are sour,prevalence,"Think about lemons, how likely are they to be sour?",lemons,29,principled
"{""rating"":6}",9619,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,2,, are sharp,prevalence,"Think about needles, how likely are they to be sharp?",needles,39,principled
"{""rating"":6}",3527,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,2,, are airtight,prevalence,"Think about submarines, how likely are they to be airtight?",submarines,47,principled
"{""rating"":5}",3703,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,2,, live in India,prevalence,"Think about Hindus, how likely are they to live in India?",Hindus,48,statistical
"{""rating"":6}",3435,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,2,, tell time,prevalence,"Think about clocks, how likely are they to tell time?",clocks,57,principled
"{""rating"":6}",5624,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,2,, look like bandits,prevalence,"Think about raccoons, how likely are they to look like bandits?",raccoons,61,principled
"{""rating"":3}",5798,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,2,, are arrogant,prevalence,"Think about celebrities, how likely are they to be arrogant?",celebrities,65,statistical
"{""rating"":6}",2789,completely true,catch,"completely false,,,neither true nor false,,,completely true",,2,,,prevalence,Please select <i>completely true</i>.,,70,
"{""rating"":5}",7045,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,2,, are manufactured,prevalence,"Think about dolls, how likely are they to be manufactured?",dolls,71,principled
"{""rating"":4}",5987.000000000116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,2,, are used as bait,prevalence,"Think about worms, how likely are they to be used as bait?",worms,73,statistical
"{""rating"":5}",6008.999999999884,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,2,, read the bible,prevalence,"Think about Christians, how likely are they to read the bible?",Christians,74,principled
"{""rating"":6}",7830,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,2,, have laces,prevalence,"Think about roller skates, how likely are they to have laces?",roller skates,75,statistical
"{""rating"":6}",3594,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,2,, pray to Allah,prevalence,"Think about Muslims, how likely are they to pray to Allah?",Muslims,76,principled
"{""rating"":6}",13186.000000000116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,2,, are placental mammals,prevalence,"Think about mammals, how likely are they to be placental mammals?",mammals,78,statistical
"{""rating"":6}",4293,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,2,, is thin,prevalence,"Think about spandex, how likely is it to be thin?",spandex,81,statistical
"{""rating"":6}",12966,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,2,, have horns,prevalence,"Think about goats, how likely are they to have horns?",goats,83,principled
"{""rating"":0}",4086,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,prevalence,One cent is a lot of money.,,91,
"{""rating"":6}",4061,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,2,, can bite,prevalence,"Think about ants, how likely are they to be able to bite?",ants,92,statistical
"{""rating"":4}",6697,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,2,, are black,prevalence,"Think about hair nets, how likely are they to be black?",hair nets,93,statistical
"{""rating"":6}",3935.0000000001164,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,2,, are instruments,prevalence,"Think about trumpets, how likely are they to be instruments?",trumpets,96,principled
"{""rating"":6}",5543,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,2,, are kept in pens,prevalence,"Think about pigs, how likely are they to be kept in pens?",pigs,97,statistical
"{""rating"":5}",3494,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,2,, are yellow,prevalence,"Think about bananas, how likely are they to be yellow?",bananas,99,principled
"{""rating"":6}",3054,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,2,, are heavy,prevalence,"Think about bulldozers, how likely are they to be heavy?",bulldozers,100,principled
"{""rating"":3}",4641.999999999884,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,2,, are female,prevalence,"Think about teachers, how likely are they to be female?",teachers,113,statistical
"{""rating"":5}",14371,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers use clubs,2,, use clubs,cue_validity,"You learn that [unknown thing/people] use clubs, how likely is it to be golfers?",golfers,4,principled
"{""rating"":2}",6046.000000000116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers eat donuts,2,, eat donuts,cue_validity,"You learn that [unknown thing/people] eat donuts, how likely is it to be police officers?",police officers,7,statistical
"{""rating"":6}",4236,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,2,, wear horseshoes,cue_validity,"You learn that [unknown thing/people] wear horseshoes, how likely is it to be horses?",horses,9,statistical
"{""rating"":1}",10914,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is sold at the hardware store,2,, is sold at the hardware store,cue_validity,"You learn that [unknown thing/people] is sold at the hardware store, how likely is it to be sandpaper?",sandpaper,12,statistical
"{""rating"":1}",7544.999999999884,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,2,, are buildings,cue_validity,"You learn that [unknown thing/people] are buildings, how likely is it to be barns?",barns,14,principled
"{""rating"":1}",6004.000000000116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers are male,2,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be engineers?",engineers,15,statistical
"{""rating"":4}",6611,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds are kept in cages,2,, are kept in cages,cue_validity,"You learn that [unknown thing/people] are kept in cages, how likely is it to be birds?",birds,17,statistical
"{""rating"":0}",4758,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,19,
"{""rating"":0}",2455,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,cue_validity,Please select <i>completely false</i>.,,23,
"{""rating"":3}",9522,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors are rich,2,, are rich,cue_validity,"You learn that [unknown thing/people] are rich, how likely is it to be doctors?",doctors,24,statistical
"{""rating"":2}",5426,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,2,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be ducks?",ducks,27,principled
"{""rating"":1}",9910,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,2,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be snakes?",snakes,32,principled
"{""rating"":6}",3803.0000000001164,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders have pompoms,2,, have pompoms,cue_validity,"You learn that [unknown thing/people] have pompoms, how likely is it to be cheerleaders?",cheerleaders,34,statistical
"{""rating"":0}",9310,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,2,, are over 35,cue_validity,"You learn that [unknown thing/people] are over 35, how likely is it to be United States presidents?",United States presidents,36,principled
"{""rating"":0}",3357,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,41,
"{""rating"":6}",7900,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,2,, are from Great Britain,cue_validity,"You learn that [unknown thing/people] are from Great Britain, how likely is it to be Englishmen?",Englishmen,42,principled
"{""rating"":4}",6180.000000000116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians are catholic ,2,, are Catholic,cue_validity,"You learn that [unknown thing/people] are Catholic, how likely is it to be Italians?",Italians,43,statistical
"{""rating"":0}",2709.0000000001164,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,cue_validity,Please select <i>completely false</i>.,,44,
"{""rating"":4}",7915,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,2,, have spots,cue_validity,"You learn that [unknown thing/people] have spots, how likely is it to be leopards?",leopards,52,principled
"{""rating"":4}",5583.000000000116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,2,, are brunettes,cue_validity,"You learn that [unknown thing/people] are brunettes, how likely is it to be Americans?",Americans,53,statistical
"{""rating"":5}",4072.999999999767,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,2,, have udders,cue_validity,"You learn that [unknown thing/people] have udders, how likely is it to be cows?",cows,58,principled
