responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",6800,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,1,, are used in cooking,prevalence,"Think about mushrooms, how likely are they to be used in cooking?",mushrooms,3,statistical
"{""rating"":4}",6887,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,1,, live in Utah,prevalence,"Think about Mormons, how likely are they to live in Utah?",Mormons,4,statistical
"{""rating"":4}",5273,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are trees,1,, are trees,prevalence,"Think about elms, how likely are they to be trees?",elms,5,principled
"{""rating"":5}",3945.0000000000146,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have wheels,1,, have wheels,prevalence,"Think about roller skates, how likely are they to have wheels?",roller skates,8,principled
"{""rating"":6}",3876,completely true,catch,"completely false,,,neither true nor false,,,completely true",,1,,,prevalence,Please select <i>completely true</i>.,,12,
"{""rating"":6}",3827.0000000000146,completely true,catch,"completely false,,,neither true nor false,,,completely true",,1,,,prevalence,Please select <i>completely true</i>.,,13,
"{""rating"":4}",3846,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is stretchy,1,, is stretchy,prevalence,"Think about spandex, how likely is it to be stretchy?",spandex,16,principled
"{""rating"":5}",6059,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus don’t eat beef ,1,, don’t eat beef,prevalence,"Think about Hindus, how likely are they to not eat beef?",Hindus,19,principled
"{""rating"":6}",5107,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants are insects,1,, are insects,prevalence,"Think about ants, how likely are they to be insects?",ants,23,principled
"{""rating"":2}",8514.000000000015,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,1,, are absent-minded,prevalence,"Think about professors, how likely are they to be absent-minded?",professors,26,statistical
"{""rating"":4}",3695,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,1,, wear collars,prevalence,"Think about dogs, how likely are they to wear collars?",dogs,28,statistical
"{""rating"":4}",3480.0000000000146,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,1,, are red,prevalence,"Think about fire trucks, how likely are they to be red?",fire trucks,35,statistical
"{""rating"":4}",3310.9999999999854,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,1,, have stems,prevalence,"Think about cherries, how likely are they to have stems?",cherries,45,statistical
"{""rating"":5}",5044,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers impart knowledge ,1,, impart knowledge,prevalence,"Think about teachers, how likely are they to impart knowledge?",teachers,49,principled
"{""rating"":4}",3976,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,1,, are sold in boxes,prevalence,"Think about strawberries, how likely are they to be sold in boxes?",strawberries,50,statistical
"{""rating"":5}",6475,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals wean their young,1,, wean their young,prevalence,"Think about mammals, how likely are they to wean their young?",mammals,52,principled
"{""rating"":5}",4298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs suckle their young,1,, suckle their young,prevalence,"Think about pigs, how likely are they to suckle their young?",pigs,58,principled
"{""rating"":5}",6224,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets cover your head,1,, cover your head,prevalence,"Think about hair nets, how likely are they to cover your head?",hair nets,60,principled
"{""rating"":5}",13163,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,61,
"{""rating"":4}",4429,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms live in the ground,1,, live in the ground,prevalence,"Think about worms, how likely are they to live in the ground?",worms,67,principled
"{""rating"":4}",7458,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,1,, are red,prevalence,"Think about bricks, how likely are they to be red?",bricks,75,statistical
"{""rating"":5}",6795,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are absorbent,1,, are absorbent,prevalence,"Think about diapers, how likely are they to be absorbent?",diapers,79,principled
"{""rating"":5}",114560,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers ride motorcycles,1,, ride motorcycles,prevalence,"Think about bikers, how likely are they to ride motorcycles?",bikers,80,principled
"{""rating"":3}",13097,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,1,, are right-handed,prevalence,"Think about Canadians, how likely are they to be right-handed?",Canadians,82,statistical
