responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",5282.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,12,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,2,principled
"{""rating"":6}",4065.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes are long,12,, are long,prevalence,"Think about snakes, how likely are they to be long?",snakes,9,statistical
"{""rating"":6}",4398.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,12,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,13,principled
"{""rating"":6}",3549.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,12,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,16,principled
"{""rating"":6}",3729.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,12,, eat lettuce,prevalence,"Think about turtles, how likely are they to eat lettuce?",turtles,17,statistical
"{""rating"":6}",3422.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,12,, diagnose ailments,prevalence,"Think about doctors, how likely are they to diagnose ailments?",doctors,18,principled
"{""rating"":6}",5700.599999964237,completely true,catch,"completely false,,,neither true nor false,,,completely true",,12,,,prevalence,Please select <i>completely true</i>.,,23,
"{""rating"":6}",5998.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,12,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,25,principled
"{""rating"":0}",10084.699999988079,completely false,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,prevalence,One cent is a lot of money.,,26,
"{""rating"":6}",4722.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,12,, have wings,prevalence,"Think about birds, how likely are they to have wings?",birds,31,principled
"{""rating"":5}",15451.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,12,, are plastic,prevalence,"Think about raincoats, how likely are they to be plastic?",raincoats,41,statistical
"{""rating"":6}",5124.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are humid ,12,, are humid,prevalence,"Think about summers, how likely are they to be humid?",summers,42,statistical
"{""rating"":6}",7373.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards are predators,12,, are predators,prevalence,"Think about leopards, how likely are they to be predators?",leopards,43,statistical
"{""rating"":6}",4878.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,12,, is rough,prevalence,"Think about sandpaper, how likely is it to be rough?",sandpaper,45,principled
"{""rating"":6}",7403.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,12,, live in Southern Europe,prevalence,"Think about Italians, how likely are they to live in Southern Europe?",Italians,46,principled
"{""rating"":5}",4028.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers wear plaid pants,12,, wear plaid pants,prevalence,"Think about golfers, how likely are they to wear plaid pants?",golfers,54,statistical
"{""rating"":6}",6448.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,12,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,59,principled
