responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",5083.89999999851,completely true,catch,"completely false,,,neither true nor false,,,completely true",,2,,,prevalence,Please select <i>completely true</i>.,,1,
"{""rating"":5}",29753.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,2,, are waterproof,prevalence,"Think about shower caps, how likely are they to be waterproof?",shower caps,13,principled
"{""rating"":4}",4130.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,2,, are arrogant,prevalence,"Think about celebrities, how likely are they to be arrogant?",celebrities,15,statistical
"{""rating"":6}",4609.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,2,, are manufactured,prevalence,"Think about dolls, how likely are they to be manufactured?",dolls,25,principled
"{""rating"":5}",5072.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,2,, pray to Allah,prevalence,"Think about Muslims, how likely are they to pray to Allah?",Muslims,27,principled
"{""rating"":6}",3761.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,2,, are yellow,prevalence,"Think about bananas, how likely are they to be yellow?",bananas,34,principled
"{""rating"":0}",8502.10000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,2,, look like bandits,prevalence,"Think about raccoons, how likely are they to look like bandits?",raccoons,38,principled
"{""rating"":6}",6029.60000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,2,, read the bible,prevalence,"Think about Christians, how likely are they to read the bible?",Christians,39,principled
"{""rating"":6}",3939.7999999970198,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,2,, tell time,prevalence,"Think about clocks, how likely are they to tell time?",clocks,42,principled
"{""rating"":6}",3263.2000000029802,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,2,, are instruments,prevalence,"Think about trumpets, how likely are they to be instruments?",trumpets,45,principled
"{""rating"":3}",7470.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,2,, are used as bait,prevalence,"Think about worms, how likely are they to be used as bait?",worms,51,statistical
"{""rating"":5}",3865.10000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,2,, are kept in pens,prevalence,"Think about pigs, how likely are they to be kept in pens?",pigs,52,statistical
"{""rating"":6}",3596.39999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,2,, are sharp,prevalence,"Think about needles, how likely are they to be sharp?",needles,57,principled
"{""rating"":4}",48108.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,2,, live in India,prevalence,"Think about Hindus, how likely are they to live in India?",Hindus,70,statistical
"{""rating"":5}",7089.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,2,, have horns,prevalence,"Think about goats, how likely are they to have horns?",goats,72,principled
"{""rating"":6}",53137.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,2,, are sour,prevalence,"Think about lemons, how likely are they to be sour?",lemons,76,principled
"{""rating"":3}",4547.80000000447,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,2,, are female,prevalence,"Think about teachers, how likely are they to be female?",teachers,79,statistical
"{""rating"":6}",2210.89999999851,completely true,catch,"completely false,,,neither true nor false,,,completely true",,2,,,prevalence,Please select <i>completely true</i>.,,83,
"{""rating"":3}",4946.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,2,, have tattoos,prevalence,"Think about bikers, how likely are they to have tattoos?",bikers,84,statistical
"{""rating"":3}",7071.30000000447,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,2,, have laces,prevalence,"Think about roller skates, how likely are they to have laces?",roller skates,85,statistical
"{""rating"":6}",3957.10000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,2,, can bite,prevalence,"Think about ants, how likely are they to be able to bite?",ants,89,statistical
"{""rating"":4}",6352.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,2,, are placental mammals,prevalence,"Think about mammals, how likely are they to be placental mammals?",mammals,91,statistical
"{""rating"":5}",6559.89999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,2,, is thin,prevalence,"Think about spandex, how likely is it to be thin?",spandex,103,statistical
"{""rating"":4}",8047.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,2,, are black,prevalence,"Think about hair nets, how likely are they to be black?",hair nets,104,statistical
"{""rating"":6}",4225.60000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,2,, are airtight,prevalence,"Think about submarines, how likely are they to be airtight?",submarines,105,principled
"{""rating"":0}",5172.10000000149,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,prevalence,One cent is a lot of money.,,109,
"{""rating"":5}",5522,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,2,, are white,prevalence,"Think about diapers, how likely are they to be white?",diapers,112,statistical
"{""rating"":3}",5102.5999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,2,, are tall,prevalence,"Think about elms, how likely are they to be tall?",elms,113,statistical
"{""rating"":6}",3223.8000000044703,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,2,, are heavy,prevalence,"Think about bulldozers, how likely are they to be heavy?",bulldozers,115,principled
"{""rating"":6}",5609.39999999851,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,117,
"{""rating"":5}",8977.69999999553,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,2,How true is the above statement?, are jagged,by_virtue_of,"<i>Because</i> they are rocks, rocks are jagged.",rocks,3,statistical
"{""rating"":6}",4496.19999999553,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,2,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are red.",strawberries,19,principled
"{""rating"":6}",7741.39999999851,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,2,How true is the above statement?, are bouncy,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are bouncy.",trampolines,20,principled
"{""rating"":0}",60496.89999999851,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,by_virtue_of,Please select <i>completely false</i>.,,23,
"{""rating"":3}",7939.69999999553,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,2,How true is the above statement?, are worker bees,by_virtue_of,"<i>Because</i> they are bees, bees are worker bees.",bees,24,statistical
"{""rating"":2}",4726.39999999851,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,2,How true is the above statement?, sit on statues,by_virtue_of,"<i>Because</i> they are pigeons, pigeons sit on statues.",pigeons,30,statistical
"{""rating"":4}",8692.10000000149,,,"completely false,,,neither true nor false,,,completely true",cats like milk,2,How true is the above statement?, like milk,by_virtue_of,"<i>Because</i> they are cats, cats like milk.",cats,31,statistical
"{""rating"":6}",171507.3999999985,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,2,How true is the above statement?, have pouches,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos have pouches.",kangaroos,41,principled
"{""rating"":4}",5936.69999999553,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,2,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are taxis, taxis are yellow.",taxis,43,statistical
"{""rating"":3}",10042.70000000298,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,2,How true is the above statement?, don’t drink alcohol,by_virtue_of,"<i>Because</i> they are Mormons, Mormons don’t drink alcohol.",Mormons,46,principled
"{""rating"":5}",3827.60000000149,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,2,How true is the above statement?, are highly educated,by_virtue_of,"<i>Because</i> they are professors, professors are highly educated.",professors,50,principled
"{""rating"":4}",4570.5,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,2,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are cherries, cherries are red.",cherries,54,principled
"{""rating"":6}",5461.60000000149,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,2,How true is the above statement?, have hoses,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks have hoses.",fire trucks,58,principled
"{""rating"":2}",6499.89999999851,,,"completely false,,,neither true nor false,,,completely true",deer are brown,2,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are deer, deer are brown.",deer,59,statistical
"{""rating"":3}",37863.20000000298,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,2,How true is the above statement?, are young,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are young.",gymnasts,65,statistical
"{""rating"":0}",10675.40000000596,completely false,catch,"completely false,,,neither true nor false,,,completely true",,2,,,by_virtue_of,Please select <i>completely false</i>.,,68,
"{""rating"":4}",193355.3999999985,,,"completely false,,,neither true nor false,,,completely true",elk are brown,2,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are elk, elk are brown.",elk,73,statistical
"{""rating"":2}",132737,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,2,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,78,statistical
"{""rating"":2}",8879,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,2,How true is the above statement?, are rectangular,by_virtue_of,"<i>Because</i> they are bricks, bricks are rectangular.",bricks,81,principled
"{""rating"":5}",6874.60000000149,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,2,How true is the above statement?, live north of the US,by_virtue_of,"<i>Because</i> they are Canadians, Canadians live north of the US.",Canadians,90,principled
"{""rating"":5}",3667.60000000149,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,2,How true is the above statement?, are fungi,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are fungi.",mushrooms,92,principled
"{""rating"":1}",4480.89999999851,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,2,How true is the above statement?, are unmarried,by_virtue_of,"<i>Because</i> they are bachelors, bachelors are unmarried.",bachelors,93,principled
"{""rating"":4}",6792.80000000447,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,2,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,94,statistical
"{""rating"":3}",5816.69999999553,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,2,How true is the above statement?, produce milk,by_virtue_of,"<i>Because</i> they are sheep, sheep produce milk.",sheep,95,principled
"{""rating"":4}",6828.5,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,2,How true is the above statement?, bark at strangers,by_virtue_of,"<i>Because</i> they are dogs, dogs bark at strangers.",dogs,98,statistical
"{""rating"":6}",4889.60000000149,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,100,
"{""rating"":6}",2715.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,101,
"{""rating"":1}",4424.89999999851,,,"completely false,,,neither true nor false,,,completely true",lions are male,2,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are lions, lions are male.",lions,102,statistical
"{""rating"":3}",5710.5,,,"completely false,,,neither true nor false,,,completely true",sows are pink,2,How true is the above statement?, are pink,by_virtue_of,"<i>Because</i> they are sows, sows are pink.",sows,110,statistical
"{""rating"":6}",5028.69999999553,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,2,How true is the above statement?, have seatbelts,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have seatbelts.",ambulances,116,statistical
"{""rating"":0}",7459.60000000149,completely false,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,2,
"{""rating"":6}",2569.7000000029802,,,"completely false,,,neither true nor false,,,completely true",cheetahs run fast,2,How true is the above statement?, run fast,generic,Cheetahs run fast.,cheetahs,8,principled
"{""rating"":4}",3522.4000000059605,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,2,How true is the above statement?, are muscular,generic,Lifeguards are muscular.,lifeguards,10,statistical
"{""rating"":4}",4323.10000000149,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,2,How true is the above statement?, snow falls in the winter,generic,Snow snow falls in the winter.,snow,16,statistical
"{""rating"":6}",3661.8000000044703,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,2,How true is the above statement?, cannot vote,generic,Preschoolers cannot vote.,preschoolers,22,principled
"{""rating"":3}",4379.69999999553,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,2,How true is the above statement?, are made of wood,generic,Tables are made of wood.,tables,26,statistical
"{""rating"":4}",5982.19999999553,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,2,How true is the above statement?, grows on lawns,generic,Grass grows on lawns.,grass,32,statistical
"{""rating"":0}",7545.69999999553,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,2,How true is the above statement?, are South American,generic,Brazilians are South American.,Brazilians,35,principled
"{""rating"":6}",3749,,,"completely false,,,neither true nor false,,,completely true",scissors cut,2,How true is the above statement?, cut,generic,Scissors cut.,scissors,36,principled
"{""rating"":1}",3824,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,2,How true is the above statement?, are ornamental pets,generic,Peacocks are ornamental pets.,peacocks,44,statistical
"{""rating"":5}",2633.2999999970198,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,2,How true is the above statement?, live in trees,generic,Squirrels live in trees.,squirrels,47,principled
"{""rating"":6}",2050.89999999851,,,"completely false,,,neither true nor false,,,completely true",books have pages,2,How true is the above statement?, have pages,generic,Books have pages.,books,48,principled
"{""rating"":6}",3411.8000000044703,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,2,How true is the above statement?, have radios,generic,Cars have radios.,cars,49,statistical
