responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",6495.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are loud,1,, are loud,cue_validity,"You learn that [unknown thing/people] are loud, how likely is it to be trumpets?",trumpets,2,statistical
"{""rating"":3}",3475.100000143051,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,1,, are transparent,cue_validity,"You learn that [unknown thing/people] are transparent, how likely is it to be shower caps?",shower caps,12,statistical
"{""rating"":5}",6071.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,1,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bulldozers?",bulldozers,13,statistical
"{""rating"":0}",6313.099999904633,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,15,
"{""rating"":2}",2084.600000143051,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,1,, have four legs,cue_validity,"You learn that [unknown thing/people] have four legs, how likely is it to be horses?",horses,19,principled
"{""rating"":5}",1593.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,1,, have degrees,cue_validity,"You learn that [unknown thing/people] have degrees, how likely is it to be engineers?",engineers,23,principled
"{""rating"":3}",1486.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,1,, are stubborn,cue_validity,"You learn that [unknown thing/people] are stubborn, how likely is it to be goats?",goats,27,statistical
"{""rating"":4}",2589.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,1,, live in America,cue_validity,"You learn that [unknown thing/people] live in America, how likely is it to be Americans?",Americans,30,principled
"{""rating"":6}",1920,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,1,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be submarines?",submarines,37,statistical
"{""rating"":6}",2180.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,1,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be birds?",birds,39,principled
"{""rating"":0}",4376.600000143051,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,cue_validity,Please select <i>completely false</i>.,,40,
"{""rating"":1}",8488.899999856949,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,1,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be spinach?",spinach,43,principled
"{""rating"":0}",3174.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,1,, have good balance,cue_validity,"You learn that [unknown thing/people] have good balance, how likely is it to be tightrope walkers?",tightrope walkers,45,principled
"{""rating"":0}",5538.299999952316,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,49,
"{""rating"":3}",1629.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,1,, wear dresses,cue_validity,"You learn that [unknown thing/people] wear dresses, how likely is it to be dolls?",dolls,54,statistical
"{""rating"":5}",1395.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,1,, are sterile,cue_validity,"You learn that [unknown thing/people] are sterile, how likely is it to be needles?",needles,56,statistical
"{""rating"":1}",1598.0999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims are middle eastern,1,, are Middle Eastern,cue_validity,"You learn that [unknown thing/people] are Middle Eastern, how likely is it to be Muslims?",Muslims,71,statistical
"{""rating"":3}",1639.3000001907349,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,1,, design buildings,cue_validity,"You learn that [unknown thing/people] design buildings, how likely is it to be architects?",architects,73,principled
"{""rating"":2}",2004.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,1,, eat garbage,cue_validity,"You learn that [unknown thing/people] eat garbage, how likely is it to be raccoons?",raccoons,75,statistical
"{""rating"":6}",4423,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,1,, go to church,cue_validity,"You learn that [unknown thing/people] go to church, how likely is it to be Christians?",Christians,76,statistical
"{""rating"":0}",2639.699999809265,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,cue_validity,Please select <i>completely false</i>.,,83,
"{""rating"":5}",7470.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,1,, diagnose ailments,cue_validity,"You learn that [unknown thing/people] diagnose ailments, how likely is it to be doctors?",doctors,88,principled
"{""rating"":1}",2752.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,1,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be lemons?",lemons,90,statistical
"{""rating"":4}",3243.4000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas ripen quickly,1,, ripen quickly,cue_validity,"You learn that [unknown thing/people] ripen quickly, how likely is it to be bananas?",bananas,99,statistical
"{""rating"":6}",2429.100000143051,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,1,, have alarms,cue_validity,"You learn that [unknown thing/people] have alarms, how likely is it to be clocks?",clocks,102,statistical
"{""rating"":4}",3109,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,1,, is rough,cue_validity,"You learn that [unknown thing/people] is rough, how likely is it to be sandpaper?",sandpaper,107,principled
"{""rating"":3}",6251.899999856949,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,1,, is white,cue_validity,"You learn that [unknown thing/people] is white, how likely is it to be milk?",milk,108,principled
"{""rating"":2}",1689.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,1,, live in Southern Europe,cue_validity,"You learn that [unknown thing/people] live in Southern Europe, how likely is it to be Italians?",Italians,111,principled
"{""rating"":5}",3362.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,1,, wear badges,cue_validity,"You learn that [unknown thing/people] wear badges, how likely is it to be police officers?",police officers,112,principled
"{""rating"":5}",1953.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,1,, are spirited,cue_validity,"You learn that [unknown thing/people] are spirited, how likely is it to be cheerleaders?",cheerleaders,120,principled
"{""rating"":4}",8222.299999952316,,,"completely false,,,neither true nor false,,,completely true",cheetahs hunt gazelles,1,How true is the above statement?, hunt gazelles,by_virtue_of,"<i>Because</i> they are cheetahs, cheetahs hunt gazelles.",cheetahs,3,statistical
"{""rating"":0}",2810.4000000953674,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,by_virtue_of,Please select <i>completely false</i>.,,4,
"{""rating"":6}",5322.600000143051,,,"completely false,,,neither true nor false,,,completely true",lions have manes,1,How true is the above statement?, have manes,by_virtue_of,"<i>Because</i> they are lions, lions have manes.",lions,10,principled
"{""rating"":0}",4670,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,1,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are scissors, scissors are right-handed.",scissors,16,statistical
"{""rating"":5}",2835,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,1,How true is the above statement?, cannot read,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot read.",preschoolers,18,statistical
"{""rating"":6}",2715.5999999046326,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,1,How true is the above statement?, like soccer,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians like soccer.",Brazilians,24,statistical
"{""rating"":6}",2728.2999999523163,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,1,How true is the above statement?, have tails,by_virtue_of,"<i>Because</i> they are dogs, dogs have tails.",dogs,25,principled
"{""rating"":3}",4174,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,1,How true is the above statement?, are pigs,by_virtue_of,"<i>Because</i> they are sows, sows are pigs.",sows,26,principled
"{""rating"":5}",2314.5,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,1,How true is the above statement?, transport people,by_virtue_of,"<i>Because</i> they are taxis, taxis transport people.",taxis,29,principled
"{""rating"":4}",2424.699999809265,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,1,How true is the above statement?, carry notebooks,by_virtue_of,"<i>Because</i> they are journalists, journalists carry notebooks.",journalists,32,statistical
"{""rating"":6}",2607.7999999523163,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,1,How true is the above statement?, live in parks,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in parks.",squirrels,38,statistical
"{""rating"":5}",2041.8999998569489,,,"completely false,,,neither true nor false,,,completely true",artists are eccentric ,1,How true is the above statement?, are eccentric,by_virtue_of,"<i>Because</i> they are artists, artists are eccentric.",artists,41,statistical
"{""rating"":6}",2288.5,,,"completely false,,,neither true nor false,,,completely true",cats are animals,1,How true is the above statement?, are animals,by_virtue_of,"<i>Because</i> they are cats, cats are animals.",cats,42,principled
"{""rating"":2}",2473.5,,,"completely false,,,neither true nor false,,,completely true",trains are long,1,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are trains, trains are long.",trains,44,statistical
"{""rating"":6}",4015.2999999523163,,,"completely false,,,neither true nor false,,,completely true",ambulances have sirens,1,How true is the above statement?, have sirens,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have sirens.",ambulances,51,principled
"{""rating"":0}",2600.2000000476837,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,by_virtue_of,Please select <i>completely false</i>.,,53,
"{""rating"":4}",2060.9000000953674,,,"completely false,,,neither true nor false,,,completely true",moose are brown,1,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are moose, moose are brown.",moose,59,statistical
"{""rating"":5}",1232.7000000476837,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,1,How true is the above statement?, are hard,by_virtue_of,"<i>Because</i> they are rocks, rocks are hard.",rocks,62,principled
"{""rating"":6}",1694.9000000953674,,,"completely false,,,neither true nor false,,,completely true",bees have wings,1,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are bees, bees have wings.",bees,66,principled
"{""rating"":5}",2817.2999999523163,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,67,
"{""rating"":5}",2681,,,"completely false,,,neither true nor false,,,completely true",gymnasts are flexible,1,How true is the above statement?, are flexible,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are flexible.",gymnasts,68,principled
"{""rating"":4}",2959.9000000953674,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,1,How true is the above statement?, are from Northern Europe,by_virtue_of,"<i>Because</i> they are Germans, Germans are from Northern Europe.",Germans,78,principled
"{""rating"":6}",2636.4000000953674,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,1,How true is the above statement?, have antlers,by_virtue_of,"<i>Because</i> they are deer, deer have antlers.",deer,82,principled
"{""rating"":4}",3420.0999999046326,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,85,
"{""rating"":4}",1893.4000000953674,,,"completely false,,,neither true nor false,,,completely true",books are paperbacks,1,How true is the above statement?, are paperbacks,by_virtue_of,"<i>Because</i> they are books, books are paperbacks.",books,89,statistical
"{""rating"":6}",1767.2999999523163,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,1,How true is the above statement?, have antlers,by_virtue_of,"<i>Because</i> they are elk, elk have antlers.",elk,91,principled
"{""rating"":6}",1971.2000000476837,,,"completely false,,,neither true nor false,,,completely true",winters are cold,1,How true is the above statement?, are cold,by_virtue_of,"<i>Because</i> they are winters, winters are cold.",winters,105,principled
"{""rating"":5}",2875.7000000476837,,,"completely false,,,neither true nor false,,,completely true",jews go to a synagogue,1,How true is the above statement?, go to a synagogue,by_virtue_of,"<i>Because</i> they are Jews, Jews go to a synagogue.",Jews,114,statistical
"{""rating"":5}",2038.2999999523163,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,1,How true is the above statement?, have feathers,by_virtue_of,"<i>Because</i> they are pigeons, pigeons have feathers.",pigeons,118,principled
"{""rating"":2}",2713.7999999523163,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,1,How true is the above statement?, are pretty,by_virtue_of,"<i>Because</i> they are feathers, feathers are pretty.",feathers,119,statistical
"{""rating"":4}",2406.5999999046326,,,"completely false,,,neither true nor false,,,completely true",horses wear horseshoes,1,How true is the above statement?, wear horseshoes,generic,Horses wear horseshoes.,horses,8,statistical
"{""rating"":6}",2670,,,"completely false,,,neither true nor false,,,completely true",grass is green ,1,How true is the above statement?, is green,generic,Grass is green.,grass,9,principled
"{""rating"":6}",2015,,,"completely false,,,neither true nor false,,,completely true",milk comes from cows,1,How true is the above statement?, comes from cows,generic,Milk comes from cows.,milk,11,statistical
"{""rating"":5}",3759.199999809265,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,1,How true is the above statement?, have four wheels,generic,Cars have four wheels.,cars,14,principled
"{""rating"":0}",3116.7999999523163,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,17,
"{""rating"":6}",2369.4000000953674,completely true,catch,"completely false,,,neither true nor false,,,completely true",,1,,,generic,Please select <i>completely true</i>.,,20,
"{""rating"":1}",3718.600000143051,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are unstable,1,How true is the above statement?, are unstable,generic,Rocking chairs are unstable.,rocking chairs,21,principled
"{""rating"":3}",3309.899999856949,,,"completely false,,,neither true nor false,,,completely true",bears can roar,1,How true is the above statement?, can roar,generic,Bears can roar.,bears,33,principled
"{""rating"":4}",1058.8999998569489,,,"completely false,,,neither true nor false,,,completely true",cheerleaders have pompoms,1,How true is the above statement?, have pompoms,generic,Cheerleaders have pompoms.,cheerleaders,34,statistical
"{""rating"":1}",1229.8999998569489,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers work in the circus,1,How true is the above statement?, work in the circus,generic,Tightrope walkers work in the circus.,tightrope walkers,35,statistical
"{""rating"":5}",1226,,,"completely false,,,neither true nor false,,,completely true",sandpaper is sold at the hardware store,1,How true is the above statement?, is sold at the hardware store,generic,Sandpaper is sold at the hardware store.,sandpaper,46,statistical
"{""rating"":6}",2106.4000000953674,,,"completely false,,,neither true nor false,,,completely true",tables are flat,1,How true is the above statement?, are flat,generic,Tables are flat.,tables,47,principled
"{""rating"":5}",2070.5,,,"completely false,,,neither true nor false,,,completely true",lifeguards can swim ,1,How true is the above statement?, can swim,generic,Lifeguards can swim.,lifeguards,48,principled
"{""rating"":1}",2235.0999999046326,,,"completely false,,,neither true nor false,,,completely true",engineers are male,1,How true is the above statement?, are male,generic,Engineers are male.,engineers,50,statistical
"{""rating"":6}",2206.2999999523163,,,"completely false,,,neither true nor false,,,completely true",snow is white ,1,How true is the above statement?, is white,generic,Snow is white.,snow,57,principled
"{""rating"":3}",3646.100000143051,,,"completely false,,,neither true nor false,,,completely true",architects are pretentious,1,How true is the above statement?, are pretentious,generic,Architects are pretentious.,architects,58,statistical
"{""rating"":5}",2149.9000000953674,,,"completely false,,,neither true nor false,,,completely true",airplanes have wings,1,How true is the above statement?, have wings,generic,Airplanes have wings.,airplanes,70,principled
"{""rating"":6}",1871.5,,,"completely false,,,neither true nor false,,,completely true",spinach is sold in bags,1,How true is the above statement?, is sold in bags,generic,Spinach is sold in bags.,spinach,72,statistical
