responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",4900.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,3,, go to church,prevalence,"Think about Christians, how likely are they to go to church?",Christians,3,statistical
"{""rating"":6}",5654.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,3,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,4,principled
"{""rating"":6}",3960.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,3,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,8,principled
"{""rating"":6}",4577.299999952316,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,11,
"{""rating"":6}",183041.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,3,, live in Southern Europe,prevalence,"Think about Italians, how likely are they to live in Southern Europe?",Italians,15,principled
"{""rating"":6}",5683.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,3,, is green,prevalence,"Think about spinach, how likely are they to be green?",spinach,18,principled
"{""rating"":5}",4264.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,3,, are yellow,prevalence,"Think about lemons, how likely are they to be yellow?",lemons,21,statistical
"{""rating"":6}",3758.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are loud,3,, are loud,prevalence,"Think about trumpets, how likely are they to be loud?",trumpets,27,statistical
"{""rating"":6}",3918.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,3,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,29,principled
"{""rating"":6}",3186.600000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,prevalence,Please select <i>completely true</i>.,,30,
"{""rating"":6}",3498.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,3,, live in America,prevalence,"Think about Americans, how likely are they to live in America?",Americans,31,principled
"{""rating"":5}",6800.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,3,, are sterile,prevalence,"Think about needles, how likely are they to be sterile?",needles,38,statistical
"{""rating"":5}",5757.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,3,, are black,prevalence,"Think about submarines, how likely are they to be black?",submarines,43,statistical
"{""rating"":3}",7521.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,3,, have alarms,prevalence,"Think about clocks, how likely are they to have alarms?",clocks,47,statistical
"{""rating"":6}",3622.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,3,, have four legs,prevalence,"Think about horses, how likely are they to have four legs?",horses,50,principled
"{""rating"":6}",2809.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,3,, is rough,prevalence,"Think about sandpaper, how likely is it to be rough?",sandpaper,52,principled
"{""rating"":6}",7807.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims are middle eastern,3,, are Middle Eastern,prevalence,"Think about Muslims, how likely are they to be Middle Eastern?",Muslims,54,statistical
"{""rating"":6}",4877.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,3,, diagnose ailments,prevalence,"Think about doctors, how likely are they to diagnose ailments?",doctors,55,principled
"{""rating"":0}",3624.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,prevalence,One cent is a lot of money.,,66,
"{""rating"":5}",6606.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,3,, are yellow,prevalence,"Think about bulldozers, how likely are they to be yellow?",bulldozers,76,statistical
"{""rating"":5}",5169.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,3,, are transparent,prevalence,"Think about shower caps, how likely are they to be transparent?",shower caps,88,statistical
"{""rating"":6}",5243.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,3,, wear dresses,prevalence,"Think about dolls, how likely are they to wear dresses?",dolls,98,statistical
"{""rating"":5}",4594.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,3,, are stubborn,prevalence,"Think about goats, how likely are they to be stubborn?",goats,100,statistical
"{""rating"":6}",4358.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,3,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,102,principled
"{""rating"":6}",3946.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,3,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,105,principled
"{""rating"":6}",3106.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,3,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,111,principled
"{""rating"":6}",4894.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,3,, have wings,prevalence,"Think about birds, how likely are they to have wings?",birds,113,principled
"{""rating"":6}",8173.399999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,prevalence,Please select <i>completely true</i>.,,114,
"{""rating"":6}",3654.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas ripen quickly,3,, ripen quickly,prevalence,"Think about bananas, how likely are they to ripen quickly?",bananas,118,statistical
"{""rating"":6}",4180.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,3,, eat garbage,prevalence,"Think about raccoons, how likely are they to eat garbage?",raccoons,119,statistical
"{""rating"":6}",7752.899999976158,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,3,How true is the above statement?, live in herds,by_virtue_of,"<i>Because</i> they are sheep, sheep live in herds.",sheep,10,statistical
"{""rating"":6}",3815,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,3,How true is the above statement?, is stretchy,by_virtue_of,"<i>Because</i> it is spandex, spandex is stretchy.",spandex,13,principled
"{""rating"":0}",3738.899999976158,completely false,catch,"completely false,,,neither true nor false,,,completely true",,3,,,by_virtue_of,Please select <i>completely false</i>.,,14,
"{""rating"":6}",3781.399999976158,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,3,How true is the above statement?, are absorbent,by_virtue_of,"<i>Because</i> they are diapers, diapers are absorbent.",diapers,16,principled
"{""rating"":6}",4402.399999976158,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,3,How true is the above statement?, live in the ground,by_virtue_of,"<i>Because</i> they are worms, worms live in the ground.",worms,17,principled
"{""rating"":3}",6694.700000047684,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,3,How true is the above statement?, are absent-minded,by_virtue_of,"<i>Because</i> they are professors, professors are absent-minded.",professors,19,statistical
"{""rating"":6}",5740.900000035763,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,3,How true is the above statement?, live in Utah,by_virtue_of,"<i>Because</i> they are Mormons, Mormons live in Utah.",Mormons,20,statistical
"{""rating"":4}",5756.5,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,3,How true is the above statement?, live in Australia,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos live in Australia.",kangaroos,26,statistical
"{""rating"":6}",5830.100000023842,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,3,How true is the above statement?, wean their young,by_virtue_of,"<i>Because</i> they are mammals, mammals wean their young.",mammals,35,principled
"{""rating"":5}",8542.899999976158,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,3,How true is the above statement?, wear collars,by_virtue_of,"<i>Because</i> they are dogs, dogs wear collars.",dogs,37,statistical
"{""rating"":6}",4205.100000023842,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,3,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are bricks, bricks are red.",bricks,39,statistical
"{""rating"":6}",4549.300000011921,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,3,How true is the above statement?, have stems,by_virtue_of,"<i>Because</i> they are cherries, cherries have stems.",cherries,40,statistical
"{""rating"":6}",2904.900000035763,,,"completely false,,,neither true nor false,,,completely true",ants are insects,3,How true is the above statement?, are insects,by_virtue_of,"<i>Because</i> they are ants, ants are insects.",ants,41,principled
"{""rating"":5}",4573,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,3,How true is the above statement?, are sold in boxes,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are sold in boxes.",strawberries,44,statistical
"{""rating"":6}",4066,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,3,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks are red.",fire trucks,53,statistical
"{""rating"":6}",3306.199999988079,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,3,How true is the above statement?, have wheels,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have wheels.",roller skates,59,principled
"{""rating"":3}",6145.799999952316,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,3,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are Canadians, Canadians are right-handed.",Canadians,63,statistical
"{""rating"":0}",2948.300000011921,completely false,catch,"completely false,,,neither true nor false,,,completely true",,3,,,by_virtue_of,Please select <i>completely false</i>.,,64,
"{""rating"":6}",4203.400000035763,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,3,How true is the above statement?, are used in cooking,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are used in cooking.",mushrooms,67,statistical
"{""rating"":6}",2811.900000035763,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,75,
"{""rating"":6}",2565,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,3,How true is the above statement?, ride motorcycles,by_virtue_of,"<i>Because</i> they are bikers, bikers ride motorcycles.",bikers,85,principled
"{""rating"":3}",3448.600000023842,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,3,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are black.",trampolines,92,statistical
"{""rating"":5}",15371.099999964237,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,3,How true is the above statement?, don’t eat beef,by_virtue_of,"<i>Because</i> they are Hindus, Hindus don’t eat beef.",Hindus,93,principled
"{""rating"":6}",4076.699999988079,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,3,How true is the above statement?, suckle their young,by_virtue_of,"<i>Because</i> they are pigs, pigs suckle their young.",pigs,94,principled
"{""rating"":6}",3363.5,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,3,How true is the above statement?, are famous,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are famous.",celebrities,97,principled
"{""rating"":3}",9725.399999976158,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,3,How true is the above statement?, get married,by_virtue_of,"<i>Because</i> they are bachelors, bachelors get married.",bachelors,99,statistical
