responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",7858.999999999993,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,3,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,13,principled
"{""rating"":5}",7197,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,3,, diagnose ailments,prevalence,"Think about doctors, how likely are they to diagnose ailments?",doctors,24,principled
"{""rating"":4}",10785,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,3,, are sterile,prevalence,"Think about needles, how likely are they to be sterile?",needles,25,statistical
"{""rating"":4}",31249,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,3,, are stubborn,prevalence,"Think about goats, how likely are they to be stubborn?",goats,26,statistical
"{""rating"":3}",8465,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,3,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,27,principled
"{""rating"":6}",3500,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,3,, have four legs,prevalence,"Think about horses, how likely are they to have four legs?",horses,32,principled
"{""rating"":5}",32647,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,3,, live in Southern Europe,prevalence,"Think about Italians, how likely are they to live in Southern Europe?",Italians,33,principled
"{""rating"":6}",6651,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,3,, are yellow,prevalence,"Think about lemons, how likely are they to be yellow?",lemons,36,statistical
"{""rating"":5}",20240,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,3,, live in America,prevalence,"Think about Americans, how likely are they to live in America?",Americans,37,principled
"{""rating"":5}",3732,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,3,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,39,principled
"{""rating"":6}",4066,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,3,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,40,principled
"{""rating"":5}",4292,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas ripen quickly,3,, ripen quickly,prevalence,"Think about bananas, how likely are they to ripen quickly?",bananas,41,statistical
"{""rating"":5}",26819,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,3,, are black,prevalence,"Think about submarines, how likely are they to be black?",submarines,55,statistical
"{""rating"":6}",2517,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,prevalence,Please select <i>completely true</i>.,,58,
"{""rating"":6}",3264,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,3,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,61,principled
"{""rating"":5}",27661,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,3,, are yellow,prevalence,"Think about bulldozers, how likely are they to be yellow?",bulldozers,69,statistical
"{""rating"":6}",3855.000000000058,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,prevalence,Please select <i>completely true</i>.,,70,
"{""rating"":3}",10630,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,3,, have alarms,prevalence,"Think about clocks, how likely are they to have alarms?",clocks,78,statistical
"{""rating"":4}",6908.000000000058,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims are middle eastern,3,, are Middle Eastern,prevalence,"Think about Muslims, how likely are they to be Middle Eastern?",Muslims,82,statistical
"{""rating"":6}",6116,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,83,
"{""rating"":3}",5103,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,3,, are transparent,prevalence,"Think about shower caps, how likely are they to be transparent?",shower caps,87,statistical
"{""rating"":5}",4398,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,3,, eat garbage,prevalence,"Think about raccoons, how likely are they to eat garbage?",raccoons,90,statistical
"{""rating"":5}",5052,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,3,, is rough,prevalence,"Think about sandpaper, how likely is it to be rough?",sandpaper,91,principled
"{""rating"":3}",9527,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,3,, wear dresses,prevalence,"Think about dolls, how likely are they to wear dresses?",dolls,93,statistical
"{""rating"":4}",5819,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,3,, go to church,prevalence,"Think about Christians, how likely are they to go to church?",Christians,102,statistical
"{""rating"":6}",3231,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,3,, have wings,prevalence,"Think about birds, how likely are they to have wings?",birds,105,principled
"{""rating"":4}",5927,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,3,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,106,principled
"{""rating"":4}",5570,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are loud,3,, are loud,prevalence,"Think about trumpets, how likely are they to be loud?",trumpets,110,statistical
"{""rating"":0}",3638,completely false,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,prevalence,One cent is a lot of money.,,117,
"{""rating"":6}",23682,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,3,, is green,prevalence,"Think about spinach, how likely are they to be green?",spinach,118,principled
"{""rating"":4}",7464,,,"completely false,,,neither true nor false,,,completely true",winters are cold,3,How true is the above statement?, are cold,generic,Winters are cold.,winters,1,principled
"{""rating"":6}",5406,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,5,
"{""rating"":6}",36741.99999999994,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,3,How true is the above statement?, are pigs,generic,Sows are pigs.,sows,6,principled
"{""rating"":6}",3064,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,generic,Please select <i>completely true</i>.,,9,
"{""rating"":5}",5705,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,3,How true is the above statement?, have tails,generic,Dogs have tails.,dogs,12,principled
"{""rating"":3}",39327,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,3,How true is the above statement?, have antlers,generic,Elk have antlers.,elk,16,principled
"{""rating"":5}",10509.999999999942,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,3,How true is the above statement?, are hard,generic,Rocks are hard.,rocks,17,principled
"{""rating"":5}",4050.000000000058,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,3,How true is the above statement?, transport people,generic,Taxis transport people.,taxis,20,principled
"{""rating"":3}",3303,,,"completely false,,,neither true nor false,,,completely true",lions have manes,3,How true is the above statement?, have manes,generic,Lions have manes.,lions,22,principled
"{""rating"":5}",4038,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,3,How true is the above statement?, are right-handed,generic,Scissors are right-handed.,scissors,23,statistical
"{""rating"":3}",5625,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,3,How true is the above statement?, are pretty,generic,Feathers are pretty.,feathers,34,statistical
"{""rating"":0}",3382.999999999942,completely false,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,42,
"{""rating"":4}",39911.00000000006,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,3,How true is the above statement?, are from Northern Europe,generic,Germans are from Northern Europe.,Germans,43,principled
"{""rating"":6}",8874,,,"completely false,,,neither true nor false,,,completely true",bees have wings,3,How true is the above statement?, have wings,generic,Bees have wings.,bees,48,principled
"{""rating"":3}",4168,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,3,How true is the above statement?, have antlers,generic,Deer have antlers.,deer,49,principled
"{""rating"":4}",6968.999999999884,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,3,How true is the above statement?, carry notebooks,generic,Journalists carry notebooks.,journalists,57,statistical
"{""rating"":4}",13286,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,3,How true is the above statement?, live in parks,generic,Squirrels live in parks.,squirrels,59,statistical
"{""rating"":5}",22780,,,"completely false,,,neither true nor false,,,completely true",cheetahs hunt gazelles,3,How true is the above statement?, hunt gazelles,generic,Cheetahs hunt gazelles.,cheetahs,62,statistical
