responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",11185,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are orange,, are orange,cue_validity,"You learn that [unknown thing/people] are orange, how likely is it to be carrots?",carrots,5,statistical
"{""rating"":4}",8010,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,, are South American,cue_validity,"You learn that [unknown thing/people] are South American, how likely is it to be Brazilians?",Brazilians,14,principled
"{""rating"":0}",4375,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,15,
"{""rating"":5}",6739,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,, don’t eat pork,cue_validity,"You learn that [unknown thing/people] don’t eat pork, how likely is it to be Jews?",Jews,21,principled
"{""rating"":2}",11831,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,, live in trees,cue_validity,"You learn that [unknown thing/people] live in trees, how likely is it to be squirrels?",squirrels,29,principled
"{""rating"":6}",12816,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,, have pages,cue_validity,"You learn that [unknown thing/people] have pages, how likely is it to be books?",books,32,principled
"{""rating"":6}",3683,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,, travel on tracks,cue_validity,"You learn that [unknown thing/people] travel on tracks, how likely is it to be trains?",trains,33,principled
"{""rating"":2}",8453,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,, run fast,cue_validity,"You learn that [unknown thing/people] run fast, how likely is it to be cheetahs?",cheetahs,42,principled
"{""rating"":4}",8079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,, cut,cue_validity,"You learn that [unknown thing/people] cut, how likely is it to be scissors?",scissors,45,principled
"{""rating"":2}",5204,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,, eat lettuce,cue_validity,"You learn that [unknown thing/people] eat lettuce, how likely is it to be turtles?",turtles,48,statistical
"{""rating"":3}",9041,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are humid ,, are humid,cue_validity,"You learn that [unknown thing/people] are humid, how likely is it to be summers?",summers,49,statistical
"{""rating"":1}",4831,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen drink tea ,, drink tea,cue_validity,"You learn that [unknown thing/people] drink tea, how likely is it to be Englishmen?",Englishmen,52,statistical
"{""rating"":1}",3912,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,, are plastic,cue_validity,"You learn that [unknown thing/people] are plastic, how likely is it to be raincoats?",raincoats,58,statistical
