responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",3399,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,3,, are black,prevalence,"Think about submarines, how likely are they to be black?",submarines,2,statistical
"{""rating"":4}",1928.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,3,, are yellow,prevalence,"Think about lemons, how likely are they to be yellow?",lemons,6,statistical
"{""rating"":6}",4935.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,3,, is green,prevalence,"Think about spinach, how likely are they to be green?",spinach,16,principled
"{""rating"":5}",2505.2999999970198,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,3,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,18,principled
"{""rating"":5}",5290.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,3,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,19,principled
"{""rating"":4}",78770.30000001192,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,3,, are sterile,prevalence,"Think about needles, how likely are they to be sterile?",needles,26,statistical
"{""rating"":3}",253040.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,27,
"{""rating"":4}",2104.6000000089407,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,3,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,30,principled
"{""rating"":6}",15603.90000000596,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,prevalence,Please select <i>completely true</i>.,,42,
"{""rating"":5}",4244.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,3,, go to church,prevalence,"Think about Christians, how likely are they to go to church?",Christians,45,statistical
"{""rating"":4}",1994.1000000089407,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,3,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,51,principled
"{""rating"":5}",3567.8999999910593,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,3,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,56,principled
"{""rating"":5}",42961.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,3,, wear dresses,prevalence,"Think about dolls, how likely are they to wear dresses?",dolls,57,statistical
"{""rating"":4}",5594.600000008941,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,3,, have alarms,prevalence,"Think about clocks, how likely are they to have alarms?",clocks,58,statistical
"{""rating"":5}",2597.2999999970198,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,3,, are stubborn,prevalence,"Think about goats, how likely are they to be stubborn?",goats,61,statistical
"{""rating"":6}",2427.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,3,, are transparent,prevalence,"Think about shower caps, how likely are they to be transparent?",shower caps,63,statistical
"{""rating"":6}",4647.5999999940395,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,prevalence,Please select <i>completely true</i>.,,67,
