responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",8775.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have sirens,6,, have sirens,cue_validity,"You learn that [unknown thing/people] have sirens, how likely is it to be ambulances?",ambulances,5,principled
"{""rating"":0}",11013.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are black,6,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be trampolines?",trampolines,9,statistical
"{""rating"":4}",5250,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos live in australia,6,, live in Australia,cue_validity,"You learn that [unknown thing/people] live in Australia, how likely is it to be kangaroos?",kangaroos,15,statistical
"{""rating"":1}",4785.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,6,, are absent-minded,cue_validity,"You learn that [unknown thing/people] are absent-minded, how likely is it to be professors?",professors,20,statistical
"{""rating"":3}",12169.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep live in herds,6,, live in herds,cue_validity,"You learn that [unknown thing/people] live in herds, how likely is it to be sheep?",sheep,23,statistical
"{""rating"":2}",6939.400000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,6,, are cold,cue_validity,"You learn that [unknown thing/people] are cold, how likely is it to be winters?",winters,25,principled
"{""rating"":5}",8742.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pigs,6,, are pigs,cue_validity,"You learn that [unknown thing/people] are pigs, how likely is it to be sows?",sows,26,principled
"{""rating"":4}",5175.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans are from northern europe,6,, are from Northern Europe,cue_validity,"You learn that [unknown thing/people] are from Northern Europe, how likely is it to be Germans?",Germans,28,principled
"{""rating"":1}",6214.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,6,, have stems,cue_validity,"You learn that [unknown thing/people] have stems, how likely is it to be cherries?",cherries,29,statistical
"{""rating"":4}",5853.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,6,, wear collars,cue_validity,"You learn that [unknown thing/people] wear collars, how likely is it to be dogs?",dogs,34,statistical
"{""rating"":0}",8673.600000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,6,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,35,
"{""rating"":3}",5458.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,6,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be elk?",elk,36,principled
"{""rating"":0}",5506.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,6,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,41,
"{""rating"":4}",4896.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer have antlers,6,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be deer?",deer,44,principled
"{""rating"":5}",8893.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are flexible,6,, are flexible,cue_validity,"You learn that [unknown thing/people] are flexible, how likely is it to be gymnasts?",gymnasts,48,principled
"{""rating"":2}",4059.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,6,, have feathers,cue_validity,"You learn that [unknown thing/people] have feathers, how likely is it to be pigeons?",pigeons,49,principled
"{""rating"":1}",5712.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,6,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be fire trucks?",fire trucks,52,statistical
"{""rating"":5}",10437.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors get married,6,, get married,cue_validity,"You learn that [unknown thing/people] get married, how likely is it to be bachelors?",bachelors,56,statistical
"{""rating"":0}",5459.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,6,, are right-handed,cue_validity,"You learn that [unknown thing/people] are right-handed, how likely is it to be Canadians?",Canadians,57,statistical
"{""rating"":6}",5965.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,6,, live in Utah,cue_validity,"You learn that [unknown thing/people] live in Utah, how likely is it to be Mormons?",Mormons,68,statistical
"{""rating"":1}",6565.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,6,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be bees?",bees,74,principled
