responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",5584.199999928474,completely true,catch,"completely false,,,neither true nor false,,,completely true",,15,,,prevalence,Please select <i>completely true</i>.,,6,
"{""rating"":6}",12307,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs hunt gazelles,15,, hunt gazelles,prevalence,"Think about cheetahs, how likely are they to hunt gazelles?",cheetahs,12,statistical
"{""rating"":6}",5712.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs have tails,15,, have tails,prevalence,"Think about dogs, how likely are they to have tails?",dogs,20,principled
"{""rating"":5}",6747.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists carry notebooks,15,, carry notebooks,prevalence,"Think about journalists, how likely are they to carry notebooks?",journalists,24,statistical
"{""rating"":5}",8866.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose are brown,15,, are brown,prevalence,"Think about moose, how likely are they to be brown?",moose,25,statistical
"{""rating"":4}",13431.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans are from northern europe,15,, are from Northern Europe,prevalence,"Think about Germans, how likely are they to be from Northern Europe?",Germans,29,principled
"{""rating"":6}",4139,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are flexible,15,, are flexible,prevalence,"Think about gymnasts, how likely are they to be flexible?",gymnasts,34,principled
"{""rating"":6}",3977.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,15,, have wings,prevalence,"Think about bees, how likely are they to have wings?",bees,35,principled
"{""rating"":4}",6771.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are pretty,15,, are pretty,prevalence,"Think about feathers, how likely are they to be pretty?",feathers,39,statistical
"{""rating"":0}",5813.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,15,How true is the above statement?,,prevalence,One cent is a lot of money.,,42,
"{""rating"":4}",8882.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews go to a synagogue,15,, go to a synagogue,prevalence,"Think about Jews, how likely are they to go to a synagogue?",Jews,46,statistical
"{""rating"":6}",5348.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis transport people,15,, transport people,prevalence,"Think about taxis, how likely are they to transport people?",taxis,48,principled
"{""rating"":5}",4437.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions have manes,15,, have manes,prevalence,"Think about lions, how likely are they to have manes?",lions,49,principled
"{""rating"":5}",10045,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,15,, are cold,prevalence,"Think about winters, how likely are they to be cold?",winters,56,principled
"{""rating"":3}",7333.699999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians like soccer ,15,, like soccer,prevalence,"Think about Brazilians, how likely are they to like soccer?",Brazilians,60,statistical
"{""rating"":3}",30192.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pigs,15,, are pigs,prevalence,"Think about sows, how likely are they to be pigs?",sows,61,principled
"{""rating"":5}",9321.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors are right-handed,15,, are right-handed,prevalence,"Think about scissors, how likely are they to be right-handed?",scissors,62,statistical
"{""rating"":4}",7301.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot read,15,, cannot read,prevalence,"Think about preschoolers, how likely are they to cannot read?",preschoolers,65,statistical
"{""rating"":4}",8877.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books are paperbacks,15,, are paperbacks,prevalence,"Think about books, how likely are they to be paperbacks?",books,71,statistical
"{""rating"":6}",7187.599999904633,completely true,filler,"completely false,,,neither true nor false,,,completely true",,15,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,74,
"{""rating"":5}",5328.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer have antlers,15,, have antlers,prevalence,"Think about deer, how likely are they to have antlers?",deer,76,principled
"{""rating"":5}",5577.400000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains are long,15,, are long,prevalence,"Think about trains, how likely are they to be long?",trains,77,statistical
"{""rating"":6}",4337.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats are animals,15,, are animals,prevalence,"Think about cats, how likely are they to be animals?",cats,78,principled
"{""rating"":5}",5961.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have sirens,15,, have sirens,prevalence,"Think about ambulances, how likely are they to have sirens?",ambulances,84,principled
"{""rating"":6}",3823.4000000953674,completely true,catch,"completely false,,,neither true nor false,,,completely true",,15,,,prevalence,Please select <i>completely true</i>.,,91,
"{""rating"":4}",5676.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,15,, have antlers,prevalence,"Think about elk, how likely are they to have antlers?",elk,103,principled
"{""rating"":6}",5689.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are hard ,15,, are hard,prevalence,"Think about rocks, how likely are they to be hard?",rocks,105,principled
"{""rating"":3}",10928.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in parks,15,, live in parks,prevalence,"Think about squirrels, how likely are they to live in parks?",squirrels,108,statistical
"{""rating"":6}",3749.3000000715256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,15,, have feathers,prevalence,"Think about pigeons, how likely are they to have feathers?",pigeons,109,principled
"{""rating"":2}",10417,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are eccentric ,15,, are eccentric,prevalence,"Think about artists, how likely are they to be eccentric?",artists,115,statistical
"{""rating"":3}",33498.699999928474,,,"completely false,,,neither true nor false,,,completely true",sandpaper is sold at the hardware store,15,How true is the above statement?, is sold at the hardware store,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is sold at the hardware store.",sandpaper,9,statistical
"{""rating"":2}",56828.5,,,"completely false,,,neither true nor false,,,completely true",italians are catholic ,15,How true is the above statement?, are Catholic,by_virtue_of,"<i>Because</i> they are Italians, Italians are Catholic.",Italians,11,statistical
"{""rating"":1}",29015.800000071526,,,"completely false,,,neither true nor false,,,completely true",frenchmen are europeans,15,How true is the above statement?, are Europeans,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen are Europeans.",Frenchmen,19,principled
