responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",4865.10000000149,,,"completely false,,,neither true nor false,,,completely true",snow is white ,10,How true is the above statement?, is white,generic,Snow is white.,snow,3,principled
"{""rating"":6}",2414.7000000029802,,,"completely false,,,neither true nor false,,,completely true",grass is green ,10,How true is the above statement?, is green,generic,Grass is green.,grass,4,principled
"{""rating"":3}",6073.89999999851,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,10,How true is the above statement?, cannot read,generic,Preschoolers cannot read.,preschoolers,12,statistical
"{""rating"":6}",4670.29999999702,,,"completely false,,,neither true nor false,,,completely true",jews go to a synagogue,10,How true is the above statement?, go to a synagogue,generic,Jews go to a synagogue.,Jews,15,statistical
"{""rating"":4}",4140.60000000149,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,10,How true is the above statement?, like soccer,generic,Brazilians like soccer.,Brazilians,18,statistical
"{""rating"":4}",3179,,,"completely false,,,neither true nor false,,,completely true",books are paperbacks,10,How true is the above statement?, are paperbacks,generic,Books are paperbacks.,books,19,statistical
"{""rating"":0}",4175.10000000149,completely false,filler,"completely false,,,neither true nor false,,,completely true",,10,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,24,
"{""rating"":4}",7262.4000000059605,,,"completely false,,,neither true nor false,,,completely true",tables are flat,10,How true is the above statement?, are flat,generic,Tables are flat.,tables,25,principled
"{""rating"":5}",4008.60000000149,,,"completely false,,,neither true nor false,,,completely true",eggshells are fragile ,10,How true is the above statement?, are fragile,generic,Eggshells are fragile.,eggshells,26,principled
"{""rating"":6}",5711.20000000298,,,"completely false,,,neither true nor false,,,completely true",bears can roar,10,How true is the above statement?, can roar,generic,Bears can roar.,bears,36,principled
"{""rating"":3}",3057.5,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,10,How true is the above statement?, are pretty,generic,Feathers are pretty.,feathers,41,statistical
"{""rating"":5}",4215.79999999702,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,10,How true is the above statement?, have tails,generic,Dogs have tails.,dogs,48,principled
"{""rating"":2}",5823,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are unstable,10,How true is the above statement?, are unstable,generic,Rocking chairs are unstable.,rocking chairs,50,principled
"{""rating"":4}",3062.1999999955297,,,"completely false,,,neither true nor false,,,completely true",artists are eccentric ,10,How true is the above statement?, are eccentric,generic,Artists are eccentric.,artists,51,statistical
"{""rating"":3}",3476.39999999851,,,"completely false,,,neither true nor false,,,completely true",trains are long,10,How true is the above statement?, are long,generic,Trains are long.,trains,59,statistical
"{""rating"":5}",3451,,,"completely false,,,neither true nor false,,,completely true",wallets hold money,10,How true is the above statement?, hold money,generic,Wallets hold money.,wallets,64,principled
"{""rating"":4}",5317.0999999940395,,,"completely false,,,neither true nor false,,,completely true",peacocks have beautiful tails,10,How true is the above statement?, have beautiful tails,generic,Peacocks have beautiful tails.,peacocks,75,principled
"{""rating"":6}",4466.69999999553,,,"completely false,,,neither true nor false,,,completely true",lifeguards can swim ,10,How true is the above statement?, can swim,generic,Lifeguards can swim.,lifeguards,79,principled
"{""rating"":4}",6449.10000000149,,,"completely false,,,neither true nor false,,,completely true",frenchmen are europeans,10,How true is the above statement?, are Europeans,generic,Frenchmen are Europeans.,Frenchmen,80,principled
"{""rating"":6}",3438.6999999955297,completely true,catch,"completely false,,,neither true nor false,,,completely true",,10,,,generic,Please select <i>completely true</i>.,,81,
"{""rating"":3}",3826.5,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,10,How true is the above statement?, live in parks,generic,Squirrels live in parks.,squirrels,82,statistical
"{""rating"":3}",3600.8000000044703,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,10,How true is the above statement?, carry notebooks,generic,Journalists carry notebooks.,journalists,87,statistical
"{""rating"":4}",4398.80000000447,,,"completely false,,,neither true nor false,,,completely true",moose are brown,10,How true is the above statement?, are brown,generic,Moose are brown.,moose,89,statistical
"{""rating"":6}",3948.7000000029802,completely true,filler,"completely false,,,neither true nor false,,,completely true",,10,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,90,
"{""rating"":4}",2829.60000000149,,,"completely false,,,neither true nor false,,,completely true",dancers move gracefully ,10,How true is the above statement?, move gracefully,generic,Dancers move gracefully.,dancers,92,principled
"{""rating"":6}",2911.6999999955297,completely true,catch,"completely false,,,neither true nor false,,,completely true",,10,,,generic,Please select <i>completely true</i>.,,93,
"{""rating"":6}",5917.39999999851,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,10,How true is the above statement?, have four wheels,generic,Cars have four wheels.,cars,99,principled
"{""rating"":6}",4060.7000000029802,,,"completely false,,,neither true nor false,,,completely true",airplanes have wings,10,How true is the above statement?, have wings,generic,Airplanes have wings.,airplanes,102,principled
