responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",28028.0,,,"completely false,,,neither true nor false,,,completely true",birds are kept in cages,How true is the above statement?, are kept in cages,by_virtue_of,"<i>Because</i> they are birds, birds are kept in cages.",birds,4,statistical
"{""rating"":0}",6725.0,,,"completely false,,,neither true nor false,,,completely true",americans are brunettes,How true is the above statement?, are brunettes,by_virtue_of,"<i>Because</i> they are Americans, Americans are brunettes.",Americans,5,statistical
"{""rating"":0}",4478.300000071526,,,"completely false,,,neither true nor false,,,completely true",italians are catholic ,How true is the above statement?, are Catholic,by_virtue_of,"<i>Because</i> they are Italians, Italians are Catholic.",Italians,6,statistical
"{""rating"":5}",8203.600000023842,,,"completely false,,,neither true nor false,,,completely true",tables are flat,How true is the above statement?, are flat,by_virtue_of,"<i>Because</i> they are tables, tables are flat.",tables,7,principled
"{""rating"":6}",7653.300000071526,,,"completely false,,,neither true nor false,,,completely true",horses wear horseshoes,How true is the above statement?, wear horseshoes,by_virtue_of,"<i>Because</i> they are horses, horses wear horseshoes.",horses,13,statistical
"{""rating"":0}",4537.699999928474,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,16,
"{""rating"":1}",12818.399999976158,,,"completely false,,,neither true nor false,,,completely true",milk comes from cows,How true is the above statement?, comes from cows,by_virtue_of,"<i>Because</i> it is milk, milk comes from cows.",milk,22,statistical
"{""rating"":0}",9085.100000023842,,,"completely false,,,neither true nor false,,,completely true",grass is green ,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> it is grass, grass is green.",grass,24,principled
"{""rating"":4}",9189.299999952316,,,"completely false,,,neither true nor false,,,completely true",peacocks have beautiful tails,How true is the above statement?, have beautiful tails,by_virtue_of,"<i>Because</i> they are peacocks, peacocks have beautiful tails.",peacocks,31,principled
"{""rating"":5}",8186.100000023842,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are unstable,How true is the above statement?, are unstable,by_virtue_of,"<i>Because</i> they are rocking chairs, rocking chairs are unstable.",rocking chairs,34,principled
"{""rating"":0}",21920.30000007153,,,"completely false,,,neither true nor false,,,completely true",sandpaper is sold at the hardware store,How true is the above statement?, is sold at the hardware store,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is sold at the hardware store.",sandpaper,40,statistical
"{""rating"":0}",3486.600000023842,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,44,
"{""rating"":3}",4804.100000023842,,,"completely false,,,neither true nor false,,,completely true",cheerleaders have pompoms,How true is the above statement?, have pompoms,by_virtue_of,"<i>Because</i> they are cheerleaders, cheerleaders have pompoms.",cheerleaders,45,statistical
