responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",4231.299999952316,completely true,filler,"completely false,,,neither true nor false,,,completely true",,2,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,1,
"{""rating"":6}",2658,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,2,How true is the above statement?, are bouncy,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are bouncy.",trampolines,4,principled
"{""rating"":5}",2683,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,2,How true is the above statement?, don’t drink alcohol,by_virtue_of,"<i>Because</i> they are Mormons, Mormons don’t drink alcohol.",Mormons,8,principled
"{""rating"":6}",16996.699999928474,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,2,How true is the above statement?, are rectangular,by_virtue_of,"<i>Because</i> they are bricks, bricks are rectangular.",bricks,10,principled
"{""rating"":0}",2415.7000000476837,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,2,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,27,statistical
"{""rating"":0}",17186.799999952316,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,2,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,29,statistical
"{""rating"":1}",2020,,,"completely false,,,neither true nor false,,,completely true",cats like milk,2,How true is the above statement?, like milk,by_virtue_of,"<i>Because</i> they are cats, cats like milk.",cats,32,statistical
"{""rating"":2}",4310.600000023842,,,"completely false,,,neither true nor false,,,completely true",elk are brown,2,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are elk, elk are brown.",elk,36,statistical
"{""rating"":2}",11971.700000047684,,,"completely false,,,neither true nor false,,,completely true",sows are pink,2,How true is the above statement?, are pink,by_virtue_of,"<i>Because</i> they are sows, sows are pink.",sows,37,statistical
"{""rating"":6}",12915.799999952316,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,2,How true is the above statement?, have pouches,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos have pouches.",kangaroos,38,principled
"{""rating"":0}",2041.7000000476837,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,2,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are cherries, cherries are red.",cherries,40,principled
"{""rating"":0}",2070.3000000715256,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,2,How true is the above statement?, are young,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are young.",gymnasts,41,statistical
"{""rating"":1}",3024.2000000476837,,,"completely false,,,neither true nor false,,,completely true",deer are brown,2,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are deer, deer are brown.",deer,48,statistical
