responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",7670.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs have tails,13,, have tails,cue_validity,"You learn that [unknown thing/people] have tails, how likely is it to be dogs?",dogs,1,principled
"{""rating"":6}",3987.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books are paperbacks,13,, are paperbacks,cue_validity,"You learn that [unknown thing/people] are paperbacks, how likely is it to be books?",books,2,statistical
"{""rating"":4}",4463.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have sirens,13,, have sirens,cue_validity,"You learn that [unknown thing/people] have sirens, how likely is it to be ambulances?",ambulances,8,principled
"{""rating"":2}",3764.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are pretty,13,, are pretty,cue_validity,"You learn that [unknown thing/people] are pretty, how likely is it to be feathers?",feathers,9,statistical
"{""rating"":3}",4651,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are hard ,13,, are hard,cue_validity,"You learn that [unknown thing/people] are hard, how likely is it to be rocks?",rocks,15,principled
"{""rating"":3}",5650.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,13,, have feathers,cue_validity,"You learn that [unknown thing/people] have feathers, how likely is it to be pigeons?",pigeons,16,principled
"{""rating"":2}",4786.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose are brown,13,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be moose?",moose,21,statistical
"{""rating"":6}",4805.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pigs,13,, are pigs,cue_validity,"You learn that [unknown thing/people] are pigs, how likely is it to be sows?",sows,25,principled
"{""rating"":4}",5270.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors are right-handed,13,, are right-handed,cue_validity,"You learn that [unknown thing/people] are right-handed, how likely is it to be scissors?",scissors,26,statistical
"{""rating"":0}",3967.699999988079,completely false,catch,"completely false,,,neither true nor false,,,completely true",,13,,,cue_validity,Please select <i>completely false</i>.,,31,
"{""rating"":4}",4034,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists carry notebooks,13,, carry notebooks,cue_validity,"You learn that [unknown thing/people] carry notebooks, how likely is it to be journalists?",journalists,45,statistical
"{""rating"":4}",2700.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in parks,13,, live in parks,cue_validity,"You learn that [unknown thing/people] live in parks, how likely is it to be squirrels?",squirrels,47,statistical
"{""rating"":3}",4073.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians like soccer ,13,, like soccer,cue_validity,"You learn that [unknown thing/people] like soccer, how likely is it to be Brazilians?",Brazilians,51,statistical
"{""rating"":0}",3664.199999988079,completely false,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,53,
"{""rating"":2}",3567.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,13,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be bees?",bees,56,principled
"{""rating"":1}",3386.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains are long,13,, are long,cue_validity,"You learn that [unknown thing/people] are long, how likely is it to be trains?",trains,65,statistical
"{""rating"":6}",3746.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews go to a synagogue,13,, go to a synagogue,cue_validity,"You learn that [unknown thing/people] go to a synagogue, how likely is it to be Jews?",Jews,71,statistical
"{""rating"":3}",5780.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are eccentric ,13,, are eccentric,cue_validity,"You learn that [unknown thing/people] are eccentric, how likely is it to be artists?",artists,75,statistical
"{""rating"":0}",2684.800000011921,completely false,catch,"completely false,,,neither true nor false,,,completely true",,13,,,cue_validity,Please select <i>completely false</i>.,,81,
"{""rating"":6}",5313.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions have manes,13,, have manes,cue_validity,"You learn that [unknown thing/people] have manes, how likely is it to be lions?",lions,84,principled
"{""rating"":4}",5474.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,13,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be elk?",elk,86,principled
"{""rating"":2}",4958.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,13,, are cold,cue_validity,"You learn that [unknown thing/people] are cold, how likely is it to be winters?",winters,87,principled
"{""rating"":5}",3546.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer have antlers,13,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be deer?",deer,88,principled
"{""rating"":3}",4022.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis transport people,13,, transport people,cue_validity,"You learn that [unknown thing/people] transport people, how likely is it to be taxis?",taxis,91,principled
"{""rating"":2}",6052.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans are from northern europe,13,, are from Northern Europe,cue_validity,"You learn that [unknown thing/people] are from Northern Europe, how likely is it to be Germans?",Germans,95,principled
"{""rating"":5}",5358.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs hunt gazelles,13,, hunt gazelles,cue_validity,"You learn that [unknown thing/people] hunt gazelles, how likely is it to be cheetahs?",cheetahs,98,statistical
"{""rating"":0}",3871.599999964237,completely false,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,101,
"{""rating"":3}",4708.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are flexible,13,, are flexible,cue_validity,"You learn that [unknown thing/people] are flexible, how likely is it to be gymnasts?",gymnasts,107,principled
"{""rating"":4}",4987.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot read,13,, cannot read,cue_validity,"You learn that [unknown thing/people] cannot read, how likely is it to be preschoolers?",preschoolers,112,statistical
"{""rating"":3}",3775.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats are animals,13,, are animals,cue_validity,"You learn that [unknown thing/people] are animals, how likely is it to be cats?",cats,113,principled
"{""rating"":6}",4026.199999988079,,,"completely false,,,neither true nor false,,,completely true",bulldozers are heavy,13,How true is the above statement?, are heavy,generic,Bulldozers are heavy.,bulldozers,4,principled
"{""rating"":6}",2782.5,,,"completely false,,,neither true nor false,,,completely true",needles are sharp,13,How true is the above statement?, are sharp,generic,Needles are sharp.,needles,5,principled
"{""rating"":6}",2434.100000023842,,,"completely false,,,neither true nor false,,,completely true",muslims pray to allah,13,How true is the above statement?, pray to Allah,generic,Muslims pray to Allah.,Muslims,7,principled
"{""rating"":6}",2313.300000011921,,,"completely false,,,neither true nor false,,,completely true",bananas are yellow,13,How true is the above statement?, are yellow,generic,Bananas are yellow.,bananas,14,principled
"{""rating"":5}",2687,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,13,How true is the above statement?, are jagged,generic,Rocks are jagged.,rocks,19,statistical
"{""rating"":6}",3443.399999976158,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,13,How true is the above statement?, have seatbelts,generic,Ambulances have seatbelts.,ambulances,24,statistical
"{""rating"":6}",2396.2999999523163,,,"completely false,,,neither true nor false,,,completely true",clocks tell time,13,How true is the above statement?, tell time,generic,Clocks tell time.,clocks,27,principled
"{""rating"":6}",2613.100000023842,,,"completely false,,,neither true nor false,,,completely true",cats like milk,13,How true is the above statement?, like milk,generic,Cats like milk.,cats,29,statistical
"{""rating"":6}",2279.400000035763,,,"completely false,,,neither true nor false,,,completely true",christians read the bible,13,How true is the above statement?, read the bible,generic,Christians read the bible.,Christians,34,principled
"{""rating"":6}",5206.199999988079,,,"completely false,,,neither true nor false,,,completely true",submarines are airtight,13,How true is the above statement?, are airtight,generic,Submarines are airtight.,submarines,35,principled
"{""rating"":5}",3246.400000035763,,,"completely false,,,neither true nor false,,,completely true",sows are pink,13,How true is the above statement?, are pink,generic,Sows are pink.,sows,37,statistical
"{""rating"":5}",3029.899999976158,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,13,How true is the above statement?, are snowy,generic,Winters are snowy.,winters,38,statistical
"{""rating"":6}",3242,,,"completely false,,,neither true nor false,,,completely true",trumpets are instruments,13,How true is the above statement?, are instruments,generic,Trumpets are instruments.,trumpets,48,principled
"{""rating"":6}",4344.800000011921,completely true,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,54,
"{""rating"":5}",2619.199999988079,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,13,How true is the above statement?, sit on statues,generic,Pigeons sit on statues.,pigeons,59,statistical
"{""rating"":6}",2768.7000000476837,,,"completely false,,,neither true nor false,,,completely true",elk are brown,13,How true is the above statement?, are brown,generic,Elk are brown.,elk,62,statistical
"{""rating"":5}",10284,,,"completely false,,,neither true nor false,,,completely true",lions are male,13,How true is the above statement?, are male,generic,Lions are male.,lions,64,statistical
"{""rating"":6}",2587.199999988079,,,"completely false,,,neither true nor false,,,completely true",goats have horns,13,How true is the above statement?, have horns,generic,Goats have horns.,goats,68,principled
"{""rating"":0}",3583.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,69,
"{""rating"":1}",4246.300000011921,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,13,How true is the above statement?, are young,generic,Gymnasts are young.,gymnasts,78,statistical
"{""rating"":6}",3080.899999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,13,,,generic,Please select <i>completely true</i>.,,79,
"{""rating"":6}",2521.199999988079,,,"completely false,,,neither true nor false,,,completely true",lemons are sour ,13,How true is the above statement?, are sour,generic,Lemons are sour.,lemons,80,principled
"{""rating"":6}",3943.599999964237,,,"completely false,,,neither true nor false,,,completely true",raccoons look like bandits,13,How true is the above statement?, look like bandits,generic,Raccoons look like bandits.,raccoons,85,principled
"{""rating"":6}",2383.5,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,13,How true is the above statement?, are yellow,generic,Taxis are yellow.,taxis,89,statistical
"{""rating"":4}",3199.7000000476837,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,13,How true is the above statement?, are worker bees,generic,Bees are worker bees.,bees,99,statistical
"{""rating"":6}",3261.900000035763,,,"completely false,,,neither true nor false,,,completely true",shower caps are waterproof,13,How true is the above statement?, are waterproof,generic,Shower caps are waterproof.,shower caps,100,principled
"{""rating"":6}",3863.699999988079,,,"completely false,,,neither true nor false,,,completely true",deer are brown,13,How true is the above statement?, are brown,generic,Deer are brown.,deer,104,statistical
"{""rating"":6}",2189.899999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,13,,,generic,Please select <i>completely true</i>.,,106,
