responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",7375,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,4,How true is the above statement?, are fungi,generic,Mushrooms are fungi.,mushrooms,1,principled
"{""rating"":6}",5782,,,"completely false,,,neither true nor false,,,completely true",cats like milk,4,How true is the above statement?, like milk,generic,Cats like milk.,cats,5,statistical
"{""rating"":0}",4266,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,4,How true is the above statement?, are rectangular,generic,Bricks are rectangular.,bricks,6,principled
"{""rating"":6}",39139,,,"completely false,,,neither true nor false,,,completely true",deer are brown,4,How true is the above statement?, are brown,generic,Deer are brown.,deer,8,statistical
"{""rating"":0}",9450,completely false,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,14,
"{""rating"":5}",8125,,,"completely false,,,neither true nor false,,,completely true",elk are brown,4,How true is the above statement?, are brown,generic,Elk are brown.,elk,18,statistical
"{""rating"":6}",4194,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,4,How true is the above statement?, are unmarried,generic,Bachelors are unmarried.,bachelors,34,principled
"{""rating"":6}",4323,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,4,How true is the above statement?, are snowy,generic,Winters are snowy.,winters,35,statistical
"{""rating"":5}",6561,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,4,How true is the above statement?, produce milk,generic,Sheep produce milk.,sheep,37,principled
"{""rating"":6}",10783,completely true,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,41,
"{""rating"":0}",4154,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,4,How true is the above statement?, sit on statues,generic,Pigeons sit on statues.,pigeons,42,statistical
"{""rating"":6}",4436,completely true,catch,"completely false,,,neither true nor false,,,completely true",,4,,,generic,Please select <i>completely true</i>.,,46,
"{""rating"":6}",7566,,,"completely false,,,neither true nor false,,,completely true",lions are male,4,How true is the above statement?, are male,generic,Lions are male.,lions,56,statistical
"{""rating"":0}",5867,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,4,How true is the above statement?, are bouncy,generic,Trampolines are bouncy.,trampolines,62,principled
"{""rating"":6}",4816,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,4,How true is the above statement?, are highly educated,generic,Professors are highly educated.,professors,65,principled
"{""rating"":6}",9038,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,4,How true is the above statement?, are worker bees,generic,Bees are worker bees.,bees,66,statistical
"{""rating"":6}",5519,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,4,How true is the above statement?, are yellow,generic,Taxis are yellow.,taxis,67,statistical
"{""rating"":0}",6226,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,4,How true is the above statement?, have hoses,generic,Fire trucks have hoses.,fire trucks,85,principled
"{""rating"":6}",4237,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,4,How true is the above statement?, are red,generic,Strawberries are red.,strawberries,88,principled
"{""rating"":6}",8550,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,4,How true is the above statement?, don’t drink alcohol,generic,Mormons don’t drink alcohol.,Mormons,91,principled
"{""rating"":0}",4683,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,4,How true is the above statement?, are young,generic,Gymnasts are young.,gymnasts,93,statistical
"{""rating"":6}",7669,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,4,How true is the above statement?, have pouches,generic,Kangaroos have pouches.,kangaroos,98,principled
"{""rating"":6}",8130,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,4,How true is the above statement?, have seatbelts,generic,Ambulances have seatbelts.,ambulances,100,statistical
"{""rating"":0}",5540,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,4,How true is the above statement?, bark at strangers,generic,Dogs bark at strangers.,dogs,102,statistical
"{""rating"":0}",14634,,,"completely false,,,neither true nor false,,,completely true",sows are pink,4,How true is the above statement?, are pink,generic,Sows are pink.,sows,103,statistical
"{""rating"":6}",3628,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,4,How true is the above statement?, are jagged,generic,Rocks are jagged.,rocks,107,statistical
"{""rating"":6}",3585,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,4,How true is the above statement?, are red,generic,Cherries are red.,cherries,110,principled
"{""rating"":0}",42593,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,4,How true is the above statement?, live north of the US,generic,Canadians live north of the US.,Canadians,115,principled
"{""rating"":6}",10881,completely true,catch,"completely false,,,neither true nor false,,,completely true",,4,,,generic,Please select <i>completely true</i>.,,117,
"{""rating"":6}",6642,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,4,How true is the above statement?, drink beer,generic,Germans drink beer.,Germans,120,statistical
"{""rating"":6}",9421,,,"completely false,,,neither true nor false,,,completely true",bananas are yellow,4,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bananas, bananas are yellow.",bananas,10,principled
"{""rating"":6}",5478,,,"completely false,,,neither true nor false,,,completely true",elms are tall,4,How true is the above statement?, are tall,by_virtue_of,"<i>Because</i> they are elms, elms are tall.",elms,11,statistical
"{""rating"":0}",64950,,,"completely false,,,neither true nor false,,,completely true",goats have horns,4,How true is the above statement?, have horns,by_virtue_of,"<i>Because</i> they are goats, goats have horns.",goats,12,principled
"{""rating"":6}",4512,,,"completely false,,,neither true nor false,,,completely true",mammals are placental mammals,4,How true is the above statement?, are placental mammals,by_virtue_of,"<i>Because</i> they are mammals, mammals are placental mammals.",mammals,15,statistical
"{""rating"":0}",6968,,,"completely false,,,neither true nor false,,,completely true",submarines are airtight,4,How true is the above statement?, are airtight,by_virtue_of,"<i>Because</i> they are submarines, submarines are airtight.",submarines,21,principled
"{""rating"":3}",34558,,,"completely false,,,neither true nor false,,,completely true",hair nets are black ,4,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are hair nets, hair nets are black.",hair nets,23,statistical
"{""rating"":6}",5046,,,"completely false,,,neither true nor false,,,completely true",christians read the bible,4,How true is the above statement?, read the bible,by_virtue_of,"<i>Because</i> they are Christians, Christians read the bible.",Christians,27,principled
"{""rating"":6}",3935,,,"completely false,,,neither true nor false,,,completely true",muslims pray to allah,4,How true is the above statement?, pray to Allah,by_virtue_of,"<i>Because</i> they are Muslims, Muslims pray to Allah.",Muslims,29,principled
"{""rating"":0}",3646,,,"completely false,,,neither true nor false,,,completely true",teachers are female,4,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are teachers, teachers are female.",teachers,31,statistical
"{""rating"":0}",18844,,,"completely false,,,neither true nor false,,,completely true",clocks tell time,4,How true is the above statement?, tell time,by_virtue_of,"<i>Because</i> they are clocks, clocks tell time.",clocks,39,principled
"{""rating"":5}",74688,,,"completely false,,,neither true nor false,,,completely true",roller skates have laces,4,How true is the above statement?, have laces,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have laces.",roller skates,45,statistical
"{""rating"":6}",4083,,,"completely false,,,neither true nor false,,,completely true",dolls are manufactured,4,How true is the above statement?, are manufactured,by_virtue_of,"<i>Because</i> they are dolls, dolls are manufactured.",dolls,49,principled
"{""rating"":6}",6669,,,"completely false,,,neither true nor false,,,completely true",raccoons look like bandits,4,How true is the above statement?, look like bandits,by_virtue_of,"<i>Because</i> they are raccoons, raccoons look like bandits.",raccoons,52,principled
"{""rating"":0}",14383,,,"completely false,,,neither true nor false,,,completely true",lemons are sour ,4,How true is the above statement?, are sour,by_virtue_of,"<i>Because</i> they are lemons, lemons are sour.",lemons,55,principled
"{""rating"":0}",3631,completely false,catch,"completely false,,,neither true nor false,,,completely true",,4,,,by_virtue_of,Please select <i>completely false</i>.,,57,
"{""rating"":6}",21867,,,"completely false,,,neither true nor false,,,completely true",shower caps are waterproof,4,How true is the above statement?, are waterproof,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are waterproof.",shower caps,58,principled
"{""rating"":1}",7241,completely true,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,73,
"{""rating"":3}",6224,,,"completely false,,,neither true nor false,,,completely true",diapers are white,4,How true is the above statement?, are white,by_virtue_of,"<i>Because</i> they are diapers, diapers are white.",diapers,75,statistical
"{""rating"":3}",4708,,,"completely false,,,neither true nor false,,,completely true",bikers have tattoos ,4,How true is the above statement?, have tattoos,by_virtue_of,"<i>Because</i> they are bikers, bikers have tattoos.",bikers,78,statistical
"{""rating"":0}",4523,,,"completely false,,,neither true nor false,,,completely true",worms are used as bait,4,How true is the above statement?, are used as bait,by_virtue_of,"<i>Because</i> they are worms, worms are used as bait.",worms,79,statistical
"{""rating"":6}",7416,,,"completely false,,,neither true nor false,,,completely true",ants can bite,4,How true is the above statement?, can bite,by_virtue_of,"<i>Because</i> they are ants, ants can bite.",ants,80,statistical
"{""rating"":0}",3716,,,"completely false,,,neither true nor false,,,completely true",celebrities are arrogant,4,How true is the above statement?, are arrogant,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are arrogant.",celebrities,86,statistical
"{""rating"":6}",21776,,,"completely false,,,neither true nor false,,,completely true",needles are sharp,4,How true is the above statement?, are sharp,by_virtue_of,"<i>Because</i> they are needles, needles are sharp.",needles,92,principled
"{""rating"":6}",13159,,,"completely false,,,neither true nor false,,,completely true",hindus live in india ,4,How true is the above statement?, live in India,by_virtue_of,"<i>Because</i> they are Hindus, Hindus live in India.",Hindus,101,statistical
"{""rating"":0}",6159,,,"completely false,,,neither true nor false,,,completely true",pigs are kept in pens ,4,How true is the above statement?, are kept in pens,by_virtue_of,"<i>Because</i> they are pigs, pigs are kept in pens.",pigs,104,statistical
"{""rating"":6}",278223,,,"completely false,,,neither true nor false,,,completely true",bulldozers are heavy,4,How true is the above statement?, are heavy,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are heavy.",bulldozers,106,principled
"{""rating"":0}",3165,completely false,catch,"completely false,,,neither true nor false,,,completely true",,4,,,by_virtue_of,Please select <i>completely false</i>.,,111,
"{""rating"":6}",8185,completely true,filler,"completely false,,,neither true nor false,,,completely true",,4,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,112,
