responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",5506.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,7,statistical
"{""rating"":6}",4303.200000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,8,statistical
"{""rating"":2}",3092.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,, produce milk,cue_validity,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",sheep,17,principled
"{""rating"":1}",3373.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,, don’t drink alcohol,cue_validity,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",Mormons,25,principled
"{""rating"":1}",6633.200000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,27,statistical
"{""rating"":1}",2873.2999999988824,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,, are pink,cue_validity,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",sows,30,statistical
"{""rating"":4}",4345.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,, have hoses,cue_validity,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",fire trucks,31,principled
"{""rating"":2}",6449.200000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,32,principled
"{""rating"":1}",2714.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,, drink beer,cue_validity,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",Germans,40,statistical
"{""rating"":6}",3846.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,41,principled
"{""rating"":0}",5451.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,43,
"{""rating"":0}",4231.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be strawberries?",strawberries,47,principled
"{""rating"":0}",3727.400000000373,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,48,
"{""rating"":1}",5571.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,50,principled
"{""rating"":1}",4283.700000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cherries,54,principled
"{""rating"":1}",3617.599999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,57,statistical
"{""rating"":4}",3719.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,, are fungi,cue_validity,"You learn that [unknown thing/people] are fungi, how likely is it to be mushrooms?",mushrooms,62,principled
"{""rating"":2}",3751.599999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,, like milk,cue_validity,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cats,64,statistical
"{""rating"":1}",4834.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,, are young,cue_validity,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",gymnasts,65,statistical
"{""rating"":0}",7661.800000000745,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,70,
"{""rating"":1}",6112.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,, are rectangular,cue_validity,"You learn that [unknown thing/people] are rectangular, how likely is it to be bricks?",bricks,79,principled
"{""rating"":4}",5647.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,, are unmarried,cue_validity,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",bachelors,84,principled
"{""rating"":6}",8761.099999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,86,statistical
"{""rating"":1}",6164.599999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,89,statistical
"{""rating"":1}",3801.599999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,96,statistical
"{""rating"":0}",5165.599999999628,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,98,
"{""rating"":1}",4843.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,103,statistical
"{""rating"":4}",3235.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,, are highly educated,cue_validity,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",professors,108,principled
"{""rating"":6}",5345.299999998882,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,113,statistical
"{""rating"":5}",6804.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,120,statistical
"{""rating"":6}",2912.7999999988824,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,How true is the above statement?, have wheels,generic,Roller skates have wheels.,roller skates,2,principled
"{""rating"":6}",2486.9000000003725,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,How true is the above statement?, impart knowledge,generic,Teachers impart knowledge.,teachers,4,principled
"{""rating"":4}",2998.2000000011176,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,How true is the above statement?, have alarms,generic,Clocks have alarms.,clocks,9,statistical
"{""rating"":5}",10013.200000001118,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,How true is the above statement?, wean their young,generic,Mammals wean their young.,mammals,11,principled
"{""rating"":6}",24296.0,,,"completely false,,,neither true nor false,,,completely true",elms are trees,How true is the above statement?, are trees,generic,Elms are trees.,elms,12,principled
"{""rating"":4}",3495.0,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,How true is the above statement?, ripen quickly,generic,Bananas ripen quickly.,bananas,19,statistical
"{""rating"":6}",2245.4000000003725,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,How true is the above statement?, are absorbent,generic,Diapers are absorbent.,diapers,22,principled
"{""rating"":5}",7155.099999999628,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,How true is the above statement?, suckle their young,generic,Pigs suckle their young.,pigs,23,principled
"{""rating"":6}",1990.800000000745,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,How true is the above statement?, is stretchy,generic,Spandex is stretchy.,spandex,34,principled
"{""rating"":6}",3380.5,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,44,
"{""rating"":6}",1937.699999999255,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,How true is the above statement?, are loud,generic,Trumpets are loud.,trumpets,46,statistical
"{""rating"":5}",14601.900000000373,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,How true is the above statement?, don’t eat beef,generic,Hindus don’t eat beef.,Hindus,49,principled
"{""rating"":4}",2404.4000000003725,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,How true is the above statement?, wear dresses,generic,Dolls wear dresses.,dolls,51,statistical
"{""rating"":3}",3154.7999999988824,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,How true is the above statement?, are sterile,generic,Needles are sterile.,needles,53,statistical
"{""rating"":3}",2992.800000000745,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,How true is the above statement?, are stubborn,generic,Goats are stubborn.,goats,67,statistical
"{""rating"":6}",2371.5999999996275,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,How true is the above statement?, are famous,generic,Celebrities are famous.,celebrities,68,principled
"{""rating"":1}",4770.4000000003725,,,"completely false,,,neither true nor false,,,completely true",submarines are black,How true is the above statement?, are black,generic,Submarines are black.,submarines,76,statistical
"{""rating"":6}",2828.800000000745,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,77,
"{""rating"":0}",3234.2000000011176,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,81,
"{""rating"":4}",3824.900000000373,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,How true is the above statement?, ride motorcycles,generic,Bikers ride motorcycles.,bikers,83,principled
"{""rating"":1}",3719.0,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,How true is the above statement?, are Middle Eastern,generic,Muslims are Middle Eastern.,Muslims,85,statistical
"{""rating"":5}",3411.699999999255,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,How true is the above statement?, live in the ground,generic,Worms live in the ground.,worms,87,principled
"{""rating"":2}",3496.5,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,How true is the above statement?, are transparent,generic,Shower caps are transparent.,shower caps,97,statistical
"{""rating"":5}",3733.89999999851,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,How true is the above statement?, cover your head,generic,Hair nets cover your head.,hair nets,101,principled
"{""rating"":6}",3602.300000000745,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,102,
"{""rating"":3}",3333.89999999851,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,How true is the above statement?, are yellow,generic,Bulldozers are yellow.,bulldozers,105,statistical
"{""rating"":2}",2612.7000000011176,,,"completely false,,,neither true nor false,,,completely true",christians go to church,How true is the above statement?, go to church,generic,Christians go to church.,Christians,106,statistical
"{""rating"":5}",2267.5,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,How true is the above statement?, are yellow,generic,Lemons are yellow.,lemons,107,statistical
"{""rating"":6}",2214.10000000149,,,"completely false,,,neither true nor false,,,completely true",ants are insects,How true is the above statement?, are insects,generic,Ants are insects.,ants,111,principled
"{""rating"":4}",2217.0,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,How true is the above statement?, eat garbage,generic,Raccoons eat garbage.,raccoons,117,statistical
"{""rating"":2}",4674.199999999255,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,How true is the above statement?, drink tea,by_virtue_of,"<i>Because</i> they are Englishmen, Englishmen drink tea.",Englishmen,13,statistical
"{""rating"":0}",6953.4000000003725,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,14,
"{""rating"":2}",7217.89999999851,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,How true is the above statement?, are humid,by_virtue_of,"<i>Because</i> they are summers, summers are humid.",summers,18,statistical
"{""rating"":0}",4092.5,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,How true is the above statement?, are men,by_virtue_of,"<i>Because</i> they are United States presidents, United States presidents are men.",United States presidents,20,statistical
"{""rating"":6}",2518.2000000011176,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,How true is the above statement?, design buildings,by_virtue_of,"<i>Because</i> they are architects, architects design buildings.",architects,21,principled
"{""rating"":3}",3079.7000000011176,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,How true is the above statement?, eat lettuce,by_virtue_of,"<i>Because</i> they are turtles, turtles eat lettuce.",turtles,26,statistical
"{""rating"":0}",5464.60000000149,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,How true is the above statement?, have good balance,by_virtue_of,"<i>Because</i> they are tightrope walkers, tightrope walkers have good balance.",tightrope walkers,28,principled
"{""rating"":0}",3241.5,,,"completely false,,,neither true nor false,,,completely true",snakes are long,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are snakes, snakes are long.",snakes,36,statistical
"{""rating"":5}",3327.699999999255,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,How true is the above statement?, are predators,by_virtue_of,"<i>Because</i> they are leopards, leopards are predators.",leopards,37,statistical
"{""rating"":0}",2935.2999999988824,,,"completely false,,,neither true nor false,,,completely true",ducks are female,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are ducks, ducks are female.",ducks,39,statistical
"{""rating"":0}",3921.099999999628,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,How true is the above statement?, wear plaid pants,by_virtue_of,"<i>Because</i> they are golfers, golfers wear plaid pants.",golfers,42,statistical
"{""rating"":0}",4201.0,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,How true is the above statement?, are orange,by_virtue_of,"<i>Because</i> they are carrots, carrots are orange.",carrots,52,statistical
"{""rating"":5}",3220.2000000011176,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,How true is the above statement?, have four legs,by_virtue_of,"<i>Because</i> they are horses, horses have four legs.",horses,58,principled
"{""rating"":0}",2803.4000000003725,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,59,
"{""rating"":6}",7600.699999999255,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,How true is the above statement?, have degrees,by_virtue_of,"<i>Because</i> they are engineers, engineers have degrees.",engineers,61,principled
"{""rating"":2}",2276.7000000011176,,,"completely false,,,neither true nor false,,,completely true",milk is white,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is milk, milk is white.",milk,71,principled
"{""rating"":4}",3909.199999999255,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,How true is the above statement?, diagnose ailments,by_virtue_of,"<i>Because</i> they are doctors, doctors diagnose ailments.",doctors,74,principled
"{""rating"":5}",6609.299999998882,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,78,
"{""rating"":5}",3126.5999999996275,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,How true is the above statement?, is rough,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is rough.",sandpaper,88,principled
"{""rating"":1}",3634.0,,,"completely false,,,neither true nor false,,,completely true",americans live in america,How true is the above statement?, live in America,by_virtue_of,"<i>Because</i> they are Americans, Americans live in America.",Americans,90,principled
"{""rating"":3}",2928.5,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,How true is the above statement?, are spirited,by_virtue_of,"<i>Because</i> they are cheerleaders, cheerleaders are spirited.",cheerleaders,91,principled
"{""rating"":4}",3217.199999999255,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,How true is the above statement?, wear badges,by_virtue_of,"<i>Because</i> they are police officers, police officers wear badges.",police officers,92,principled
"{""rating"":6}",4512.699999999255,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,93,
"{""rating"":0}",2809.5,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,How true is the above statement?, live on farms,by_virtue_of,"<i>Because</i> they are cows, cows live on farms.",cows,100,statistical
"{""rating"":1}",4088.0,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,How true is the above statement?, live in Southern Europe,by_virtue_of,"<i>Because</i> they are Italians, Italians live in Southern Europe.",Italians,112,principled
"{""rating"":5}",5514.800000000745,,,"completely false,,,neither true nor false,,,completely true",birds have wings,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are birds, birds have wings.",birds,114,principled
"{""rating"":0}",4116.199999999255,,,"completely false,,,neither true nor false,,,completely true",barns are red,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are barns, barns are red.",barns,115,statistical
"{""rating"":0}",3392.10000000149,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,How true is the above statement?, are grown in Florida,by_virtue_of,"<i>Because</i> they are oranges, oranges are grown in Florida.",oranges,116,statistical
"{""rating"":0}",5445.5,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> they are spinach, spinach is green.",spinach,118,principled
"{""rating"":0}",4685.5,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,How true is the above statement?, are plastic,by_virtue_of,"<i>Because</i> they are raincoats, raincoats are plastic.",raincoats,119,statistical
"{""rating"":6}",3636.099999999628,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,1,
"{""rating"":3}",3899.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,, are wooden,prevalence,"Think about rocking chairs, how likely are they to be wooden?",rocking chairs,3,statistical
"{""rating"":2}",4077.2999999988815,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,, are made of wood,prevalence,"Think about tables, how likely are they to be made of wood?",tables,5,statistical
"{""rating"":4}",2498.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,, are made of leather,prevalence,"Think about wallets, how likely are they to be made of leather?",wallets,6,statistical
"{""rating"":0}",8557.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,, are ornamental pets,prevalence,"Think about peacocks, how likely are they to be ornamental pets?",peacocks,10,statistical
"{""rating"":5}",4300.60000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,, don’t eat pork,prevalence,"Think about Jews, how likely are they to not eat pork?",Jews,15,principled
