responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",28447.89999999944,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,How true is the above statement?, diagnose ailments,by_virtue_of,"<i>Because</i> they are doctors, doctors diagnose ailments.",doctors,3,principled
"{""rating"":1}",22313.799999999814,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,How true is the above statement?, are plastic,by_virtue_of,"<i>Because</i> they are raincoats, raincoats are plastic.",raincoats,7,statistical
"{""rating"":0}",3410.5,,,"completely false,,,neither true nor false,,,completely true",barns are red,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are barns, barns are red.",barns,9,statistical
"{""rating"":3}",10112.799999999814,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,How true is the above statement?, are orange,by_virtue_of,"<i>Because</i> they are carrots, carrots are orange.",carrots,10,statistical
"{""rating"":5}",7346.5999999996275,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,How true is the above statement?, are predators,by_virtue_of,"<i>Because</i> they are leopards, leopards are predators.",leopards,15,statistical
"{""rating"":3}",5599.800000000745,,,"completely false,,,neither true nor false,,,completely true",milk is white,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is milk, milk is white.",milk,17,principled
"{""rating"":1}",8206.099999999627,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,How true is the above statement?, are grown in Florida,by_virtue_of,"<i>Because</i> they are oranges, oranges are grown in Florida.",oranges,22,statistical
"{""rating"":5}",5227.200000000186,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,How true is the above statement?, eat lettuce,by_virtue_of,"<i>Because</i> they are turtles, turtles eat lettuce.",turtles,26,statistical
"{""rating"":0}",8056.600000000559,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,27,
"{""rating"":0}",31626.89999999944,,,"completely false,,,neither true nor false,,,completely true",ducks are female,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are ducks, ducks are female.",ducks,28,statistical
"{""rating"":2}",10069.5,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,How true is the above statement?, are humid,by_virtue_of,"<i>Because</i> they are summers, summers are humid.",summers,31,statistical
"{""rating"":2}",8838.799999999814,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,How true is the above statement?, have degrees,by_virtue_of,"<i>Because</i> they are engineers, engineers have degrees.",engineers,33,principled
"{""rating"":4}",12061.0,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,How true is the above statement?, are spirited,by_virtue_of,"<i>Because</i> they are cheerleaders, cheerleaders are spirited.",cheerleaders,38,principled
"{""rating"":6}",8821.599999999627,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,42,
"{""rating"":3}",17060.299999999814,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,How true is the above statement?, live in Southern Europe,by_virtue_of,"<i>Because</i> they are Italians, Italians live in Southern Europe.",Italians,60,principled
"{""rating"":2}",5333.9000000003725,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,How true is the above statement?, drink tea,by_virtue_of,"<i>Because</i> they are Englishmen, Englishmen drink tea.",Englishmen,61,statistical
"{""rating"":0}",2999.4000000003725,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,64,
"{""rating"":0}",8795.700000000186,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,How true is the above statement?, are men,by_virtue_of,"<i>Because</i> they are United States presidents, United States presidents are men.",United States presidents,69,statistical
"{""rating"":6}",17966.700000000186,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,How true is the above statement?, design buildings,by_virtue_of,"<i>Because</i> they are architects, architects design buildings.",architects,70,principled
"{""rating"":3}",5990.399999999441,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> they are spinach, spinach is green.",spinach,71,principled
"{""rating"":6}",9443.599999999627,,,"completely false,,,neither true nor false,,,completely true",birds have wings,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are birds, birds have wings.",birds,75,principled
"{""rating"":4}",7822.5999999996275,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,How true is the above statement?, have good balance,by_virtue_of,"<i>Because</i> they are tightrope walkers, tightrope walkers have good balance.",tightrope walkers,77,principled
"{""rating"":6}",5786.5,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,How true is the above statement?, have four legs,by_virtue_of,"<i>Because</i> they are horses, horses have four legs.",horses,79,principled
"{""rating"":5}",6648.599999999628,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,How true is the above statement?, is rough,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is rough.",sandpaper,93,principled
"{""rating"":2}",5312.600000000559,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,How true is the above statement?, live on farms,by_virtue_of,"<i>Because</i> they are cows, cows live on farms.",cows,94,statistical
"{""rating"":1}",4094.800000000745,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,How true is the above statement?, wear plaid pants,by_virtue_of,"<i>Because</i> they are golfers, golfers wear plaid pants.",golfers,96,statistical
"{""rating"":6}",3393.100000000559,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,102,
"{""rating"":2}",4952.4000000003725,,,"completely false,,,neither true nor false,,,completely true",snakes are long,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are snakes, snakes are long.",snakes,110,statistical
"{""rating"":4}",8550.199999999255,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,How true is the above statement?, wear badges,by_virtue_of,"<i>Because</i> they are police officers, police officers wear badges.",police officers,112,principled
"{""rating"":4}",17365.300000000745,,,"completely false,,,neither true nor false,,,completely true",americans live in america,How true is the above statement?, live in America,by_virtue_of,"<i>Because</i> they are Americans, Americans live in America.",Americans,117,principled
"{""rating"":3}",10028.299999999814,,,"completely false,,,neither true nor false,,,completely true",submarines are black,How true is the above statement?, are black,generic,Submarines are black.,submarines,1,statistical
"{""rating"":4}",8283.299999999814,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,How true is the above statement?, are Middle Eastern,generic,Muslims are Middle Eastern.,Muslims,4,statistical
"{""rating"":6}",2817.7000000001863,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,11,
"{""rating"":6}",5117.100000000559,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,How true is the above statement?, have wheels,generic,Roller skates have wheels.,roller skates,12,principled
