responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",6560.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,5,, are unmarried,cue_validity,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",bachelors,4,principled
"{""rating"":4}",7494.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,5,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be eggshells?",eggshells,6,statistical
"{""rating"":2}",7050,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,5,, are made of leather,cue_validity,"You learn that [unknown thing/people] are made of leather, how likely is it to be wallets?",wallets,16,statistical
"{""rating"":2}",4715.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,5,, are fit,cue_validity,"You learn that [unknown thing/people] are fit, how likely is it to be dancers?",dancers,28,statistical
"{""rating"":4}",4029.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,5,, have passengers,cue_validity,"You learn that [unknown thing/people] have passengers, how likely is it to be airplanes?",airplanes,31,statistical
"{""rating"":4}",5836.700000017881,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,5,, are rectangular,cue_validity,"You learn that [unknown thing/people] are rectangular, how likely is it to be bricks?",bricks,37,principled
"{""rating"":6}",221872.70000001788,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,5,, snow falls in the winter,cue_validity,"You learn that [unknown thing/people] snow falls in the winter, how likely is it to be snow?",snow,40,statistical
"{""rating"":4}",7631.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,5,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,41,principled
"{""rating"":2}",5761.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,5,, don’t drink alcohol,cue_validity,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",Mormons,44,principled
"{""rating"":2}",6511.5999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,5,, are wooden,cue_validity,"You learn that [unknown thing/people] are wooden, how likely is it to be rocking chairs?",rocking chairs,45,statistical
"{""rating"":0}",4690.299999982119,completely false,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,48,
"{""rating"":2}",4813.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,5,, produce milk,cue_validity,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",sheep,50,principled
"{""rating"":5}",5536.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,5,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,53,principled
"{""rating"":6}",5675.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,5,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,60,statistical
"{""rating"":4}",69855.30000001192,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,5,, are highly educated,cue_validity,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",professors,63,principled
"{""rating"":5}",3403,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,5,, have hoses,cue_validity,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",fire trucks,64,principled
"{""rating"":0}",3008.199999988079,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,cue_validity,Please select <i>completely false</i>.,,69,
"{""rating"":6}",82660.90000000596,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,5,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,73,principled
"{""rating"":0}",3097.9000000059605,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,cue_validity,Please select <i>completely false</i>.,,83,
"{""rating"":3}",4442.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,5,, drink wine,cue_validity,"You learn that [unknown thing/people] drink wine, how likely is it to be Frenchmen?",Frenchmen,84,statistical
"{""rating"":2}",7303.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,5,, perform at circuses,cue_validity,"You learn that [unknown thing/people] perform at circuses, how likely is it to be bears?",bears,87,statistical
"{""rating"":4}",124173,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,5,, have radios,cue_validity,"You learn that [unknown thing/people] have radios, how likely is it to be cars?",cars,91,statistical
"{""rating"":5}",11445.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,5,, grows on lawns,cue_validity,"You learn that [unknown thing/people] grows on lawns, how likely is it to be grass?",grass,99,statistical
"{""rating"":5}",4848.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,5,, are made of wood,cue_validity,"You learn that [unknown thing/people] are made of wood, how likely is it to be tables?",tables,104,statistical
"{""rating"":0}",6360.4000000059605,completely false,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,106,
"{""rating"":3}",5340.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,5,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cherries,109,principled
