responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":3}",9460,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,7,, are young,cue_validity,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",gymnasts,5,statistical
"{""rating"":0}",7273,completely false,filler,"completely false,,,neither true nor false,,,completely true",,7,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,13,
"{""rating"":3}",7614,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,7,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,14,statistical
"{""rating"":1}",5115,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,7,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,21,statistical
"{""rating"":3}",4846,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,7,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,29,statistical
"{""rating"":3}",5143,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,7,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,32,principled
"{""rating"":6}",7227,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,7,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,33,statistical
"{""rating"":3}",4742,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,7,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,34,statistical
"{""rating"":3}",3189,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,7,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,38,statistical
"{""rating"":0}",2999,completely false,catch,"completely false,,,neither true nor false,,,completely true",,7,,,cue_validity,Please select <i>completely false</i>.,,41,
