responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",11561,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,0,, are arrogant,cue_validity,"You learn that [unknown thing/people] are arrogant, how likely is it to be celebrities?",celebrities,1,statistical
"{""rating"":0}",3544,completely false,catch,"completely false,,,neither true nor false,,,completely true",,0,,,cue_validity,Please select <i>completely false</i>.,,2,
"{""rating"":3}",10734,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,0,, are heavy,cue_validity,"You learn that [unknown thing/people] are heavy, how likely is it to be bulldozers?",bulldozers,3,principled
"{""rating"":3}",14522,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,0,, are airtight,cue_validity,"You learn that [unknown thing/people] are airtight, how likely is it to be submarines?",submarines,18,principled
"{""rating"":4}",6463,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,0,, have horns,cue_validity,"You learn that [unknown thing/people] have horns, how likely is it to be goats?",goats,30,principled
"{""rating"":6}",5540,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,0,, live in India,cue_validity,"You learn that [unknown thing/people] live in India, how likely is it to be Hindus?",Hindus,33,statistical
"{""rating"":4}",4722,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,0,, have tattoos,cue_validity,"You learn that [unknown thing/people] have tattoos, how likely is it to be bikers?",bikers,34,statistical
"{""rating"":3}",10771,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,0,, are kept in pens,cue_validity,"You learn that [unknown thing/people] are kept in pens, how likely is it to be pigs?",pigs,36,statistical
"{""rating"":3}",9054,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,0,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be diapers?",diapers,38,statistical
"{""rating"":6}",3984,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,0,, pray to Allah,cue_validity,"You learn that [unknown thing/people] pray to Allah, how likely is it to be Muslims?",Muslims,47,principled
"{""rating"":2}",8459,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,0,, is thin,cue_validity,"You learn that [unknown thing/people] is thin, how likely is it to be spandex?",spandex,49,statistical
"{""rating"":5}",5393,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,0,, are sour,cue_validity,"You learn that [unknown thing/people] are sour, how likely is it to be lemons?",lemons,52,principled
"{""rating"":1}",11112,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,0,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be hair nets?",hair nets,54,statistical
"{""rating"":3}",8803,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,0,, can bite,cue_validity,"You learn that [unknown thing/people] can bite, how likely is it to be ants?",ants,59,statistical
"{""rating"":6}",7708,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,0,, are used as bait,cue_validity,"You learn that [unknown thing/people] are used as bait, how likely is it to be worms?",worms,64,statistical
"{""rating"":4}",7340,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,0,, are instruments,cue_validity,"You learn that [unknown thing/people] are instruments, how likely is it to be trumpets?",trumpets,65,principled
"{""rating"":5}",6440,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,0,, are sharp,cue_validity,"You learn that [unknown thing/people] are sharp, how likely is it to be needles?",needles,67,principled
"{""rating"":0}",7103,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,76,
"{""rating"":4}",5713,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,0,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,80,principled
"{""rating"":2}",11572,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,0,, are manufactured,cue_validity,"You learn that [unknown thing/people] are manufactured, how likely is it to be dolls?",dolls,82,principled
"{""rating"":6}",4082,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,0,, tell time,cue_validity,"You learn that [unknown thing/people] tell time, how likely is it to be clocks?",clocks,88,principled
"{""rating"":2}",12016,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,0,, are tall,cue_validity,"You learn that [unknown thing/people] are tall, how likely is it to be elms?",elms,89,statistical
"{""rating"":0}",4143,completely false,catch,"completely false,,,neither true nor false,,,completely true",,0,,,cue_validity,Please select <i>completely false</i>.,,92,
"{""rating"":2}",5695,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,0,, are waterproof,cue_validity,"You learn that [unknown thing/people] are waterproof, how likely is it to be shower caps?",shower caps,95,principled
"{""rating"":6}",4477,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,0,, read the bible,cue_validity,"You learn that [unknown thing/people] read the bible, how likely is it to be Christians?",Christians,97,principled
"{""rating"":4}",5252,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,0,, have laces,cue_validity,"You learn that [unknown thing/people] have laces, how likely is it to be roller skates?",roller skates,102,statistical
"{""rating"":0}",6251,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,114,
"{""rating"":5}",6483,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,0,, look like bandits,cue_validity,"You learn that [unknown thing/people] look like bandits, how likely is it to be raccoons?",raccoons,116,principled
"{""rating"":6}",6116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,0,, are placental mammals,cue_validity,"You learn that [unknown thing/people] are placental mammals, how likely is it to be mammals?",mammals,118,statistical
