responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",5446.800000011921,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,How true is the above statement?, are sterile,generic,Needles are sterile.,needles,1,statistical
"{""rating"":3}",2588.699999988079,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,How true is the above statement?, live in Southern Europe,generic,Italians live in Southern Europe.,Italians,4,principled
"{""rating"":0}",5181.800000011921,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,8,
"{""rating"":6}",3584.899999976158,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,How true is the above statement?, diagnose ailments,generic,Doctors diagnose ailments.,doctors,18,principled
"{""rating"":6}",21902.59999996424,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,How true is the above statement?, have degrees,generic,Engineers have degrees.,engineers,22,principled
"{""rating"":0}",2872.599999964237,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,23,
"{""rating"":6}",2898.100000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,24,
"{""rating"":5}",2076.800000011921,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,How true is the above statement?, are loud,generic,Trumpets are loud.,trumpets,27,statistical
"{""rating"":5}",1747.7999999523165,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,How true is the above statement?, have good balance,generic,Tightrope walkers have good balance.,tightrope walkers,30,principled
"{""rating"":6}",3540.800000011921,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,How true is the above statement?, wear dresses,generic,Dolls wear dresses.,dolls,33,statistical
"{""rating"":3}",2795.199999988079,,,"completely false,,,neither true nor false,,,completely true",submarines are black,How true is the above statement?, are black,generic,Submarines are black.,submarines,35,statistical
"{""rating"":5}",2129.199999988079,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,How true is the above statement?, eat garbage,generic,Raccoons eat garbage.,raccoons,37,statistical
"{""rating"":6}",1907.899999976158,,,"completely false,,,neither true nor false,,,completely true",birds have wings,How true is the above statement?, have wings,generic,Birds have wings.,birds,49,principled
"{""rating"":6}",1540.699999988079,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,How true is the above statement?, is green,generic,Spinach is green.,spinach,52,principled
"{""rating"":6}",1394.199999988079,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,How true is the above statement?, are yellow,generic,Lemons are yellow.,lemons,55,statistical
"{""rating"":6}",1866.300000011921,,,"completely false,,,neither true nor false,,,completely true",milk is white,How true is the above statement?, is white,generic,Milk is white.,milk,58,principled
"{""rating"":3}",3603.200000047684,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,How true is the above statement?, ripen quickly,generic,Bananas ripen quickly.,bananas,59,statistical
"{""rating"":3}",3210.300000011921,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,How true is the above statement?, are transparent,generic,Shower caps are transparent.,shower caps,61,statistical
"{""rating"":5}",2582.800000011921,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,How true is the above statement?, are Middle Eastern,generic,Muslims are Middle Eastern.,Muslims,64,statistical
"{""rating"":3}",3132.5,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,How true is the above statement?, are stubborn,generic,Goats are stubborn.,goats,71,statistical
"{""rating"":6}",2879.7999999523163,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,76,
"{""rating"":4}",2382.5,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,How true is the above statement?, are spirited,generic,Cheerleaders are spirited.,cheerleaders,80,principled
"{""rating"":4}",2647.199999988079,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,How true is the above statement?, are yellow,generic,Bulldozers are yellow.,bulldozers,92,statistical
"{""rating"":5}",1727.0,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,How true is the above statement?, have alarms,generic,Clocks have alarms.,clocks,102,statistical
"{""rating"":5}",1749.300000011921,,,"completely false,,,neither true nor false,,,completely true",christians go to church,How true is the above statement?, go to church,generic,Christians go to church.,Christians,106,statistical
"{""rating"":5}",1671.800000011921,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,How true is the above statement?, is rough,generic,Sandpaper is rough.,sandpaper,108,principled
"{""rating"":6}",3448.399999976158,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,How true is the above statement?, design buildings,generic,Architects design buildings.,architects,109,principled
"{""rating"":5}",3475.7999999523163,,,"completely false,,,neither true nor false,,,completely true",americans live in america,How true is the above statement?, live in America,generic,Americans live in America.,Americans,110,principled
"{""rating"":5}",1827.4000000357628,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,How true is the above statement?, wear badges,generic,Police officers wear badges.,police officers,111,principled
"{""rating"":6}",2008.199999988079,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,How true is the above statement?, have four legs,generic,Horses have four legs.,horses,119,principled
"{""rating"":3}",2534.5,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,How true is the above statement?, are plastic,by_virtue_of,"<i>Because</i> they are raincoats, raincoats are plastic.",raincoats,7,statistical
"{""rating"":1}",4193.600000023842,,,"completely false,,,neither true nor false,,,completely true",barns are red,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are barns, barns are red.",barns,10,statistical
"{""rating"":1}",1916.199999988079,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,How true is the above statement?, wear plaid pants,by_virtue_of,"<i>Because</i> they are golfers, golfers wear plaid pants.",golfers,26,statistical
"{""rating"":3}",3242.5,,,"completely false,,,neither true nor false,,,completely true",moose have antlers,How true is the above statement?, have antlers,by_virtue_of,"<i>Because</i> they are moose, moose have antlers.",moose,28,principled
"{""rating"":1}",2887.800000011921,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,How true is the above statement?, are South American,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians are South American.",Brazilians,29,principled
"{""rating"":1}",1919.899999976158,,,"completely false,,,neither true nor false,,,completely true",trains travel on tracks,How true is the above statement?, travel on tracks,by_virtue_of,"<i>Because</i> they are trains, trains travel on tracks.",trains,32,principled
"{""rating"":3}",2975.600000023842,,,"completely false,,,neither true nor false,,,completely true",cheetahs run fast,How true is the above statement?, run fast,by_virtue_of,"<i>Because</i> they are cheetahs, cheetahs run fast.",cheetahs,38,principled
