responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",4503.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,0,, are unmarried,prevalence,"Think about bachelors, how likely are they to be unmarried?",bachelors,2,principled
"{""rating"":5}",12343.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,0,, produce milk,prevalence,"Think about sheep, how likely are they to produce milk?",sheep,7,principled
"{""rating"":6}",3955.4000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,0,, are brown,prevalence,"Think about elk, how likely are they to be brown?",elk,9,statistical
"{""rating"":6}",3811.600000143051,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,0,, are snowy,prevalence,"Think about winters, how likely are they to be snowy?",winters,13,statistical
"{""rating"":5}",4636.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,0,, bark at strangers,prevalence,"Think about dogs, how likely are they to bark at strangers?",dogs,15,statistical
"{""rating"":6}",3305.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,0,, are highly educated,prevalence,"Think about professors, how likely are they to be highly educated?",professors,18,principled
"{""rating"":4}",4097,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,0,, are yellow,prevalence,"Think about taxis, how likely are they to be yellow?",taxis,20,statistical
"{""rating"":6}",3654.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,0,, have hoses,prevalence,"Think about fire trucks, how likely are they to have hoses?",fire trucks,31,principled
"{""rating"":6}",3256.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,0,, are fungi,prevalence,"Think about mushrooms, how likely are they to be fungi?",mushrooms,32,principled
"{""rating"":6}",3433.5,completely true,catch,"completely false,,,neither true nor false,,,completely true",,0,,,prevalence,Please select <i>completely true</i>.,,39,
"{""rating"":0}",5651.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,prevalence,One cent is a lot of money.,,44,
"{""rating"":4}",4587.899999856949,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,0,, like milk,prevalence,"Think about cats, how likely are they to like milk?",cats,46,statistical
"{""rating"":4}",4520.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,0,, are jagged,prevalence,"Think about rocks, how likely are they to be jagged?",rocks,50,statistical
"{""rating"":5}",5256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,0,, are red,prevalence,"Think about strawberries, how likely are they to be red?",strawberries,67,principled
