responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",3517,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,14,, have pages,prevalence,"Think about books, how likely are they to have pages?",books,1,principled
"{""rating"":6}",4746.5999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,14,, don’t eat pork,prevalence,"Think about Jews, how likely are they to not eat pork?",Jews,5,principled
"{""rating"":5}",3331.2000000178814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,14,, are white,prevalence,"Think about eggshells, how likely are they to be white?",eggshells,8,statistical
"{""rating"":6}",2247.699999988079,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,prevalence,Please select <i>completely true</i>.,,11,
"{""rating"":5}",8632.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,14,, have passengers,prevalence,"Think about airplanes, how likely are they to have passengers?",airplanes,13,statistical
"{""rating"":6}",3579.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,14,, are light,prevalence,"Think about feathers, how likely are they to be light?",feathers,14,principled
"{""rating"":6}",2743.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,14,, cut,prevalence,"Think about scissors, how likely are they to cut?",scissors,24,principled
"{""rating"":6}",2691.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,14,, travel on tracks,prevalence,"Think about trains, how likely are they to travel on tracks?",trains,29,principled
"{""rating"":5}",3442.2000000178814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,14,, have radios,prevalence,"Think about cars, how likely are they to have radios?",cars,32,statistical
"{""rating"":4}",11364.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,14,, are ornamental pets,prevalence,"Think about peacocks, how likely are they to be ornamental pets?",peacocks,36,statistical
"{""rating"":6}",2865.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,14,, are wooden,prevalence,"Think about rocking chairs, how likely are they to be wooden?",rocking chairs,42,statistical
"{""rating"":6}",2994.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,14,, are mammals,prevalence,"Think about dogs, how likely are they to be mammals?",dogs,43,principled
"{""rating"":6}",3201.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,14,, are creative,prevalence,"Think about artists, how likely are they to be creative?",artists,49,principled
"{""rating"":6}",3260,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,14,, live in trees,prevalence,"Think about squirrels, how likely are they to live in trees?",squirrels,50,principled
"{""rating"":6}",4050.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,14,, have antlers,prevalence,"Think about moose, how likely are they to have antlers?",moose,56,principled
"{""rating"":6}",2354.4000000059605,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,prevalence,Please select <i>completely true</i>.,,71,
"{""rating"":5}",8545.40000000596,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,14,, are made of wood,prevalence,"Think about tables, how likely are they to be made of wood?",tables,78,statistical
"{""rating"":6}",3284,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,14,, are South American,prevalence,"Think about Brazilians, how likely are they to be South American?",Brazilians,84,principled
"{""rating"":6}",2299.5999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,14,, report news,prevalence,"Think about journalists, how likely are they to report news?",journalists,85,principled
"{""rating"":6}",3187.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,14,, cannot vote,prevalence,"Think about preschoolers, how likely are they to cannot vote?",preschoolers,87,principled
"{""rating"":6}",8056.699999988079,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,89,
