responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",13914.800000071526,,,"completely false,,,neither true nor false,,,completely true",cats like milk,11,How true is the above statement?, like milk,by_virtue_of,"<i>Because</i> they are cats, cats like milk.",cats,1,statistical
"{""rating"":6}",3977.100000023842,,,"completely false,,,neither true nor false,,,completely true",clocks tell time,11,How true is the above statement?, tell time,by_virtue_of,"<i>Because</i> they are clocks, clocks tell time.",clocks,2,principled
"{""rating"":2}",7206.799999952316,,,"completely false,,,neither true nor false,,,completely true",deer are brown,11,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are deer, deer are brown.",deer,3,statistical
"{""rating"":1}",3788.7000000476837,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,11,How true is the above statement?, are worker bees,by_virtue_of,"<i>Because</i> they are bees, bees are worker bees.",bees,7,statistical
"{""rating"":6}",5489.399999976158,,,"completely false,,,neither true nor false,,,completely true",shower caps are waterproof,11,How true is the above statement?, are waterproof,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are waterproof.",shower caps,8,principled
"{""rating"":5}",4856.399999976158,,,"completely false,,,neither true nor false,,,completely true",lemons are sour ,11,How true is the above statement?, are sour,by_virtue_of,"<i>Because</i> they are lemons, lemons are sour.",lemons,12,principled
"{""rating"":6}",3547.100000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,11,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,13,
"{""rating"":1}",6728.799999952316,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,11,How true is the above statement?, have seatbelts,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have seatbelts.",ambulances,14,statistical
"{""rating"":1}",4578.800000071526,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,11,How true is the above statement?, sit on statues,by_virtue_of,"<i>Because</i> they are pigeons, pigeons sit on statues.",pigeons,21,statistical
"{""rating"":0}",5175.799999952316,,,"completely false,,,neither true nor false,,,completely true",lions are male,11,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are lions, lions are male.",lions,35,statistical
"{""rating"":1}",4014.5,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,11,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,46,statistical
"{""rating"":5}",12948,,,"completely false,,,neither true nor false,,,completely true",submarines are airtight,11,How true is the above statement?, are airtight,by_virtue_of,"<i>Because</i> they are submarines, submarines are airtight.",submarines,50,principled
"{""rating"":5}",10671.900000095367,,,"completely false,,,neither true nor false,,,completely true",trumpets are instruments,11,How true is the above statement?, are instruments,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are instruments.",trumpets,54,principled
"{""rating"":2}",7180.199999928474,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,11,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,56,statistical
"{""rating"":4}",5437,,,"completely false,,,neither true nor false,,,completely true",christians read the bible,11,How true is the above statement?, read the bible,by_virtue_of,"<i>Because</i> they are Christians, Christians read the bible.",Christians,57,principled
"{""rating"":6}",6590.200000047684,,,"completely false,,,neither true nor false,,,completely true",bulldozers are heavy,11,How true is the above statement?, are heavy,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are heavy.",bulldozers,58,principled
"{""rating"":0}",2864.7999999523163,completely false,catch,"completely false,,,neither true nor false,,,completely true",,11,,,by_virtue_of,Please select <i>completely false</i>.,,59,
"{""rating"":4}",5366.899999976158,,,"completely false,,,neither true nor false,,,completely true",raccoons look like bandits,11,How true is the above statement?, look like bandits,by_virtue_of,"<i>Because</i> they are raccoons, raccoons look like bandits.",raccoons,68,principled
"{""rating"":3}",6484.299999952316,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,11,How true is the above statement?, are young,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are young.",gymnasts,70,statistical
"{""rating"":0}",3354.3000000715256,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,11,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are taxis, taxis are yellow.",taxis,74,statistical
"{""rating"":5}",5058.299999952316,,,"completely false,,,neither true nor false,,,completely true",needles are sharp,11,How true is the above statement?, are sharp,by_virtue_of,"<i>Because</i> they are needles, needles are sharp.",needles,76,principled
"{""rating"":6}",3634.6999999284744,completely true,filler,"completely false,,,neither true nor false,,,completely true",,11,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,79,
"{""rating"":5}",7311.299999952316,,,"completely false,,,neither true nor false,,,completely true",sows are pink,11,How true is the above statement?, are pink,by_virtue_of,"<i>Because</i> they are sows, sows are pink.",sows,81,statistical
"{""rating"":4}",4869.5,,,"completely false,,,neither true nor false,,,completely true",elk are brown,11,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are elk, elk are brown.",elk,82,statistical
"{""rating"":0}",2313,completely false,catch,"completely false,,,neither true nor false,,,completely true",,11,,,by_virtue_of,Please select <i>completely false</i>.,,83,
"{""rating"":1}",4454.299999952316,,,"completely false,,,neither true nor false,,,completely true",goats have horns,11,How true is the above statement?, have horns,by_virtue_of,"<i>Because</i> they are goats, goats have horns.",goats,97,principled
"{""rating"":0}",18476,,,"completely false,,,neither true nor false,,,completely true",bananas are yellow,11,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bananas, bananas are yellow.",bananas,99,principled
"{""rating"":2}",12498.199999928474,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,11,How true is the above statement?, are jagged,by_virtue_of,"<i>Because</i> they are rocks, rocks are jagged.",rocks,104,statistical
"{""rating"":5}",6654.900000095367,,,"completely false,,,neither true nor false,,,completely true",dolls are manufactured,11,How true is the above statement?, are manufactured,by_virtue_of,"<i>Because</i> they are dolls, dolls are manufactured.",dolls,110,principled
"{""rating"":6}",3740.3000000715256,,,"completely false,,,neither true nor false,,,completely true",muslims pray to allah,11,How true is the above statement?, pray to Allah,by_virtue_of,"<i>Because</i> they are Muslims, Muslims pray to Allah.",Muslims,116,principled
