responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",6128.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,, are used in cooking,prevalence,"Think about mushrooms, how likely are they to be used in cooking?",mushrooms,5,statistical
"{""rating"":6}",5077.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep live in herds,, live in herds,prevalence,"Think about sheep, how likely are they to live in herds?",sheep,6,statistical
"{""rating"":3}",7012.700000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,, are right-handed,prevalence,"Think about Canadians, how likely are they to be right-handed?",Canadians,9,statistical
"{""rating"":4}",8952.200000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers ride motorcycles,, ride motorcycles,prevalence,"Think about bikers, how likely are they to ride motorcycles?",bikers,20,principled
"{""rating"":6}",7764.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have wheels,, have wheels,prevalence,"Think about roller skates, how likely are they to have wheels?",roller skates,23,principled
"{""rating"":5}",7015.39999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are absorbent,, are absorbent,prevalence,"Think about diapers, how likely are they to be absorbent?",diapers,31,principled
"{""rating"":6}",6310.099999999628,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,36,
"{""rating"":3}",6956.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals wean their young,, wean their young,prevalence,"Think about mammals, how likely are they to wean their young?",mammals,38,principled
"{""rating"":6}",6964.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are trees,, are trees,prevalence,"Think about elms, how likely are they to be trees?",elms,39,principled
"{""rating"":6}",5122.5,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,42,
"{""rating"":6}",4024.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants are insects,, are insects,prevalence,"Think about ants, how likely are they to be insects?",ants,48,principled
"{""rating"":5}",11101.900000000373,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors get married,, get married,prevalence,"Think about bachelors, how likely are they to get married?",bachelors,49,statistical
"{""rating"":5}",4488.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,, wear collars,prevalence,"Think about dogs, how likely are they to wear collars?",dogs,50,statistical
"{""rating"":5}",6673.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus don’t eat beef ,, don’t eat beef,prevalence,"Think about Hindus, how likely are they to not eat beef?",Hindus,53,principled
"{""rating"":6}",8203.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,56,
"{""rating"":6}",7424.400000000372,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos live in australia,, live in Australia,prevalence,"Think about kangaroos, how likely are they to live in Australia?",kangaroos,59,statistical
"{""rating"":6}",6705.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are famous,, are famous,prevalence,"Think about celebrities, how likely are they to be famous?",celebrities,67,principled
"{""rating"":6}",10657.199999999257,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs suckle their young,, suckle their young,prevalence,"Think about pigs, how likely are they to suckle their young?",pigs,71,principled
"{""rating"":6}",6637.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,, have stems,prevalence,"Think about cherries, how likely are they to have stems?",cherries,81,statistical
"{""rating"":4}",6005.89999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,, are sold in boxes,prevalence,"Think about strawberries, how likely are they to be sold in boxes?",strawberries,83,statistical
"{""rating"":4}",6712.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,, are red,prevalence,"Think about bricks, how likely are they to be red?",bricks,85,statistical
"{""rating"":5}",5632.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers impart knowledge ,, impart knowledge,prevalence,"Think about teachers, how likely are they to impart knowledge?",teachers,86,principled
"{""rating"":5}",8149.700000001118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,, are red,prevalence,"Think about fire trucks, how likely are they to be red?",fire trucks,88,statistical
"{""rating"":0}",5844.700000001118,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,91,
"{""rating"":3}",8585.099999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,, live in Utah,prevalence,"Think about Mormons, how likely are they to live in Utah?",Mormons,97,statistical
"{""rating"":6}",9958.699999999257,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are black,, are black,prevalence,"Think about trampolines, how likely are they to be black?",trampolines,99,statistical
"{""rating"":5}",5318.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is stretchy,, is stretchy,prevalence,"Think about spandex, how likely is it to be stretchy?",spandex,103,principled
"{""rating"":4}",6583.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,, are absent-minded,prevalence,"Think about professors, how likely are they to be absent-minded?",professors,107,statistical
"{""rating"":6}",6692.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms live in the ground,, live in the ground,prevalence,"Think about worms, how likely are they to live in the ground?",worms,113,principled
"{""rating"":6}",8994.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets cover your head,, cover your head,prevalence,"Think about hair nets, how likely are they to cover your head?",hair nets,114,principled
"{""rating"":6}",5332.300000000745,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,How true is the above statement?, have four wheels,generic,Cars have four wheels.,cars,1,principled
"{""rating"":3}",7441.900000000372,,,"completely false,,,neither true nor false,,,completely true",birds are kept in cages,How true is the above statement?, are kept in cages,generic,Birds are kept in cages.,birds,4,statistical
"{""rating"":5}",4208.599999999628,,,"completely false,,,neither true nor false,,,completely true",doctors are rich,How true is the above statement?, are rich,generic,Doctors are rich.,doctors,8,statistical
"{""rating"":6}",4159.9000000003725,,,"completely false,,,neither true nor false,,,completely true",wallets hold money,How true is the above statement?, hold money,generic,Wallets hold money.,wallets,17,principled
"{""rating"":4}",7491.5999999996275,,,"completely false,,,neither true nor false,,,completely true",architects are pretentious,How true is the above statement?, are pretentious,generic,Architects are pretentious.,architects,18,statistical
"{""rating"":6}",5442.5,,,"completely false,,,neither true nor false,,,completely true",snow is white ,How true is the above statement?, is white,generic,Snow is white.,snow,22,principled
