responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",7835,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,7,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,1,statistical
"{""rating"":2}",4078.9000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,7,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,2,statistical
"{""rating"":4}",4499.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,7,, like milk,cue_validity,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cats,4,statistical
"{""rating"":5}",4369,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,7,, are instruments,cue_validity,"You learn that [unknown thing/people] are instruments, how likely is it to be trumpets?",trumpets,6,principled
"{""rating"":4}",2446.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,7,, are sharp,cue_validity,"You learn that [unknown thing/people] are sharp, how likely is it to be needles?",needles,8,principled
"{""rating"":0}",3401.2999999523163,completely false,catch,"completely false,,,neither true nor false,,,completely true",,7,,,cue_validity,Please select <i>completely false</i>.,,10,
"{""rating"":4}",3054,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,7,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,13,principled
"{""rating"":2}",2794.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,7,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,18,statistical
"{""rating"":0}",3042.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,7,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,43,statistical
"{""rating"":6}",2365.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,7,, read the bible,cue_validity,"You learn that [unknown thing/people] read the bible, how likely is it to be Christians?",Christians,49,principled
"{""rating"":0}",3409.899999976158,completely false,catch,"completely false,,,neither true nor false,,,completely true",,7,,,cue_validity,Please select <i>completely false</i>.,,51,
"{""rating"":4}",3317.1999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,7,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,55,statistical
"{""rating"":3}",3225.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,7,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,56,statistical
"{""rating"":5}",2699.9000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,7,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,57,statistical
"{""rating"":4}",3828.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,7,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,64,statistical
"{""rating"":2}",4830.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,7,, look like bandits,cue_validity,"You learn that [unknown thing/people] look like bandits, how likely is it to be raccoons?",raccoons,66,principled
"{""rating"":3}",3938.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,7,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,72,statistical
"{""rating"":5}",2599.1999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,7,, are sour,cue_validity,"You learn that [unknown thing/people] are sour, how likely is it to be lemons?",lemons,82,principled
