responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",8107.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,1,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be birds?",birds,18,principled
"{""rating"":6}",2586.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,1,, diagnose ailments,cue_validity,"You learn that [unknown thing/people] diagnose ailments, how likely is it to be doctors?",doctors,21,principled
"{""rating"":0}",2896.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,34,
"{""rating"":4}",2417.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,1,, are stubborn,cue_validity,"You learn that [unknown thing/people] are stubborn, how likely is it to be goats?",goats,36,statistical
"{""rating"":4}",3183.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,1,, have degrees,cue_validity,"You learn that [unknown thing/people] have degrees, how likely is it to be engineers?",engineers,39,principled
"{""rating"":4}",3100.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,1,, are spirited,cue_validity,"You learn that [unknown thing/people] are spirited, how likely is it to be cheerleaders?",cheerleaders,41,principled
"{""rating"":4}",4030.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,1,, wear dresses,cue_validity,"You learn that [unknown thing/people] wear dresses, how likely is it to be dolls?",dolls,42,statistical
"{""rating"":0}",2798.2999999523163,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,46,
"{""rating"":3}",4020.8000000715256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,1,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bulldozers?",bulldozers,52,statistical
"{""rating"":6}",3018.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas ripen quickly,1,, ripen quickly,cue_validity,"You learn that [unknown thing/people] ripen quickly, how likely is it to be bananas?",bananas,53,statistical
"{""rating"":5}",2298.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,1,, eat garbage,cue_validity,"You learn that [unknown thing/people] eat garbage, how likely is it to be raccoons?",raccoons,54,statistical
"{""rating"":4}",1352,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,1,, design buildings,cue_validity,"You learn that [unknown thing/people] design buildings, how likely is it to be architects?",architects,57,principled
"{""rating"":0}",1984.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,cue_validity,Please select <i>completely false</i>.,,60,
"{""rating"":6}",2156.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,1,, live in America,cue_validity,"You learn that [unknown thing/people] live in America, how likely is it to be Americans?",Americans,61,principled
"{""rating"":4}",2605.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,1,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be spinach?",spinach,63,principled
