responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",11514,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,11,, can bite,prevalence,"Think about ants, how likely are they to be able to bite?",ants,3,statistical
"{""rating"":4}",6667,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,11,, have tattoos,prevalence,"Think about bikers, how likely are they to have tattoos?",bikers,9,statistical
"{""rating"":6}",6818.999999999985,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,11,, are tall,prevalence,"Think about elms, how likely are they to be tall?",elms,19,statistical
"{""rating"":3}",10118,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,11,, are from Great Britain,prevalence,"Think about Englishmen, how likely are they to be from Great Britain?",Englishmen,20,principled
"{""rating"":4}",11885,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,11,, lay eggs,prevalence,"Think about snakes, how likely are they to lay eggs?",snakes,26,principled
"{""rating"":2}",7692,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,11,, is thin,prevalence,"Think about spandex, how likely is it to be thin?",spandex,28,statistical
"{""rating"":6}",4411,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,11,, have spots,prevalence,"Think about leopards, how likely are they to have spots?",leopards,30,principled
"{""rating"":6}",5665,completely true,catch,"completely false,,,neither true nor false,,,completely true",,11,,,prevalence,Please select <i>completely true</i>.,,38,
"{""rating"":6}",6255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,11,, are over 35,prevalence,"Think about United States presidents, how likely are they to be over 35?",United States presidents,45,principled
"{""rating"":6}",5729,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,11,, are crunchy,prevalence,"Think about carrots, how likely are they to be crunchy?",carrots,54,principled
"{""rating"":6}",4532,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles walk slowly ,11,, walk slowly,prevalence,"Think about turtles, how likely are they to walk slowly?",turtles,58,principled
"{""rating"":6}",5833,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,11,, have udders,prevalence,"Think about cows, how likely are they to have udders?",cows,61,principled
"{""rating"":4}",4892,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,11,, lay eggs,prevalence,"Think about ducks, how likely are they to lay eggs?",ducks,65,principled
"{""rating"":2}",7235,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,11,, live in India,prevalence,"Think about Hindus, how likely are they to live in India?",Hindus,66,statistical
