responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",6437,,,"completely false,,,neither true nor false,,,completely true",elms are trees,3,How true is the above statement?, are trees,by_virtue_of,"<i>Because</i> they are elms, elms are trees.",elms,1,principled
"{""rating"":6}",6854,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,3,How true is the above statement?, have wheels,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have wheels.",roller skates,2,principled
"{""rating"":6}",3335,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,3,How true is the above statement?, are absorbent,by_virtue_of,"<i>Because</i> they are diapers, diapers are absorbent.",diapers,4,principled
"{""rating"":3}",6956,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,3,How true is the above statement?, don’t eat beef,by_virtue_of,"<i>Because</i> they are Hindus, Hindus don’t eat beef.",Hindus,7,principled
"{""rating"":6}",2886,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,3,How true is the above statement?, live in Australia,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos live in Australia.",kangaroos,12,statistical
"{""rating"":6}",2808,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,3,How true is the above statement?, live in herds,by_virtue_of,"<i>Because</i> they are sheep, sheep live in herds.",sheep,17,statistical
"{""rating"":6}",4652,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,3,How true is the above statement?, cover your head,by_virtue_of,"<i>Because</i> they are hair nets, hair nets cover your head.",hair nets,24,principled
"{""rating"":1}",5150,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,3,How true is the above statement?, ride motorcycles,by_virtue_of,"<i>Because</i> they are bikers, bikers ride motorcycles.",bikers,29,principled
"{""rating"":6}",6795,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,3,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are bricks, bricks are red.",bricks,30,statistical
"{""rating"":5}",8876,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,3,How true is the above statement?, wean their young,by_virtue_of,"<i>Because</i> they are mammals, mammals wean their young.",mammals,31,principled
"{""rating"":1}",4316,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,3,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are Canadians, Canadians are right-handed.",Canadians,40,statistical
"{""rating"":6}",45638,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,3,How true is the above statement?, live in the ground,by_virtue_of,"<i>Because</i> they are worms, worms live in the ground.",worms,44,principled
"{""rating"":6}",20300,,,"completely false,,,neither true nor false,,,completely true",ants are insects,3,How true is the above statement?, are insects,by_virtue_of,"<i>Because</i> they are ants, ants are insects.",ants,46,principled
"{""rating"":6}",2983,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,3,How true is the above statement?, are used in cooking,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are used in cooking.",mushrooms,58,statistical
"{""rating"":6}",4383,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,3,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks are red.",fire trucks,64,statistical
"{""rating"":0}",6219,completely false,catch,"completely false,,,neither true nor false,,,completely true",,3,,,by_virtue_of,Please select <i>completely false</i>.,,67,
"{""rating"":0}",7297,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,3,How true is the above statement?, get married,by_virtue_of,"<i>Because</i> they are bachelors, bachelors get married.",bachelors,70,statistical
"{""rating"":4}",4686,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,3,How true is the above statement?, is stretchy,by_virtue_of,"<i>Because</i> it is spandex, spandex is stretchy.",spandex,71,principled
"{""rating"":6}",3513,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,3,How true is the above statement?, impart knowledge,by_virtue_of,"<i>Because</i> they are teachers, teachers impart knowledge.",teachers,76,principled
"{""rating"":6}",4125,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,3,How true is the above statement?, live in Utah,by_virtue_of,"<i>Because</i> they are Mormons, Mormons live in Utah.",Mormons,81,statistical
"{""rating"":6}",4711,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,3,How true is the above statement?, are famous,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are famous.",celebrities,82,principled
"{""rating"":5}",455166,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,88,
"{""rating"":6}",6543,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,92,
"{""rating"":6}",4679,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,3,How true is the above statement?, are sold in boxes,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are sold in boxes.",strawberries,93,statistical
"{""rating"":0}",4048,completely false,catch,"completely false,,,neither true nor false,,,completely true",,3,,,by_virtue_of,Please select <i>completely false</i>.,,101,
"{""rating"":5}",2227,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,3,How true is the above statement?, are absent-minded,by_virtue_of,"<i>Because</i> they are professors, professors are absent-minded.",professors,102,statistical
"{""rating"":4}",2002,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,3,How true is the above statement?, suckle their young,by_virtue_of,"<i>Because</i> they are pigs, pigs suckle their young.",pigs,103,principled
"{""rating"":3}",1308,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,3,How true is the above statement?, have stems,by_virtue_of,"<i>Because</i> they are cherries, cherries have stems.",cherries,114,statistical
"{""rating"":4}",1452,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,3,How true is the above statement?, wear collars,by_virtue_of,"<i>Because</i> they are dogs, dogs wear collars.",dogs,116,statistical
"{""rating"":5}",2051,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,3,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are black.",trampolines,120,statistical
"{""rating"":6}",4438,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,3,How true is the above statement?, like soccer,generic,Brazilians like soccer.,Brazilians,10,statistical
"{""rating"":5}",2132,,,"completely false,,,neither true nor false,,,completely true",winters are cold,3,How true is the above statement?, are cold,generic,Winters are cold.,winters,11,principled
"{""rating"":6}",3694,completely true,catch,"completely false,,,neither true nor false,,,completely true",,3,,,generic,Please select <i>completely true</i>.,,19,
"{""rating"":6}",3048,,,"completely false,,,neither true nor false,,,completely true",bees have wings,3,How true is the above statement?, have wings,generic,Bees have wings.,bees,21,principled
"{""rating"":6}",2436,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,3,How true is the above statement?, are pigs,generic,Sows are pigs.,sows,22,principled
"{""rating"":5}",1742,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,3,How true is the above statement?, have feathers,generic,Pigeons have feathers.,pigeons,25,principled
"{""rating"":4}",273365,,,"completely false,,,neither true nor false,,,completely true",moose are brown,3,How true is the above statement?, are brown,generic,Moose are brown.,moose,26,statistical
"{""rating"":4}",9108,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,3,How true is the above statement?, cannot read,generic,Preschoolers cannot read.,preschoolers,36,statistical
"{""rating"":5}",3108,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,3,How true is the above statement?, are pretty,generic,Feathers are pretty.,feathers,37,statistical
"{""rating"":4}",1711,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,3,How true is the above statement?, are right-handed,generic,Scissors are right-handed.,scissors,42,statistical
"{""rating"":4}",1931,,,"completely false,,,neither true nor false,,,completely true",lions have manes,3,How true is the above statement?, have manes,generic,Lions have manes.,lions,49,principled
"{""rating"":5}",1826,completely true,filler,"completely false,,,neither true nor false,,,completely true",,3,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,51,
"{""rating"":3}",2450,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,3,How true is the above statement?, have antlers,generic,Deer have antlers.,deer,59,principled
