responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":1}",4492.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are warm,, are warm,cue_validity,"You learn that [unknown thing/people] are warm, how likely is it to be summers?",summers,4,principled
"{""rating"":2}",2123.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,, can bite,cue_validity,"You learn that [unknown thing/people] can bite, how likely is it to be ants?",ants,5,statistical
"{""rating"":0}",2934.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,15,
"{""rating"":4}",2784.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,, are arrogant,cue_validity,"You learn that [unknown thing/people] are arrogant, how likely is it to be celebrities?",celebrities,19,statistical
"{""rating"":0}",3272.70000000298,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,27,
"{""rating"":0}",2896.6000000089407,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,38,
"{""rating"":4}",2800.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,, have laces,cue_validity,"You learn that [unknown thing/people] have laces, how likely is it to be roller skates?",roller skates,39,statistical
"{""rating"":0}",3692.400000005961,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,, is thin,cue_validity,"You learn that [unknown thing/people] is thin, how likely is it to be spandex?",spandex,40,statistical
"{""rating"":2}",3010.1000000089407,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,, have spots,cue_validity,"You learn that [unknown thing/people] have spots, how likely is it to be leopards?",leopards,41,principled
"{""rating"":2}",4528.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are waterproof,, are waterproof,cue_validity,"You learn that [unknown thing/people] are waterproof, how likely is it to be raincoats?",raincoats,42,principled
"{""rating"":4}",3701.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles walk slowly ,, walk slowly,cue_validity,"You learn that [unknown thing/people] walk slowly, how likely is it to be turtles?",turtles,45,principled
"{""rating"":5}",3303.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,, are kept in pens,cue_validity,"You learn that [unknown thing/people] are kept in pens, how likely is it to be pigs?",pigs,56,statistical
"{""rating"":1}",2621.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,, are tall,cue_validity,"You learn that [unknown thing/people] are tall, how likely is it to be elms?",elms,59,statistical
"{""rating"":1}",4135.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,, are female,cue_validity,"You learn that [unknown thing/people] are female, how likely is it to be teachers?",teachers,62,statistical
"{""rating"":0}",6120.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,, are over 35,cue_validity,"You learn that [unknown thing/people] are over 35, how likely is it to be United States presidents?",United States presidents,63,principled
"{""rating"":0}",3011.0,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,64,
"{""rating"":0}",6257.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be hair nets?",hair nets,67,statistical
"{""rating"":4}",5584.59999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,, are from Great Britain,cue_validity,"You learn that [unknown thing/people] are from Great Britain, how likely is it to be Englishmen?",Englishmen,68,principled
"{""rating"":6}",4132.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,, are used as bait,cue_validity,"You learn that [unknown thing/people] are used as bait, how likely is it to be worms?",worms,74,statistical
"{""rating"":0}",3774.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be diapers?",diapers,75,statistical
