responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",4964.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles walk slowly ,11,, walk slowly,prevalence,"Think about turtles, how likely are they to walk slowly?",turtles,2,principled
"{""rating"":6}",8456.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,11,, are from Great Britain,prevalence,"Think about Englishmen, how likely are they to be from Great Britain?",Englishmen,5,principled
"{""rating"":4}",5769.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,11,, are crunchy,prevalence,"Think about carrots, how likely are they to be crunchy?",carrots,17,principled
"{""rating"":4}",4792,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,11,, are kept in pens,prevalence,"Think about pigs, how likely are they to be kept in pens?",pigs,20,statistical
"{""rating"":5}",3073.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,11,, are female,prevalence,"Think about teachers, how likely are they to be female?",teachers,23,statistical
"{""rating"":0}",3081.300000011921,completely false,filler,"completely false,,,neither true nor false,,,completely true",,11,How true is the above statement?,,prevalence,One cent is a lot of money.,,28,
"{""rating"":6}",3731.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,11,, are over 35,prevalence,"Think about United States presidents, how likely are they to be over 35?",United States presidents,32,principled
"{""rating"":5}",5545.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,11,, are used as bait,prevalence,"Think about worms, how likely are they to be used as bait?",worms,33,statistical
"{""rating"":6}",5166.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,11,, lay eggs,prevalence,"Think about ducks, how likely are they to lay eggs?",ducks,34,principled
"{""rating"":6}",3838,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,11,, are buildings,prevalence,"Think about barns, how likely are they to be buildings?",barns,41,principled
"{""rating"":3}",5761.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,11,, are black,prevalence,"Think about hair nets, how likely are they to be black?",hair nets,48,statistical
"{""rating"":6}",2433.400000035763,completely true,catch,"completely false,,,neither true nor false,,,completely true",,11,,,prevalence,Please select <i>completely true</i>.,,50,
"{""rating"":6}",8018.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,11,, have spots,prevalence,"Think about leopards, how likely are they to have spots?",leopards,57,principled
