responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":0}",4215.0999999996275,completely false,catch,"completely false,,,neither true nor false,,,completely true",,0,,,cue_validity,Please select <i>completely false</i>.,,3,
"{""rating"":5}",11960.099999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,0,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,6,principled
"{""rating"":4}",12621.599999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,0,, are instruments,cue_validity,"You learn that [unknown thing/people] are instruments, how likely is it to be trumpets?",trumpets,7,principled
"{""rating"":6}",5682.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,0,, pray to Allah,cue_validity,"You learn that [unknown thing/people] pray to Allah, how likely is it to be Muslims?",Muslims,13,principled
"{""rating"":0}",6778,completely false,filler,"completely false,,,neither true nor false,,,completely true",,0,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,17,
"{""rating"":4}",10741.099999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,0,, are sharp,cue_validity,"You learn that [unknown thing/people] are sharp, how likely is it to be needles?",needles,30,principled
"{""rating"":4}",9170.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,0,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be hair nets?",hair nets,34,statistical
"{""rating"":4}",7237.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,0,, are manufactured,cue_validity,"You learn that [unknown thing/people] are manufactured, how likely is it to be dolls?",dolls,36,principled
"{""rating"":3}",10854,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,0,, are arrogant,cue_validity,"You learn that [unknown thing/people] are arrogant, how likely is it to be celebrities?",celebrities,37,statistical
"{""rating"":3}",5474.10000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,0,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be diapers?",diapers,46,statistical
"{""rating"":5}",10668.599999999627,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,0,, are used as bait,cue_validity,"You learn that [unknown thing/people] are used as bait, how likely is it to be worms?",worms,55,statistical
"{""rating"":4}",8709.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,0,, live in India,cue_validity,"You learn that [unknown thing/people] live in India, how likely is it to be Hindus?",Hindus,60,statistical
