responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",4184,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,14,How true is the above statement?, are famous,generic,Celebrities are famous.,celebrities,7,principled
"{""rating"":4}",5294,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,14,How true is the above statement?, suckle their young,generic,Pigs suckle their young.,pigs,13,principled
"{""rating"":5}",4695.999999999996,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,14,How true is the above statement?, live in the ground,generic,Worms live in the ground.,worms,14,principled
"{""rating"":1}",5709,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,14,How true is the above statement?, are yellow,generic,Bulldozers are yellow.,bulldozers,21,statistical
"{""rating"":6}",2473,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,14,How true is the above statement?, is stretchy,generic,Spandex is stretchy.,spandex,22,principled
"{""rating"":6}",2568,,,"completely false,,,neither true nor false,,,completely true",elms are trees,14,How true is the above statement?, are trees,generic,Elms are trees.,elms,24,principled
"{""rating"":4}",3168,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,14,How true is the above statement?, eat garbage,generic,Raccoons eat garbage.,raccoons,29,statistical
"{""rating"":4}",2995,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,14,How true is the above statement?, are stubborn,generic,Goats are stubborn.,goats,34,statistical
"{""rating"":4}",3477,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,14,How true is the above statement?, are loud,generic,Trumpets are loud.,trumpets,35,statistical
"{""rating"":6}",5169,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,14,How true is the above statement?, wean their young,generic,Mammals wean their young.,mammals,39,principled
"{""rating"":6}",2448.9999999999854,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,14,How true is the above statement?, are yellow,generic,Lemons are yellow.,lemons,41,statistical
"{""rating"":6}",2592.9999999999927,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,generic,Please select <i>completely true</i>.,,43,
"{""rating"":6}",3766,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,14,How true is the above statement?, impart knowledge,generic,Teachers impart knowledge.,teachers,51,principled
"{""rating"":0}",5234,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,53,
"{""rating"":4}",7291,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,14,How true is the above statement?, are transparent,generic,Shower caps are transparent.,shower caps,56,statistical
"{""rating"":4}",2798,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,14,How true is the above statement?, are sterile,generic,Needles are sterile.,needles,59,statistical
"{""rating"":4}",3542.9999999999854,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,14,How true is the above statement?, ripen quickly,generic,Bananas ripen quickly.,bananas,60,statistical
"{""rating"":5}",5255,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,14,How true is the above statement?, are absorbent,generic,Diapers are absorbent.,diapers,62,principled
"{""rating"":4}",2771.9999999999854,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,14,How true is the above statement?, wear dresses,generic,Dolls wear dresses.,dolls,66,statistical
"{""rating"":6}",5781,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,68,
"{""rating"":6}",4384,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,14,How true is the above statement?, cover your head,generic,Hair nets cover your head.,hair nets,70,principled
"{""rating"":4}",2989,,,"completely false,,,neither true nor false,,,completely true",submarines are black,14,How true is the above statement?, are black,generic,Submarines are black.,submarines,73,statistical
"{""rating"":6}",3485.9999999999854,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,generic,Please select <i>completely true</i>.,,79,
"{""rating"":6}",3205,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,14,How true is the above statement?, ride motorcycles,generic,Bikers ride motorcycles.,bikers,80,principled
"{""rating"":0}",5224.000000000015,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,14,How true is the above statement?, don’t eat beef,generic,Hindus don’t eat beef.,Hindus,85,principled
"{""rating"":6}",3842.9999999999854,,,"completely false,,,neither true nor false,,,completely true",ants are insects,14,How true is the above statement?, are insects,generic,Ants are insects.,ants,96,principled
"{""rating"":6}",2170.000000000029,,,"completely false,,,neither true nor false,,,completely true",christians go to church,14,How true is the above statement?, go to church,generic,Christians go to church.,Christians,103,statistical
"{""rating"":4}",3438,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,14,How true is the above statement?, are Middle Eastern,generic,Muslims are Middle Eastern.,Muslims,112,statistical
"{""rating"":4}",2558,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,14,How true is the above statement?, have alarms,generic,Clocks have alarms.,clocks,118,statistical
"{""rating"":6}",3778,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,14,How true is the above statement?, have wheels,generic,Roller skates have wheels.,roller skates,120,principled
"{""rating"":2}",15683,,,"completely false,,,neither true nor false,,,completely true",milk is white,14,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is milk, milk is white.",milk,2,principled
"{""rating"":6}",2929,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,4,
"{""rating"":0}",5231,,,"completely false,,,neither true nor false,,,completely true",ducks are female,14,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are ducks, ducks are female.",ducks,6,statistical
"{""rating"":0}",2845,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,14,How true is the above statement?, are grown in Florida,by_virtue_of,"<i>Because</i> they are oranges, oranges are grown in Florida.",oranges,19,statistical
"{""rating"":6}",6204,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,14,How true is the above statement?, have four legs,by_virtue_of,"<i>Because</i> they are horses, horses have four legs.",horses,27,principled
"{""rating"":6}",4028,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,14,How true is the above statement?, is rough,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is rough.",sandpaper,38,principled
