responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",14949.099999964235,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians are catholic ,, are Catholic,cue_validity,"You learn that [unknown thing/people] are Catholic, how likely is it to be Italians?",Italians,2,statistical
"{""rating"":2}",13512.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,, are crunchy,cue_validity,"You learn that [unknown thing/people] are crunchy, how likely is it to be carrots?",carrots,5,principled
"{""rating"":4}",11377.19999998808,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles walk slowly ,, walk slowly,cue_validity,"You learn that [unknown thing/people] walk slowly, how likely is it to be turtles?",turtles,7,principled
"{""rating"":1}",4915.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be snakes?",snakes,12,principled
"{""rating"":1}",9404.599999964235,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,, are brunettes,cue_validity,"You learn that [unknown thing/people] are brunettes, how likely is it to be Americans?",Americans,17,statistical
"{""rating"":0}",5285.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,20,
"{""rating"":5}",9469.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers use clubs,, use clubs,cue_validity,"You learn that [unknown thing/people] use clubs, how likely is it to be golfers?",golfers,30,principled
"{""rating"":3}",5406.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers eat donuts,, eat donuts,cue_validity,"You learn that [unknown thing/people] eat donuts, how likely is it to be police officers?",police officers,43,statistical
"{""rating"":3}",6108.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers work in the circus,, work in the circus,cue_validity,"You learn that [unknown thing/people] work in the circus, how likely is it to be tightrope walkers?",tightrope walkers,46,statistical
"{""rating"":3}",13075.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be ducks?",ducks,52,principled
"{""rating"":0}",3331.800000011921,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,56,
"{""rating"":0}",4014.800000011921,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,58,
"{""rating"":6}",3641.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders have pompoms,, have pompoms,cue_validity,"You learn that [unknown thing/people] have pompoms, how likely is it to be cheerleaders?",cheerleaders,62,statistical
"{""rating"":5}",9109.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds are kept in cages,, are kept in cages,cue_validity,"You learn that [unknown thing/people] are kept in cages, how likely is it to be birds?",birds,69,statistical
