responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",30331,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,1,, have degrees,cue_validity,"You learn that [unknown thing/people] have degrees, how likely is it to be engineers?",engineers,4,principled
"{""rating"":5}",32258,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,1,, live in Southern Europe,cue_validity,"You learn that [unknown thing/people] live in Southern Europe, how likely is it to be Italians?",Italians,5,principled
"{""rating"":6}",15155,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,1,, live in America,cue_validity,"You learn that [unknown thing/people] live in America, how likely is it to be Americans?",Americans,7,principled
"{""rating"":2}",18322,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,1,, wear badges,cue_validity,"You learn that [unknown thing/people] wear badges, how likely is it to be police officers?",police officers,8,principled
"{""rating"":0}",11784,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,1,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be submarines?",submarines,14,statistical
"{""rating"":1}",5421,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,1,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be spinach?",spinach,17,principled
"{""rating"":1}",10507,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,1,, have four legs,cue_validity,"You learn that [unknown thing/people] have four legs, how likely is it to be horses?",horses,19,principled
"{""rating"":2}",20823,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,1,, have alarms,cue_validity,"You learn that [unknown thing/people] have alarms, how likely is it to be clocks?",clocks,26,statistical
"{""rating"":0}",14031,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,1,, have good balance,cue_validity,"You learn that [unknown thing/people] have good balance, how likely is it to be tightrope walkers?",tightrope walkers,33,principled
"{""rating"":2}",14539,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,1,, are sterile,cue_validity,"You learn that [unknown thing/people] are sterile, how likely is it to be needles?",needles,34,statistical
"{""rating"":0}",11187,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,1,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be lemons?",lemons,41,statistical
"{""rating"":6}",28421,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,1,, go to church,cue_validity,"You learn that [unknown thing/people] go to church, how likely is it to be Christians?",Christians,45,statistical
"{""rating"":0}",5599,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,1,, are spirited,cue_validity,"You learn that [unknown thing/people] are spirited, how likely is it to be cheerleaders?",cheerleaders,46,principled
