responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":0}",6505.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,, run fast,cue_validity,"You learn that [unknown thing/people] run fast, how likely is it to be cheetahs?",cheetahs,2,principled
"{""rating"":5}",3858.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,, report news,cue_validity,"You learn that [unknown thing/people] report news, how likely is it to be journalists?",journalists,4,principled
"{""rating"":1}",5100.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen drink tea ,, drink tea,cue_validity,"You learn that [unknown thing/people] drink tea, how likely is it to be Englishmen?",Englishmen,5,statistical
"{""rating"":0}",3667.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,, are plastic,cue_validity,"You learn that [unknown thing/people] are plastic, how likely is it to be raincoats?",raincoats,7,statistical
"{""rating"":0}",4650.699999988079,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,9,
"{""rating"":1}",3786.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,, are light,cue_validity,"You learn that [unknown thing/people] are light, how likely is it to be feathers?",feathers,22,principled
"{""rating"":5}",6138.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges are grown in florida,, are grown in Florida,cue_validity,"You learn that [unknown thing/people] are grown in Florida, how likely is it to be oranges?",oranges,31,statistical
"{""rating"":5}",7760.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are humid ,, are humid,cue_validity,"You learn that [unknown thing/people] are humid, how likely is it to be summers?",summers,34,statistical
"{""rating"":0}",4446.800000011921,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,38,
"{""rating"":1}",10052.80000001192,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are orange,, are orange,cue_validity,"You learn that [unknown thing/people] are orange, how likely is it to be carrots?",carrots,44,statistical
"{""rating"":0}",2846.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,49,
"{""rating"":0}",8604.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,, live in trees,cue_validity,"You learn that [unknown thing/people] live in trees, how likely is it to be squirrels?",squirrels,53,principled
"{""rating"":2}",6841.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,, cannot vote,cue_validity,"You learn that [unknown thing/people] cannot vote, how likely is it to be preschoolers?",preschoolers,57,principled
"{""rating"":3}",4498.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers wear plaid pants,, wear plaid pants,cue_validity,"You learn that [unknown thing/people] wear plaid pants, how likely is it to be golfers?",golfers,58,statistical
"{""rating"":0}",3184.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,59,
"{""rating"":4}",3693.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows live on farms,, live on farms,cue_validity,"You learn that [unknown thing/people] live on farms, how likely is it to be cows?",cows,60,statistical
"{""rating"":2}",5208.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,, don’t eat pork,cue_validity,"You learn that [unknown thing/people] don’t eat pork, how likely is it to be Jews?",Jews,63,principled
"{""rating"":0}",4139.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,, are mammals,cue_validity,"You learn that [unknown thing/people] are mammals, how likely is it to be dogs?",dogs,66,principled
"{""rating"":0}",5105.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are red,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be barns?",barns,74,statistical
"{""rating"":4}",4302.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,, are South American,cue_validity,"You learn that [unknown thing/people] are South American, how likely is it to be Brazilians?",Brazilians,76,principled
"{""rating"":1}",10761.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,, cut,cue_validity,"You learn that [unknown thing/people] cut, how likely is it to be scissors?",scissors,79,principled
"{""rating"":2}",5320.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,, have pages,cue_validity,"You learn that [unknown thing/people] have pages, how likely is it to be books?",books,83,principled
"{""rating"":4}",3520.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,, eat lettuce,cue_validity,"You learn that [unknown thing/people] eat lettuce, how likely is it to be turtles?",turtles,84,statistical
"{""rating"":5}",3929.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,, travel on tracks,cue_validity,"You learn that [unknown thing/people] travel on tracks, how likely is it to be trains?",trains,89,principled
"{""rating"":0}",4078.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks are female,, are female,cue_validity,"You learn that [unknown thing/people] are female, how likely is it to be ducks?",ducks,91,statistical
"{""rating"":4}",4250.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be moose?",moose,93,principled
"{""rating"":3}",3557.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,, are creative,cue_validity,"You learn that [unknown thing/people] are creative, how likely is it to be artists?",artists,94,principled
"{""rating"":0}",4119.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards are predators,, are predators,cue_validity,"You learn that [unknown thing/people] are predators, how likely is it to be leopards?",leopards,112,statistical
"{""rating"":0}",14178.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are men,, are men,cue_validity,"You learn that [unknown thing/people] are men, how likely is it to be United States presidents?",United States presidents,118,statistical
"{""rating"":1}",3498.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes are long,, are long,cue_validity,"You learn that [unknown thing/people] are long, how likely is it to be snakes?",snakes,120,statistical
"{""rating"":6}",3674.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,, is rough,prevalence,"Think about sandpaper, how likely is it to be rough?",sandpaper,10,principled
"{""rating"":2}",7141.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,, live in Southern Europe,prevalence,"Think about Italians, how likely are they to live in Southern Europe?",Italians,18,principled
"{""rating"":6}",3524.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,20,principled
"{""rating"":0}",4255.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,, are black,prevalence,"Think about submarines, how likely are they to be black?",submarines,23,statistical
"{""rating"":4}",4498.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims are middle eastern,, are Middle Eastern,prevalence,"Think about Muslims, how likely are they to be Middle Eastern?",Muslims,25,statistical
"{""rating"":0}",4354.0,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,29,
"{""rating"":6}",4915.200000047684,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,32,
"{""rating"":6}",3504.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,, eat garbage,prevalence,"Think about raccoons, how likely are they to eat garbage?",raccoons,33,statistical
"{""rating"":6}",2922.900000035763,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,45,
"{""rating"":6}",2952.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,, have four legs,prevalence,"Think about horses, how likely are they to have four legs?",horses,47,principled
"{""rating"":5}",5576.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,, live in America,prevalence,"Think about Americans, how likely are they to live in America?",Americans,54,principled
"{""rating"":6}",3715.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,62,principled
"{""rating"":5}",4987.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,, are yellow,prevalence,"Think about bulldozers, how likely are they to be yellow?",bulldozers,64,statistical
"{""rating"":6}",3082.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,, have wings,prevalence,"Think about birds, how likely are they to have wings?",birds,67,principled
"{""rating"":6}",4187.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,, is green,prevalence,"Think about spinach, how likely are they to be green?",spinach,70,principled
"{""rating"":5}",3774.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,73,principled
"{""rating"":6}",4239.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are loud,, are loud,prevalence,"Think about trumpets, how likely are they to be loud?",trumpets,75,statistical
"{""rating"":5}",4786.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,, are yellow,prevalence,"Think about lemons, how likely are they to be yellow?",lemons,77,statistical
"{""rating"":6}",4220.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,81,principled
"{""rating"":6}",3322.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,85,principled
"{""rating"":6}",2512.100000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,86,
"{""rating"":4}",5856.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,, have alarms,prevalence,"Think about clocks, how likely are they to have alarms?",clocks,92,statistical
"{""rating"":5}",3376.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,, wear dresses,prevalence,"Think about dolls, how likely are they to wear dresses?",dolls,98,statistical
"{""rating"":6}",2859.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,100,principled
"{""rating"":4}",4831.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,, go to church,prevalence,"Think about Christians, how likely are they to go to church?",Christians,104,statistical
"{""rating"":6}",3614.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,, diagnose ailments,prevalence,"Think about doctors, how likely are they to diagnose ailments?",doctors,109,principled
"{""rating"":5}",3344.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,, are stubborn,prevalence,"Think about goats, how likely are they to be stubborn?",goats,110,statistical
"{""rating"":3}",6846.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,, are transparent,prevalence,"Think about shower caps, how likely are they to be transparent?",shower caps,111,statistical
"{""rating"":5}",3688.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas ripen quickly,, ripen quickly,prevalence,"Think about bananas, how likely are they to ripen quickly?",bananas,115,statistical
"{""rating"":4}",6350.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,, are sterile,prevalence,"Think about needles, how likely are they to be sterile?",needles,119,statistical
"{""rating"":6}",2993.300000011921,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,3,
"{""rating"":5}",3782.399999976158,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,How true is the above statement?, have tails,generic,Dogs have tails.,dogs,8,principled
"{""rating"":6}",2818.100000023842,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,How true is the above statement?, transport people,generic,Taxis transport people.,taxis,12,principled
"{""rating"":4}",5325.0,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,How true is the above statement?, have antlers,generic,Elk have antlers.,elk,15,principled
"{""rating"":1}",6018.300000011921,,,"completely false,,,neither true nor false,,,completely true",books are paperbacks,How true is the above statement?, are paperbacks,generic,Books are paperbacks.,books,17,statistical
"{""rating"":6}",3150.900000035763,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,How true is the above statement?, have feathers,generic,Pigeons have feathers.,pigeons,19,principled
"{""rating"":4}",3450.400000035763,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,How true is the above statement?, cannot read,generic,Preschoolers cannot read.,preschoolers,21,statistical
"{""rating"":1}",6423.100000023842,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,How true is the above statement?, live in parks,generic,Squirrels live in parks.,squirrels,24,statistical
"{""rating"":3}",6733.199999988079,,,"completely false,,,neither true nor false,,,completely true",trains are long,How true is the above statement?, are long,generic,Trains are long.,trains,26,statistical
"{""rating"":6}",3333.100000023842,,,"completely false,,,neither true nor false,,,completely true",cheetahs hunt gazelles,How true is the above statement?, hunt gazelles,generic,Cheetahs hunt gazelles.,cheetahs,27,statistical
"{""rating"":5}",4008.300000011921,,,"completely false,,,neither true nor false,,,completely true",jews go to a synagogue,How true is the above statement?, go to a synagogue,generic,Jews go to a synagogue.,Jews,30,statistical
"{""rating"":3}",3620.699999988079,,,"completely false,,,neither true nor false,,,completely true",lions have manes,How true is the above statement?, have manes,generic,Lions have manes.,lions,35,principled
"{""rating"":4}",3533.899999976158,,,"completely false,,,neither true nor false,,,completely true",moose are brown,How true is the above statement?, are brown,generic,Moose are brown.,moose,37,statistical
"{""rating"":6}",6708.100000023842,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,How true is the above statement?, are from Northern Europe,generic,Germans are from Northern Europe.,Germans,40,principled
"{""rating"":6}",4273.5,,,"completely false,,,neither true nor false,,,completely true",cats are animals,How true is the above statement?, are animals,generic,Cats are animals.,cats,41,principled
"{""rating"":6}",2787.0,,,"completely false,,,neither true nor false,,,completely true",bees have wings,How true is the above statement?, have wings,generic,Bees have wings.,bees,43,principled
"{""rating"":6}",3946.600000023842,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,How true is the above statement?, are pigs,generic,Sows are pigs.,sows,46,principled
"{""rating"":6}",3565.399999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,48,
"{""rating"":6}",4232.700000047684,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,55,
"{""rating"":2}",4461.699999988079,,,"completely false,,,neither true nor false,,,completely true",artists are eccentric ,How true is the above statement?, are eccentric,generic,Artists are eccentric.,artists,65,statistical
"{""rating"":3}",3217.5,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,How true is the above statement?, are pretty,generic,Feathers are pretty.,feathers,82,statistical
"{""rating"":6}",3487.5,,,"completely false,,,neither true nor false,,,completely true",ambulances have sirens,How true is the above statement?, have sirens,generic,Ambulances have sirens.,ambulances,88,principled
"{""rating"":5}",6059.0,,,"completely false,,,neither true nor false,,,completely true",gymnasts are flexible,How true is the above statement?, are flexible,generic,Gymnasts are flexible.,gymnasts,90,principled
"{""rating"":1}",5462.5,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,How true is the above statement?, are right-handed,generic,Scissors are right-handed.,scissors,99,statistical
"{""rating"":5}",4670.899999976158,,,"completely false,,,neither true nor false,,,completely true",winters are cold,How true is the above statement?, are cold,generic,Winters are cold.,winters,103,principled
"{""rating"":2}",4116.600000023842,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,How true is the above statement?, carry notebooks,generic,Journalists carry notebooks.,journalists,105,statistical
"{""rating"":4}",4630.599999964237,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,How true is the above statement?, are hard,generic,Rocks are hard.,rocks,107,principled
"{""rating"":5}",3348.600000023842,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,How true is the above statement?, like soccer,generic,Brazilians like soccer.,Brazilians,108,statistical
"{""rating"":0}",3354.099999964237,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,113,
"{""rating"":3}",4193.0,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,How true is the above statement?, have antlers,generic,Deer have antlers.,deer,114,principled
"{""rating"":6}",7678.899999976158,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,How true is the above statement?, are absorbent,by_virtue_of,"<i>Because</i> they are diapers, diapers are absorbent.",diapers,1,principled
"{""rating"":1}",5055.800000011921,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,How true is the above statement?, live in Utah,by_virtue_of,"<i>Because</i> they are Mormons, Mormons live in Utah.",Mormons,6,statistical
"{""rating"":0}",3125.899999976158,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are Canadians, Canadians are right-handed.",Canadians,11,statistical
"{""rating"":6}",6973.699999988079,,,"completely false,,,neither true nor false,,,completely true",ants are insects,How true is the above statement?, are insects,by_virtue_of,"<i>Because</i> they are ants, ants are insects.",ants,13,principled
"{""rating"":2}",6343.600000023842,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,How true is the above statement?, wean their young,by_virtue_of,"<i>Because</i> they are mammals, mammals wean their young.",mammals,14,principled
"{""rating"":6}",6781.0,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,16,
"{""rating"":5}",6021.699999988079,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,How true is the above statement?, live in herds,by_virtue_of,"<i>Because</i> they are sheep, sheep live in herds.",sheep,28,statistical
"{""rating"":6}",3120.599999964237,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,How true is the above statement?, don’t eat beef,by_virtue_of,"<i>Because</i> they are Hindus, Hindus don’t eat beef.",Hindus,36,principled
"{""rating"":1}",4117.300000011921,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks are red.",fire trucks,39,statistical
"{""rating"":2}",3072.100000023842,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,How true is the above statement?, wear collars,by_virtue_of,"<i>Because</i> they are dogs, dogs wear collars.",dogs,42,statistical
"{""rating"":0}",2176.199999988079,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,50,
"{""rating"":1}",10614.0,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,How true is the above statement?, are used in cooking,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are used in cooking.",mushrooms,51,statistical
"{""rating"":6}",2809.699999988079,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,52,
"{""rating"":6}",5976.599999964237,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,How true is the above statement?, have wheels,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have wheels.",roller skates,56,principled
