responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",47960,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,8,, live in Utah,prevalence,"Think about Mormons, how likely are they to live in Utah?",Mormons,19,statistical
"{""rating"":6}",57763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,8,, have antlers,prevalence,"Think about elk, how likely are they to have antlers?",elk,23,principled
"{""rating"":0}",13938,completely false,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,prevalence,One cent is a lot of money.,,25,
"{""rating"":6}",6065,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,8,, are sold in boxes,prevalence,"Think about strawberries, how likely are they to be sold in boxes?",strawberries,33,statistical
"{""rating"":6}",4396,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,8,, have feathers,prevalence,"Think about pigeons, how likely are they to have feathers?",pigeons,34,principled
"{""rating"":5}",52371,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,8,, have stems,prevalence,"Think about cherries, how likely are they to have stems?",cherries,39,statistical
"{""rating"":6}",5430,completely true,catch,"completely false,,,neither true nor false,,,completely true",,8,,,prevalence,Please select <i>completely true</i>.,,46,
"{""rating"":6}",4580,completely true,catch,"completely false,,,neither true nor false,,,completely true",,8,,,prevalence,Please select <i>completely true</i>.,,49,
"{""rating"":6}",7416,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,8,, are cold,prevalence,"Think about winters, how likely are they to be cold?",winters,52,principled
"{""rating"":6}",4664,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are hard ,8,, are hard,prevalence,"Think about rocks, how likely are they to be hard?",rocks,54,principled
"{""rating"":5}",14444,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,8,, are red,prevalence,"Think about bricks, how likely are they to be red?",bricks,64,statistical
"{""rating"":6}",4490,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,8,, have wings,prevalence,"Think about bees, how likely are they to have wings?",bees,73,principled
"{""rating"":5}",11199,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,8,, are used in cooking,prevalence,"Think about mushrooms, how likely are they to be used in cooking?",mushrooms,79,statistical
