responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",3877.7000000476837,,,"completely false,,,neither true nor false,,,completely true",ducks lay eggs,8,How true is the above statement?, lay eggs,generic,Ducks lay eggs.,ducks,13,principled
"{""rating"":5}",4035.1999999284744,,,"completely false,,,neither true nor false,,,completely true",englishmen are from great britain,8,How true is the above statement?, are from Great Britain,generic,Englishmen are from Great Britain.,Englishmen,17,principled
"{""rating"":5}",6244.5,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers work in the circus,8,How true is the above statement?, work in the circus,generic,Tightrope walkers work in the circus.,tightrope walkers,18,statistical
"{""rating"":0}",3944.899999976158,completely false,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,21,
"{""rating"":6}",3107.600000023842,,,"completely false,,,neither true nor false,,,completely true",horses wear horseshoes,8,How true is the above statement?, wear horseshoes,generic,Horses wear horseshoes.,horses,24,statistical
"{""rating"":4}",3276.5999999046326,,,"completely false,,,neither true nor false,,,completely true",engineers are male,8,How true is the above statement?, are male,generic,Engineers are male.,engineers,25,statistical
"{""rating"":4}",3418.5,,,"completely false,,,neither true nor false,,,completely true",police officers eat donuts,8,How true is the above statement?, eat donuts,generic,Police officers eat donuts.,police officers,30,statistical
"{""rating"":6}",3406.600000023842,,,"completely false,,,neither true nor false,,,completely true",united states presidents are over 35,8,How true is the above statement?, are over 35,generic,United states presidents are over 35.,United States presidents,31,principled
"{""rating"":3}",2515.7999999523163,,,"completely false,,,neither true nor false,,,completely true",italians are catholic ,8,How true is the above statement?, are Catholic,generic,Italians are Catholic.,Italians,33,statistical
"{""rating"":6}",2952.5,completely true,catch,"completely false,,,neither true nor false,,,completely true",,8,,,generic,Please select <i>completely true</i>.,,45,
"{""rating"":5}",25468.100000023842,,,"completely false,,,neither true nor false,,,completely true",turtles walk slowly ,8,How true is the above statement?, walk slowly,generic,Turtles walk slowly.,turtles,52,principled
"{""rating"":6}",44280.89999997616,,,"completely false,,,neither true nor false,,,completely true",barns are buildings,8,How true is the above statement?, are buildings,generic,Barns are buildings.,barns,55,principled
"{""rating"":5}",2318.6999999284744,,,"completely false,,,neither true nor false,,,completely true",spinach is sold in bags,8,How true is the above statement?, is sold in bags,generic,Spinach is sold in bags.,spinach,58,statistical
"{""rating"":5}",2572.600000023842,,,"completely false,,,neither true nor false,,,completely true",cows have udders,8,How true is the above statement?, have udders,generic,Cows have udders.,cows,59,principled
"{""rating"":5}",2819,,,"completely false,,,neither true nor false,,,completely true",milk comes from cows,8,How true is the above statement?, comes from cows,generic,Milk comes from cows.,milk,61,statistical
"{""rating"":6}",2828.600000023842,,,"completely false,,,neither true nor false,,,completely true",golfers use clubs,8,How true is the above statement?, use clubs,generic,Golfers use clubs.,golfers,66,principled
"{""rating"":5}",2204.399999976158,,,"completely false,,,neither true nor false,,,completely true",leopards have spots,8,How true is the above statement?, have spots,generic,Leopards have spots.,leopards,69,principled
"{""rating"":4}",3880.5,,,"completely false,,,neither true nor false,,,completely true",raincoats are waterproof,8,How true is the above statement?, are waterproof,generic,Raincoats are waterproof.,raincoats,78,principled
"{""rating"":5}",3091.399999976158,,,"completely false,,,neither true nor false,,,completely true",sandpaper is sold at the hardware store,8,How true is the above statement?, is sold at the hardware store,generic,Sandpaper is sold at the hardware store.,sandpaper,81,statistical
"{""rating"":4}",6126.899999976158,,,"completely false,,,neither true nor false,,,completely true",birds are kept in cages,8,How true is the above statement?, are kept in cages,generic,Birds are kept in cages.,birds,84,statistical
"{""rating"":4}",2494.100000023842,,,"completely false,,,neither true nor false,,,completely true",doctors are rich,8,How true is the above statement?, are rich,generic,Doctors are rich.,doctors,87,statistical
"{""rating"":3}",2747,,,"completely false,,,neither true nor false,,,completely true",americans are brunettes,8,How true is the above statement?, are brunettes,generic,Americans are brunettes.,Americans,89,statistical
"{""rating"":6}",2441.100000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,8,,,generic,Please select <i>completely true</i>.,,95,
"{""rating"":5}",3072,,,"completely false,,,neither true nor false,,,completely true",cheerleaders have pompoms,8,How true is the above statement?, have pompoms,generic,Cheerleaders have pompoms.,cheerleaders,103,statistical
"{""rating"":5}",2050.8000000715256,,,"completely false,,,neither true nor false,,,completely true",summers are warm,8,How true is the above statement?, are warm,generic,Summers are warm.,summers,104,principled
"{""rating"":4}",3816.399999976158,,,"completely false,,,neither true nor false,,,completely true",snakes lay eggs,8,How true is the above statement?, lay eggs,generic,Snakes lay eggs.,snakes,106,principled
"{""rating"":6}",3509.100000023842,,,"completely false,,,neither true nor false,,,completely true",oranges grow on trees,8,How true is the above statement?, grow on trees,generic,Oranges grow on trees.,oranges,109,principled
"{""rating"":5}",2433.4000000953674,,,"completely false,,,neither true nor false,,,completely true",carrots are crunchy,8,How true is the above statement?, are crunchy,generic,Carrots are crunchy.,carrots,111,principled
"{""rating"":6}",119585.89999997616,completely true,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,117,
"{""rating"":3}",23187.5,,,"completely false,,,neither true nor false,,,completely true",architects are pretentious,8,How true is the above statement?, are pretentious,generic,Architects are pretentious.,architects,118,statistical
"{""rating"":4}",5117,,,"completely false,,,neither true nor false,,,completely true",wallets hold money,8,How true is the above statement?, hold money,by_virtue_of,"<i>Because</i> they are wallets, wallets hold money.",wallets,1,principled
"{""rating"":3}",3158.6999999284744,,,"completely false,,,neither true nor false,,,completely true",dancers move gracefully ,8,How true is the above statement?, move gracefully,by_virtue_of,"<i>Because</i> they are dancers, dancers move gracefully.",dancers,2,principled
"{""rating"":3}",3293.100000023842,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,8,How true is the above statement?, live in parks,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in parks.",squirrels,5,statistical
"{""rating"":2}",4034.399999976158,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are unstable,8,How true is the above statement?, are unstable,by_virtue_of,"<i>Because</i> they are rocking chairs, rocking chairs are unstable.",rocking chairs,7,principled
"{""rating"":6}",4010.600000023842,,,"completely false,,,neither true nor false,,,completely true",lifeguards can swim ,8,How true is the above statement?, can swim,by_virtue_of,"<i>Because</i> they are lifeguards, lifeguards can swim.",lifeguards,10,principled
"{""rating"":3}",3422.6999999284744,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,8,How true is the above statement?, cannot read,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot read.",preschoolers,11,statistical
"{""rating"":5}",3532.6999999284744,,,"completely false,,,neither true nor false,,,completely true",cheetahs hunt gazelles,8,How true is the above statement?, hunt gazelles,by_virtue_of,"<i>Because</i> they are cheetahs, cheetahs hunt gazelles.",cheetahs,23,statistical
"{""rating"":0}",2440.899999976158,completely false,catch,"completely false,,,neither true nor false,,,completely true",,8,,,by_virtue_of,Please select <i>completely false</i>.,,26,
"{""rating"":3}",3607.1999999284744,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,8,How true is the above statement?, like soccer,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians like soccer.",Brazilians,27,statistical
"{""rating"":5}",2639.600000023842,,,"completely false,,,neither true nor false,,,completely true",peacocks have beautiful tails,8,How true is the above statement?, have beautiful tails,by_virtue_of,"<i>Because</i> they are peacocks, peacocks have beautiful tails.",peacocks,29,principled
"{""rating"":4}",3766.9000000953674,,,"completely false,,,neither true nor false,,,completely true",books are paperbacks,8,How true is the above statement?, are paperbacks,by_virtue_of,"<i>Because</i> they are books, books are paperbacks.",books,34,statistical
"{""rating"":3}",2331.5,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,8,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are scissors, scissors are right-handed.",scissors,43,statistical
"{""rating"":4}",2491.7000000476837,,,"completely false,,,neither true nor false,,,completely true",frenchmen are europeans,8,How true is the above statement?, are Europeans,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen are Europeans.",Frenchmen,44,principled
"{""rating"":6}",3669.2000000476837,,,"completely false,,,neither true nor false,,,completely true",snow is white ,8,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is snow, snow is white.",snow,48,principled
"{""rating"":6}",3273.2000000476837,,,"completely false,,,neither true nor false,,,completely true",airplanes have wings,8,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are airplanes, airplanes have wings.",airplanes,49,principled
"{""rating"":5}",2031.5,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,8,How true is the above statement?, are pretty,by_virtue_of,"<i>Because</i> they are feathers, feathers are pretty.",feathers,63,statistical
"{""rating"":4}",2376.1999999284744,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,8,How true is the above statement?, carry notebooks,by_virtue_of,"<i>Because</i> they are journalists, journalists carry notebooks.",journalists,72,statistical
"{""rating"":5}",2674.100000023842,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,8,How true is the above statement?, have tails,by_virtue_of,"<i>Because</i> they are dogs, dogs have tails.",dogs,76,principled
"{""rating"":6}",2556.1999999284744,,,"completely false,,,neither true nor false,,,completely true",eggshells are fragile ,8,How true is the above statement?, are fragile,by_virtue_of,"<i>Because</i> they are eggshells, eggshells are fragile.",eggshells,80,principled
"{""rating"":4}",3143.399999976158,,,"completely false,,,neither true nor false,,,completely true",tables are flat,8,How true is the above statement?, are flat,by_virtue_of,"<i>Because</i> they are tables, tables are flat.",tables,90,principled
"{""rating"":6}",4270.600000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,92,
"{""rating"":6}",2171,completely true,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,93,
"{""rating"":0}",2285.899999976158,completely false,catch,"completely false,,,neither true nor false,,,completely true",,8,,,by_virtue_of,Please select <i>completely false</i>.,,94,
"{""rating"":4}",2495.1999999284744,,,"completely false,,,neither true nor false,,,completely true",artists are eccentric ,8,How true is the above statement?, are eccentric,by_virtue_of,"<i>Because</i> they are artists, artists are eccentric.",artists,97,statistical
"{""rating"":5}",2259.7000000476837,,,"completely false,,,neither true nor false,,,completely true",bears can roar,8,How true is the above statement?, can roar,by_virtue_of,"<i>Because</i> they are bears, bears can roar.",bears,98,principled
"{""rating"":5}",3453.5,,,"completely false,,,neither true nor false,,,completely true",moose are brown,8,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are moose, moose are brown.",moose,100,statistical
"{""rating"":6}",2257,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,8,How true is the above statement?, have four wheels,by_virtue_of,"<i>Because</i> they are cars, cars have four wheels.",cars,107,principled
"{""rating"":6}",2831.2999999523163,,,"completely false,,,neither true nor false,,,completely true",trains are long,8,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are trains, trains are long.",trains,110,statistical
"{""rating"":4}",2843.0999999046326,,,"completely false,,,neither true nor false,,,completely true",jews go to a synagogue,8,How true is the above statement?, go to a synagogue,by_virtue_of,"<i>Because</i> they are Jews, Jews go to a synagogue.",Jews,114,statistical
"{""rating"":5}",2613.1999999284744,,,"completely false,,,neither true nor false,,,completely true",grass is green ,8,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> it is grass, grass is green.",grass,115,principled
"{""rating"":0}",3640.600000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,prevalence,One cent is a lot of money.,,3,
"{""rating"":5}",2903.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer have antlers,8,, have antlers,prevalence,"Think about deer, how likely are they to have antlers?",deer,4,principled
"{""rating"":3}",3683.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors get married,8,, get married,prevalence,"Think about bachelors, how likely are they to get married?",bachelors,6,statistical
"{""rating"":6}",3087.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have sirens,8,, have sirens,prevalence,"Think about ambulances, how likely are they to have sirens?",ambulances,12,principled
"{""rating"":6}",2319.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,8,, are red,prevalence,"Think about fire trucks, how likely are they to be red?",fire trucks,19,statistical
"{""rating"":5}",2451,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,8,, have stems,prevalence,"Think about cherries, how likely are they to have stems?",cherries,20,statistical
"{""rating"":6}",2081.9000000953674,completely true,catch,"completely false,,,neither true nor false,,,completely true",,8,,,prevalence,Please select <i>completely true</i>.,,35,
"{""rating"":4}",4528,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans are from northern europe,8,, are from Northern Europe,prevalence,"Think about Germans, how likely are they to be from Northern Europe?",Germans,37,principled
"{""rating"":5}",2798.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions have manes,8,, have manes,prevalence,"Think about lions, how likely are they to have manes?",lions,39,principled
"{""rating"":1}",4012.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,8,, are absent-minded,prevalence,"Think about professors, how likely are they to be absent-minded?",professors,40,statistical
"{""rating"":6}",1979.2000000476837,completely true,catch,"completely false,,,neither true nor false,,,completely true",,8,,,prevalence,Please select <i>completely true</i>.,,41,
"{""rating"":5}",2590.1999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are flexible,8,, are flexible,prevalence,"Think about gymnasts, how likely are they to be flexible?",gymnasts,47,principled
"{""rating"":3}",2976.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,8,, are right-handed,prevalence,"Think about Canadians, how likely are they to be right-handed?",Canadians,51,statistical
"{""rating"":5}",2654.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,8,, live in Utah,prevalence,"Think about Mormons, how likely are they to live in Utah?",Mormons,57,statistical
"{""rating"":5}",3048.6999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep live in herds,8,, live in herds,prevalence,"Think about sheep, how likely are they to live in herds?",sheep,60,statistical
"{""rating"":5}",2770.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,8,, have antlers,prevalence,"Think about elk, how likely are they to have antlers?",elk,64,principled
"{""rating"":6}",3031.9000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,8,, are sold in boxes,prevalence,"Think about strawberries, how likely are they to be sold in boxes?",strawberries,65,statistical
"{""rating"":6}",2772.6999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,8,, have feathers,prevalence,"Think about pigeons, how likely are they to have feathers?",pigeons,67,principled
"{""rating"":5}",3088.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,8,, are used in cooking,prevalence,"Think about mushrooms, how likely are they to be used in cooking?",mushrooms,73,statistical
"{""rating"":6}",2588.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis transport people,8,, transport people,prevalence,"Think about taxis, how likely are they to transport people?",taxis,75,principled
"{""rating"":6}",3985.2999999523163,completely true,filler,"completely false,,,neither true nor false,,,completely true",,8,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,79,
"{""rating"":5}",2892.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,8,, are cold,prevalence,"Think about winters, how likely are they to be cold?",winters,83,principled
"{""rating"":6}",2415.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats are animals,8,, are animals,prevalence,"Think about cats, how likely are they to be animals?",cats,85,principled
"{""rating"":6}",2516.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,8,, are red,prevalence,"Think about bricks, how likely are they to be red?",bricks,91,statistical
"{""rating"":6}",2562.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,8,, have wings,prevalence,"Think about bees, how likely are they to have wings?",bees,96,principled
"{""rating"":6}",2944.3000000715256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are hard ,8,, are hard,prevalence,"Think about rocks, how likely are they to be hard?",rocks,101,principled
"{""rating"":6}",4012.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are black,8,, are black,prevalence,"Think about trampolines, how likely are they to be black?",trampolines,102,statistical
"{""rating"":5}",18562.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,8,, wear collars,prevalence,"Think about dogs, how likely are they to wear collars?",dogs,108,statistical
"{""rating"":6}",2494.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos live in australia,8,, live in Australia,prevalence,"Think about kangaroos, how likely are they to live in Australia?",kangaroos,116,statistical
