responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",8565,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,12,How true is the above statement?, live in herds,generic,Sheep live in herds.,sheep,5,statistical
"{""rating"":6}",9416,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,12,How true is the above statement?, transport people,generic,Taxis transport people.,taxis,7,principled
"{""rating"":4}",21124,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,12,How true is the above statement?, live in Utah,generic,Mormons live in Utah.,Mormons,13,statistical
"{""rating"":3}",13275,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,12,How true is the above statement?, are absent-minded,generic,Professors are absent-minded.,professors,14,statistical
"{""rating"":6}",4195,completely true,catch,"completely false,,,neither true nor false,,,completely true",,12,,,generic,Please select <i>completely true</i>.,,15,
"{""rating"":3}",19040,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,12,How true is the above statement?, are red,generic,Bricks are red.,bricks,17,statistical
"{""rating"":6}",3541,,,"completely false,,,neither true nor false,,,completely true",bees have wings,12,How true is the above statement?, have wings,generic,Bees have wings.,bees,18,principled
"{""rating"":5}",16399,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,12,How true is the above statement?, have antlers,generic,Elk have antlers.,elk,19,principled
"{""rating"":5}",10603,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,12,How true is the above statement?, are pigs,generic,Sows are pigs.,sows,22,principled
"{""rating"":6}",9601,,,"completely false,,,neither true nor false,,,completely true",ambulances have sirens,12,How true is the above statement?, have sirens,generic,Ambulances have sirens.,ambulances,23,principled
"{""rating"":3}",16239,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,12,How true is the above statement?, get married,generic,Bachelors get married.,bachelors,27,statistical
"{""rating"":6}",42382,completely true,catch,"completely false,,,neither true nor false,,,completely true",,12,,,generic,Please select <i>completely true</i>.,,28,
"{""rating"":6}",7376,,,"completely false,,,neither true nor false,,,completely true",cats are animals,12,How true is the above statement?, are animals,generic,Cats are animals.,cats,30,principled
"{""rating"":5}",9676,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,12,How true is the above statement?, live in Australia,generic,Kangaroos live in Australia.,kangaroos,32,statistical
"{""rating"":0}",6293,completely false,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,33,
"{""rating"":6}",5135,completely true,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,36,
"{""rating"":4}",15849,,,"completely false,,,neither true nor false,,,completely true",winters are cold,12,How true is the above statement?, are cold,generic,Winters are cold.,winters,38,principled
"{""rating"":3}",11927,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,12,How true is the above statement?, are sold in boxes,generic,Strawberries are sold in boxes.,strawberries,43,statistical
"{""rating"":6}",29535,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,12,How true is the above statement?, have feathers,generic,Pigeons have feathers.,pigeons,47,principled
"{""rating"":5}",6321,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,12,How true is the above statement?, have stems,generic,Cherries have stems.,cherries,49,statistical
"{""rating"":3}",9538,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,12,How true is the above statement?, are black,generic,Trampolines are black.,trampolines,55,statistical
"{""rating"":3}",18890,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,12,How true is the above statement?, are right-handed,generic,Canadians are right-handed.,Canadians,59,statistical
"{""rating"":4}",22259,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,12,How true is the above statement?, have antlers,generic,Deer have antlers.,deer,65,principled
"{""rating"":5}",7317,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,12,How true is the above statement?, are used in cooking,generic,Mushrooms are used in cooking.,mushrooms,67,statistical
"{""rating"":5}",14422,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,12,How true is the above statement?, are from Northern Europe,generic,Germans are from Northern Europe.,Germans,85,principled
"{""rating"":4}",30693,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,12,How true is the above statement?, wear collars,generic,Dogs wear collars.,dogs,101,statistical
"{""rating"":5}",11663,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,12,How true is the above statement?, are hard,generic,Rocks are hard.,rocks,104,principled
"{""rating"":4}",13898,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,12,How true is the above statement?, are red,generic,Fire trucks are red.,fire trucks,108,statistical
"{""rating"":5}",5315,,,"completely false,,,neither true nor false,,,completely true",gymnasts are flexible,12,How true is the above statement?, are flexible,generic,Gymnasts are flexible.,gymnasts,110,principled
"{""rating"":4}",10888,,,"completely false,,,neither true nor false,,,completely true",lions have manes,12,How true is the above statement?, have manes,generic,Lions have manes.,lions,114,principled
"{""rating"":5}",50535,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,12,How true is the above statement?, impart knowledge,by_virtue_of,"<i>Because</i> they are teachers, teachers impart knowledge.",teachers,1,principled
"{""rating"":0}",10633,,,"completely false,,,neither true nor false,,,completely true",submarines are black,12,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are submarines, submarines are black.",submarines,3,statistical
"{""rating"":6}",8169,completely true,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,6,
"{""rating"":0}",5341,completely false,catch,"completely false,,,neither true nor false,,,completely true",,12,,,by_virtue_of,Please select <i>completely false</i>.,,29,
"{""rating"":5}",23208,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,12,How true is the above statement?, don’t eat beef,by_virtue_of,"<i>Because</i> they are Hindus, Hindus don’t eat beef.",Hindus,34,principled
"{""rating"":5}",13289,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,12,How true is the above statement?, live in the ground,by_virtue_of,"<i>Because</i> they are worms, worms live in the ground.",worms,37,principled
"{""rating"":1}",25923,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,12,How true is the above statement?, wean their young,by_virtue_of,"<i>Because</i> they are mammals, mammals wean their young.",mammals,40,principled
"{""rating"":0}",75797,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,12,How true is the above statement?, are transparent,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are transparent.",shower caps,46,statistical
"{""rating"":1}",37113,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,12,How true is the above statement?, wear dresses,by_virtue_of,"<i>Because</i> they are dolls, dolls wear dresses.",dolls,50,statistical
"{""rating"":1}",62434,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,12,How true is the above statement?, have alarms,by_virtue_of,"<i>Because</i> they are clocks, clocks have alarms.",clocks,53,statistical
"{""rating"":4}",6596,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,12,How true is the above statement?, suckle their young,by_virtue_of,"<i>Because</i> they are pigs, pigs suckle their young.",pigs,69,principled
"{""rating"":2}",41123,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,12,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are yellow.",bulldozers,70,statistical
"{""rating"":4}",8123,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,12,How true is the above statement?, eat garbage,by_virtue_of,"<i>Because</i> they are raccoons, raccoons eat garbage.",raccoons,72,statistical
"{""rating"":6}",8158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,74,
"{""rating"":1}",10440,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,12,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are lemons, lemons are yellow.",lemons,76,statistical
"{""rating"":5}",16776,,,"completely false,,,neither true nor false,,,completely true",ants are insects,12,How true is the above statement?, are insects,by_virtue_of,"<i>Because</i> they are ants, ants are insects.",ants,77,principled
"{""rating"":2}",32528,,,"completely false,,,neither true nor false,,,completely true",christians go to church,12,How true is the above statement?, go to church,by_virtue_of,"<i>Because</i> they are Christians, Christians go to church.",Christians,80,statistical
"{""rating"":4}",10930,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,12,How true is the above statement?, are absorbent,by_virtue_of,"<i>Because</i> they are diapers, diapers are absorbent.",diapers,89,principled
"{""rating"":5}",8760,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,12,How true is the above statement?, have wheels,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have wheels.",roller skates,90,principled
"{""rating"":0}",5829,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,12,How true is the above statement?, are Middle Eastern,by_virtue_of,"<i>Because</i> they are Muslims, Muslims are Middle Eastern.",Muslims,92,statistical
"{""rating"":2}",25986,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,12,How true is the above statement?, are loud,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are loud.",trumpets,93,statistical
"{""rating"":5}",7625,,,"completely false,,,neither true nor false,,,completely true",elms are trees,12,How true is the above statement?, are trees,by_virtue_of,"<i>Because</i> they are elms, elms are trees.",elms,94,principled
"{""rating"":0}",34338,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,12,How true is the above statement?, are sterile,by_virtue_of,"<i>Because</i> they are needles, needles are sterile.",needles,96,statistical
"{""rating"":0}",3548,completely false,catch,"completely false,,,neither true nor false,,,completely true",,12,,,by_virtue_of,Please select <i>completely false</i>.,,100,
"{""rating"":0}",15403,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,12,How true is the above statement?, ride motorcycles,by_virtue_of,"<i>Because</i> they are bikers, bikers ride motorcycles.",bikers,105,principled
"{""rating"":5}",19011,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,12,How true is the above statement?, cover your head,by_virtue_of,"<i>Because</i> they are hair nets, hair nets cover your head.",hair nets,107,principled
"{""rating"":4}",43310,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,12,How true is the above statement?, are famous,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are famous.",celebrities,111,principled
"{""rating"":4}",15459,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,12,How true is the above statement?, are stubborn,by_virtue_of,"<i>Because</i> they are goats, goats are stubborn.",goats,113,statistical
"{""rating"":6}",13627,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,12,How true is the above statement?, is stretchy,by_virtue_of,"<i>Because</i> it is spandex, spandex is stretchy.",spandex,117,principled
"{""rating"":2}",29230,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,12,How true is the above statement?, ripen quickly,by_virtue_of,"<i>Because</i> they are bananas, bananas ripen quickly.",bananas,118,statistical
"{""rating"":3}",18367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are red,12,, are red,prevalence,"Think about barns, how likely are they to be red?",barns,2,statistical
"{""rating"":3}",28875,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes are long,12,, are long,prevalence,"Think about snakes, how likely are they to be long?",snakes,8,statistical
"{""rating"":2}",10136,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,12,, eat lettuce,prevalence,"Think about turtles, how likely are they to eat lettuce?",turtles,16,statistical
"{""rating"":5}",40968,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows live on farms,12,, live on farms,prevalence,"Think about cows, how likely are they to live on farms?",cows,21,statistical
"{""rating"":6}",29527,completely true,catch,"completely false,,,neither true nor false,,,completely true",,12,,,prevalence,Please select <i>completely true</i>.,,25,
"{""rating"":6}",9299,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,12,, have wings,prevalence,"Think about birds, how likely are they to have wings?",birds,26,principled
"{""rating"":6}",7954,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,12,, is green,prevalence,"Think about spinach, how likely are they to be green?",spinach,35,principled
"{""rating"":3}",5735,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks are female,12,, are female,prevalence,"Think about ducks, how likely are they to be female?",ducks,41,statistical
"{""rating"":6}",4622,completely true,catch,"completely false,,,neither true nor false,,,completely true",,12,,,prevalence,Please select <i>completely true</i>.,,44,
"{""rating"":5}",8393,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen drink tea ,12,, drink tea,prevalence,"Think about Englishmen, how likely are they to drink tea?",Englishmen,51,statistical
"{""rating"":6}",10263,completely true,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,52,
"{""rating"":4}",64379,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,12,, diagnose ailments,prevalence,"Think about doctors, how likely are they to diagnose ailments?",doctors,54,principled
"{""rating"":5}",10189,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are orange,12,, are orange,prevalence,"Think about carrots, how likely are they to be orange?",carrots,56,statistical
"{""rating"":6}",10126,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,12,, have four legs,prevalence,"Think about horses, how likely are they to have four legs?",horses,63,principled
"{""rating"":5}",15746,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,12,, are plastic,prevalence,"Think about raincoats, how likely are they to be plastic?",raincoats,64,statistical
"{""rating"":4}",14352,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,12,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,66,principled
"{""rating"":6}",24937,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,12,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,68,principled
"{""rating"":3}",14243,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges are grown in florida,12,, are grown in Florida,prevalence,"Think about oranges, how likely are they to be grown in Florida?",oranges,71,statistical
"{""rating"":5}",8414,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,12,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,79,principled
"{""rating"":5}",23548,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,12,, is rough,prevalence,"Think about sandpaper, how likely is it to be rough?",sandpaper,82,principled
"{""rating"":6}",7062,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards are predators,12,, are predators,prevalence,"Think about leopards, how likely are they to be predators?",leopards,87,statistical
"{""rating"":5}",21216,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,12,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,95,principled
"{""rating"":5}",31161,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,12,, live in America,prevalence,"Think about Americans, how likely are they to live in America?",Americans,97,principled
"{""rating"":4}",10675,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,12,, live in Southern Europe,prevalence,"Think about Italians, how likely are they to live in Southern Europe?",Italians,98,principled
"{""rating"":4}",8077,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are humid ,12,, are humid,prevalence,"Think about summers, how likely are they to be humid?",summers,102,statistical
"{""rating"":3}",11163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers wear plaid pants,12,, wear plaid pants,prevalence,"Think about golfers, how likely are they to wear plaid pants?",golfers,109,statistical
"{""rating"":1}",10573,completely false,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,prevalence,One cent is a lot of money.,,112,
"{""rating"":6}",8451,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are men,12,, are men,prevalence,"Think about United States presidents, how likely are they to be men?",United States presidents,115,statistical
"{""rating"":6}",8337,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,12,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,116,principled
"{""rating"":5}",7513,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,12,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,119,principled
"{""rating"":1}",13279,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,12,, perform at circuses,cue_validity,"You learn that [unknown thing/people] perform at circuses, how likely is it to be bears?",bears,4,statistical
"{""rating"":1}",8961,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,12,, live in trees,cue_validity,"You learn that [unknown thing/people] live in trees, how likely is it to be squirrels?",squirrels,9,principled
"{""rating"":4}",8259,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,12,, travel on tracks,cue_validity,"You learn that [unknown thing/people] travel on tracks, how likely is it to be trains?",trains,10,principled
"{""rating"":5}",12168,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,12,, have pages,cue_validity,"You learn that [unknown thing/people] have pages, how likely is it to be books?",books,11,principled
"{""rating"":2}",13881,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,12,, don’t eat pork,cue_validity,"You learn that [unknown thing/people] don’t eat pork, how likely is it to be Jews?",Jews,12,principled
"{""rating"":1}",7892,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,12,, are wooden,cue_validity,"You learn that [unknown thing/people] are wooden, how likely is it to be rocking chairs?",rocking chairs,20,statistical
"{""rating"":5}",9436,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,12,, grows on lawns,cue_validity,"You learn that [unknown thing/people] grows on lawns, how likely is it to be grass?",grass,24,statistical
"{""rating"":1}",77671,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,12,, are creative,cue_validity,"You learn that [unknown thing/people] are creative, how likely is it to be artists?",artists,31,principled
"{""rating"":1}",7362,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,12,, run fast,cue_validity,"You learn that [unknown thing/people] run fast, how likely is it to be cheetahs?",cheetahs,39,principled
"{""rating"":1}",7942,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,12,, are light,cue_validity,"You learn that [unknown thing/people] are light, how likely is it to be feathers?",feathers,42,principled
"{""rating"":1}",6243,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,12,, are mammals,cue_validity,"You learn that [unknown thing/people] are mammals, how likely is it to be dogs?",dogs,45,principled
"{""rating"":0}",6870,completely false,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,48,
"{""rating"":2}",12331,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,12,, are made of leather,cue_validity,"You learn that [unknown thing/people] are made of leather, how likely is it to be wallets?",wallets,57,statistical
"{""rating"":3}",31390,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,12,, snow falls in the winter,cue_validity,"You learn that [unknown thing/people] snow falls in the winter, how likely is it to be snow?",snow,58,statistical
"{""rating"":0}",5011,completely false,filler,"completely false,,,neither true nor false,,,completely true",,12,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,60,
"{""rating"":2}",9301,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,12,, cut,cue_validity,"You learn that [unknown thing/people] cut, how likely is it to be scissors?",scissors,61,principled
"{""rating"":1}",30017,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,12,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be eggshells?",eggshells,62,statistical
"{""rating"":1}",13327,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,12,, are ornamental pets,cue_validity,"You learn that [unknown thing/people] are ornamental pets, how likely is it to be peacocks?",peacocks,73,statistical
"{""rating"":4}",12861,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,12,, report news,cue_validity,"You learn that [unknown thing/people] report news, how likely is it to be journalists?",journalists,75,principled
"{""rating"":3}",10820,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,12,, have radios,cue_validity,"You learn that [unknown thing/people] have radios, how likely is it to be cars?",cars,78,statistical
"{""rating"":1}",5293,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,12,, are fit,cue_validity,"You learn that [unknown thing/people] are fit, how likely is it to be dancers?",dancers,81,statistical
"{""rating"":1}",5438,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,12,, are muscular,cue_validity,"You learn that [unknown thing/people] are muscular, how likely is it to be lifeguards?",lifeguards,83,statistical
"{""rating"":0}",3824,completely false,catch,"completely false,,,neither true nor false,,,completely true",,12,,,cue_validity,Please select <i>completely false</i>.,,84,
"{""rating"":1}",9924,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,12,, have passengers,cue_validity,"You learn that [unknown thing/people] have passengers, how likely is it to be airplanes?",airplanes,86,statistical
"{""rating"":2}",10431,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,12,, drink wine,cue_validity,"You learn that [unknown thing/people] drink wine, how likely is it to be Frenchmen?",Frenchmen,88,statistical
"{""rating"":1}",15911,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,12,, are South American,cue_validity,"You learn that [unknown thing/people] are South American, how likely is it to be Brazilians?",Brazilians,91,principled
"{""rating"":2}",6824,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,12,, are made of wood,cue_validity,"You learn that [unknown thing/people] are made of wood, how likely is it to be tables?",tables,99,statistical
"{""rating"":0}",3512,completely false,catch,"completely false,,,neither true nor false,,,completely true",,12,,,cue_validity,Please select <i>completely false</i>.,,103,
"{""rating"":2}",6563,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,12,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be moose?",moose,106,principled
"{""rating"":2}",24436,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,12,, cannot vote,cue_validity,"You learn that [unknown thing/people] cannot vote, how likely is it to be preschoolers?",preschoolers,120,principled
