responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",2577,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are famous,10,, are famous,prevalence,"Think about celebrities, how likely are they to be famous?",celebrities,5,principled
"{""rating"":3}",3475,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,10,, are black,prevalence,"Think about submarines, how likely are they to be black?",submarines,7,statistical
"{""rating"":6}",2913,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,10,, eat garbage,prevalence,"Think about raccoons, how likely are they to eat garbage?",raccoons,14,statistical
"{""rating"":4}",15257,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,10,, are yellow,prevalence,"Think about lemons, how likely are they to be yellow?",lemons,15,statistical
"{""rating"":6}",57015,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are loud,10,, are loud,prevalence,"Think about trumpets, how likely are they to be loud?",trumpets,20,statistical
"{""rating"":6}",2637,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs suckle their young,10,, suckle their young,prevalence,"Think about pigs, how likely are they to suckle their young?",pigs,21,principled
"{""rating"":6}",4505,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers ride motorcycles,10,, ride motorcycles,prevalence,"Think about bikers, how likely are they to ride motorcycles?",bikers,25,principled
"{""rating"":4}",4473,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,10,, wear dresses,prevalence,"Think about dolls, how likely are they to wear dresses?",dolls,33,statistical
"{""rating"":5}",2859,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,10,, are yellow,prevalence,"Think about bulldozers, how likely are they to be yellow?",bulldozers,34,statistical
"{""rating"":6}",3058,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets cover your head,10,, cover your head,prevalence,"Think about hair nets, how likely are they to cover your head?",hair nets,43,principled
"{""rating"":4}",1904,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals wean their young,10,, wean their young,prevalence,"Think about mammals, how likely are they to wean their young?",mammals,45,principled
"{""rating"":4}",2602,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims are middle eastern,10,, are Middle Eastern,prevalence,"Think about Muslims, how likely are they to be Middle Eastern?",Muslims,52,statistical
"{""rating"":0}",4419,completely false,filler,"completely false,,,neither true nor false,,,completely true",,10,How true is the above statement?,,prevalence,One cent is a lot of money.,,53,
"{""rating"":6}",1943,completely true,catch,"completely false,,,neither true nor false,,,completely true",,10,,,prevalence,Please select <i>completely true</i>.,,56,
"{""rating"":6}",3171,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms live in the ground,10,, live in the ground,prevalence,"Think about worms, how likely are they to live in the ground?",worms,61,principled
"{""rating"":6}",3411,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,10,, are transparent,prevalence,"Think about shower caps, how likely are they to be transparent?",shower caps,69,statistical
"{""rating"":6}",51076,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are trees,10,, are trees,prevalence,"Think about elms, how likely are they to be trees?",elms,70,principled
"{""rating"":6}",2057,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,10,, have alarms,prevalence,"Think about clocks, how likely are they to have alarms?",clocks,72,statistical
"{""rating"":6}",3347,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus don’t eat beef ,10,, don’t eat beef,prevalence,"Think about Hindus, how likely are they to not eat beef?",Hindus,75,principled
