responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",3190.5999999046326,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,5,How true is the above statement?, wear collars,generic,Dogs wear collars.,dogs,3,statistical
"{""rating"":6}",3638.7999999523163,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,5,How true is the above statement?, have wheels,generic,Roller skates have wheels.,roller skates,8,principled
"{""rating"":0}",2799.399999976158,completely false,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,9,
"{""rating"":6}",2590.100000023842,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,5,How true is the above statement?, are used in cooking,generic,Mushrooms are used in cooking.,mushrooms,10,statistical
"{""rating"":6}",9921.799999952316,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,5,How true is the above statement?, suckle their young,generic,Pigs suckle their young.,pigs,14,principled
"{""rating"":6}",3866,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,5,How true is the above statement?, are red,generic,Fire trucks are red.,fire trucks,18,statistical
"{""rating"":6}",8424.799999952316,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,5,How true is the above statement?, wean their young,generic,Mammals wean their young.,mammals,21,principled
"{""rating"":6}",3798.6999999284744,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,5,How true is the above statement?, have stems,generic,Cherries have stems.,cherries,24,statistical
"{""rating"":6}",2403.7999999523163,,,"completely false,,,neither true nor false,,,completely true",ants are insects,5,How true is the above statement?, are insects,generic,Ants are insects.,ants,25,principled
"{""rating"":6}",2128.5,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,5,How true is the above statement?, are famous,generic,Celebrities are famous.,celebrities,27,principled
"{""rating"":6}",8283,completely true,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,31,
"{""rating"":6}",2939.899999976158,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,5,How true is the above statement?, are absorbent,generic,Diapers are absorbent.,diapers,37,principled
"{""rating"":6}",2017.1000000238419,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,5,How true is the above statement?, are red,generic,Bricks are red.,bricks,47,statistical
"{""rating"":6}",5806.799999952316,completely true,catch,"completely false,,,neither true nor false,,,completely true",,5,,,generic,Please select <i>completely true</i>.,,50,
"{""rating"":6}",2292.7000000476837,,,"completely false,,,neither true nor false,,,completely true",elms are trees,5,How true is the above statement?, are trees,generic,Elms are trees.,elms,53,principled
"{""rating"":4}",8900.899999976158,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,5,How true is the above statement?, live in Utah,generic,Mormons live in Utah.,Mormons,60,statistical
"{""rating"":6}",2816.899999976158,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,5,How true is the above statement?, impart knowledge,generic,Teachers impart knowledge.,teachers,61,principled
"{""rating"":4}",4124.399999976158,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,5,How true is the above statement?, don’t eat beef,generic,Hindus don’t eat beef.,Hindus,65,principled
"{""rating"":0}",2550,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,5,How true is the above statement?, are absent-minded,generic,Professors are absent-minded.,professors,66,statistical
"{""rating"":5}",2418.3000000715256,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,5,How true is the above statement?, are black,generic,Trampolines are black.,trampolines,85,statistical
"{""rating"":6}",2639.4000000953674,completely true,catch,"completely false,,,neither true nor false,,,completely true",,5,,,generic,Please select <i>completely true</i>.,,86,
"{""rating"":0}",19109.700000047684,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,5,How true is the above statement?, get married,generic,Bachelors get married.,bachelors,90,statistical
"{""rating"":6}",2720.0999999046326,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,5,How true is the above statement?, is stretchy,generic,Spandex is stretchy.,spandex,97,principled
"{""rating"":6}",1906.5,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,5,How true is the above statement?, live in the ground,generic,Worms live in the ground.,worms,98,principled
"{""rating"":6}",1716.3000000715256,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,5,How true is the above statement?, live in Australia,generic,Kangaroos live in Australia.,kangaroos,104,statistical
"{""rating"":6}",2098.100000023842,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,5,How true is the above statement?, live in herds,generic,Sheep live in herds.,sheep,105,statistical
"{""rating"":6}",1823.6999999284744,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,5,How true is the above statement?, ride motorcycles,generic,Bikers ride motorcycles.,bikers,109,principled
"{""rating"":0}",4466.100000023842,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,5,How true is the above statement?, are sold in boxes,generic,Strawberries are sold in boxes.,strawberries,110,statistical
"{""rating"":6}",3421.2999999523163,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,5,How true is the above statement?, cover your head,generic,Hair nets cover your head.,hair nets,113,principled
"{""rating"":0}",3544,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,5,How true is the above statement?, are right-handed,generic,Canadians are right-handed.,Canadians,118,statistical
"{""rating"":6}",4692.299999952316,completely true,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,5,
"{""rating"":0}",3943.2000000476837,,,"completely false,,,neither true nor false,,,completely true",submarines are black,5,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are submarines, submarines are black.",submarines,12,statistical
"{""rating"":6}",7909.5,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,5,How true is the above statement?, wear badges,by_virtue_of,"<i>Because</i> they are police officers, police officers wear badges.",police officers,13,principled
"{""rating"":6}",3154,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,5,How true is the above statement?, is rough,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is rough.",sandpaper,22,principled
"{""rating"":6}",2644.5,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,5,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> they are spinach, spinach is green.",spinach,23,principled
"{""rating"":6}",4425.399999976158,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,5,How true is the above statement?, are Middle Eastern,by_virtue_of,"<i>Because</i> they are Muslims, Muslims are Middle Eastern.",Muslims,26,statistical
"{""rating"":6}",2056,,,"completely false,,,neither true nor false,,,completely true",christians go to church,5,How true is the above statement?, go to church,by_virtue_of,"<i>Because</i> they are Christians, Christians go to church.",Christians,29,statistical
"{""rating"":3}",4209,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,5,How true is the above statement?, are stubborn,by_virtue_of,"<i>Because</i> they are goats, goats are stubborn.",goats,33,statistical
"{""rating"":2}",9556.799999952316,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,5,How true is the above statement?, have good balance,by_virtue_of,"<i>Because</i> they are tightrope walkers, tightrope walkers have good balance.",tightrope walkers,45,principled
"{""rating"":6}",3275.6999999284744,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,5,How true is the above statement?, eat garbage,by_virtue_of,"<i>Because</i> they are raccoons, raccoons eat garbage.",raccoons,49,statistical
"{""rating"":0}",5212.699999928474,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,5,How true is the above statement?, are sterile,by_virtue_of,"<i>Because</i> they are needles, needles are sterile.",needles,52,statistical
"{""rating"":6}",3386.899999976158,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,5,How true is the above statement?, ripen quickly,by_virtue_of,"<i>Because</i> they are bananas, bananas ripen quickly.",bananas,54,statistical
"{""rating"":6}",3101.100000023842,,,"completely false,,,neither true nor false,,,completely true",americans live in america,5,How true is the above statement?, live in America,by_virtue_of,"<i>Because</i> they are Americans, Americans live in America.",Americans,69,principled
"{""rating"":0}",2482.899999976158,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,5,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are yellow.",bulldozers,74,statistical
"{""rating"":0}",6434,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,5,How true is the above statement?, have degrees,by_virtue_of,"<i>Because</i> they are engineers, engineers have degrees.",engineers,78,principled
"{""rating"":6}",4665,,,"completely false,,,neither true nor false,,,completely true",milk is white,5,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is milk, milk is white.",milk,79,principled
"{""rating"":6}",4265.600000023842,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,5,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are lemons, lemons are yellow.",lemons,87,statistical
"{""rating"":6}",4769.699999928474,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,5,How true is the above statement?, wear dresses,by_virtue_of,"<i>Because</i> they are dolls, dolls wear dresses.",dolls,88,statistical
"{""rating"":6}",4297,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,5,How true is the above statement?, design buildings,by_virtue_of,"<i>Because</i> they are architects, architects design buildings.",architects,89,principled
"{""rating"":6}",2505.600000023842,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,5,How true is the above statement?, diagnose ailments,by_virtue_of,"<i>Because</i> they are doctors, doctors diagnose ailments.",doctors,93,principled
"{""rating"":0}",3325.8000000715256,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,by_virtue_of,Please select <i>completely false</i>.,,94,
"{""rating"":0}",4140.699999928474,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,5,How true is the above statement?, are spirited,by_virtue_of,"<i>Because</i> they are cheerleaders, cheerleaders are spirited.",cheerleaders,96,principled
"{""rating"":6}",3309.399999976158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,101,
"{""rating"":6}",3074.399999976158,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,5,How true is the above statement?, live in Southern Europe,by_virtue_of,"<i>Because</i> they are Italians, Italians live in Southern Europe.",Italians,102,principled
"{""rating"":6}",5142.5,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,5,How true is the above statement?, have four legs,by_virtue_of,"<i>Because</i> they are horses, horses have four legs.",horses,106,principled
"{""rating"":0}",2396.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,by_virtue_of,Please select <i>completely false</i>.,,112,
"{""rating"":6}",5334.199999928474,,,"completely false,,,neither true nor false,,,completely true",birds have wings,5,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are birds, birds have wings.",birds,114,principled
"{""rating"":6}",3746.2999999523163,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,5,How true is the above statement?, have alarms,by_virtue_of,"<i>Because</i> they are clocks, clocks have alarms.",clocks,115,statistical
"{""rating"":0}",6722.200000047684,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,5,How true is the above statement?, are loud,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are loud.",trumpets,116,statistical
"{""rating"":0}",3649.1999999284744,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,5,How true is the above statement?, are transparent,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are transparent.",shower caps,119,statistical
"{""rating"":6}",2699.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,5,, travel on tracks,prevalence,"Think about trains, how likely are they to travel on tracks?",trains,2,principled
"{""rating"":6}",2332.2000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards are predators,5,, are predators,prevalence,"Think about leopards, how likely are they to be predators?",leopards,6,statistical
"{""rating"":6}",5642.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are men,5,, are men,prevalence,"Think about United States presidents, how likely are they to be men?",United States presidents,15,statistical
"{""rating"":6}",2338.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,5,, are South American,prevalence,"Think about Brazilians, how likely are they to be South American?",Brazilians,19,principled
"{""rating"":6}",7790.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,5,, eat lettuce,prevalence,"Think about turtles, how likely are they to eat lettuce?",turtles,20,statistical
"{""rating"":6}",5145.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,5,, are light,prevalence,"Think about feathers, how likely are they to be light?",feathers,30,principled
"{""rating"":5}",7437.400000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,5,, are plastic,prevalence,"Think about raincoats, how likely are they to be plastic?",raincoats,32,statistical
"{""rating"":6}",12022.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,5,, are mammals,prevalence,"Think about dogs, how likely are they to be mammals?",dogs,34,principled
"{""rating"":5}",3150.9000000953674,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,5,, are creative,prevalence,"Think about artists, how likely are they to be creative?",artists,35,principled
"{""rating"":5}",6953.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges are grown in florida,5,, are grown in Florida,prevalence,"Think about oranges, how likely are they to be grown in Florida?",oranges,36,statistical
"{""rating"":5}",2722.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes are long,5,, are long,prevalence,"Think about snakes, how likely are they to be long?",snakes,39,statistical
"{""rating"":3}",3321.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen drink tea ,5,, drink tea,prevalence,"Think about Englishmen, how likely are they to drink tea?",Englishmen,42,statistical
"{""rating"":6}",2351,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,5,, have antlers,prevalence,"Think about moose, how likely are they to have antlers?",moose,51,principled
"{""rating"":6}",2264.7000000476837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,5,, run fast,prevalence,"Think about cheetahs, how likely are they to run fast?",cheetahs,55,principled
"{""rating"":6}",3474.100000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,5,,,prevalence,Please select <i>completely true</i>.,,57,
"{""rating"":5}",2644.6999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows live on farms,5,, live on farms,prevalence,"Think about cows, how likely are they to live on farms?",cows,59,statistical
"{""rating"":6}",13660.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,5,, don’t eat pork,prevalence,"Think about Jews, how likely are they to not eat pork?",Jews,62,principled
"{""rating"":6}",2646.8000000715256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,5,, report news,prevalence,"Think about journalists, how likely are they to report news?",journalists,64,principled
"{""rating"":6}",2051.5999999046326,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,5,, cut,prevalence,"Think about scissors, how likely are they to cut?",scissors,67,principled
"{""rating"":6}",2621.100000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,5,,,prevalence,Please select <i>completely true</i>.,,68,
"{""rating"":6}",17793.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers wear plaid pants,5,, wear plaid pants,prevalence,"Think about golfers, how likely are they to wear plaid pants?",golfers,70,statistical
"{""rating"":6}",3081.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are humid ,5,, are humid,prevalence,"Think about summers, how likely are they to be humid?",summers,75,statistical
"{""rating"":6}",2602.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,5,, live in trees,prevalence,"Think about squirrels, how likely are they to live in trees?",squirrels,76,principled
"{""rating"":0}",7398,completely false,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,prevalence,One cent is a lot of money.,,95,
"{""rating"":6}",6530.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are orange,5,, are orange,prevalence,"Think about carrots, how likely are they to be orange?",carrots,99,statistical
"{""rating"":3}",4130.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks are female,5,, are female,prevalence,"Think about ducks, how likely are they to be female?",ducks,100,statistical
"{""rating"":6}",3297.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,5,, have pages,prevalence,"Think about books, how likely are they to have pages?",books,103,principled
"{""rating"":6}",2092,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are red,5,, are red,prevalence,"Think about barns, how likely are they to be red?",barns,107,statistical
"{""rating"":6}",4361.699999928474,completely true,filler,"completely false,,,neither true nor false,,,completely true",,5,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,111,
"{""rating"":6}",5626.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,5,, cannot vote,prevalence,"Think about preschoolers, how likely are they to cannot vote?",preschoolers,120,principled
"{""rating"":6}",9204.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,5,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,1,principled
"{""rating"":0}",2822.600000023842,completely false,catch,"completely false,,,neither true nor false,,,completely true",,5,,,cue_validity,Please select <i>completely false</i>.,,4,
