responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",23166.39999997616,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,, have pages,cue_validity,"You learn that [unknown thing/people] have pages, how likely is it to be books?",books,2,principled
"{""rating"":2}",14088.699999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,, live in trees,cue_validity,"You learn that [unknown thing/people] live in trees, how likely is it to be squirrels?",squirrels,3,principled
"{""rating"":1}",5664.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,, are made of leather,cue_validity,"You learn that [unknown thing/people] are made of leather, how likely is it to be wallets?",wallets,8,statistical
"{""rating"":0}",3089.399999976158,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,9,
"{""rating"":1}",9315.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be moose?",moose,23,principled
"{""rating"":1}",6155.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,, are fit,cue_validity,"You learn that [unknown thing/people] are fit, how likely is it to be dancers?",dancers,30,statistical
"{""rating"":0}",5320.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,, run fast,cue_validity,"You learn that [unknown thing/people] run fast, how likely is it to be cheetahs?",cheetahs,33,principled
"{""rating"":0}",7211.200000047684,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,36,
"{""rating"":0}",4545.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,, are mammals,cue_validity,"You learn that [unknown thing/people] are mammals, how likely is it to be dogs?",dogs,38,principled
"{""rating"":4}",9006.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,, don’t eat pork,cue_validity,"You learn that [unknown thing/people] don’t eat pork, how likely is it to be Jews?",Jews,43,principled
"{""rating"":1}",11007.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,, have radios,cue_validity,"You learn that [unknown thing/people] have radios, how likely is it to be cars?",cars,44,statistical
"{""rating"":0}",5904.799999952316,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,46,
"{""rating"":0}",5159.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be eggshells?",eggshells,54,statistical
"{""rating"":6}",28838.79999995232,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,, snow falls in the winter,cue_validity,"You learn that [unknown thing/people] snow falls in the winter, how likely is it to be snow?",snow,55,statistical
"{""rating"":1}",10258.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,, have passengers,cue_validity,"You learn that [unknown thing/people] have passengers, how likely is it to be airplanes?",airplanes,59,statistical
"{""rating"":5}",9161.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,, grows on lawns,cue_validity,"You learn that [unknown thing/people] grows on lawns, how likely is it to be grass?",grass,74,statistical
"{""rating"":0}",4335.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,, are wooden,cue_validity,"You learn that [unknown thing/people] are wooden, how likely is it to be rocking chairs?",rocking chairs,77,statistical
"{""rating"":1}",8233.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,, cut,cue_validity,"You learn that [unknown thing/people] cut, how likely is it to be scissors?",scissors,79,principled
"{""rating"":1}",12657.099999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,, cannot vote,cue_validity,"You learn that [unknown thing/people] cannot vote, how likely is it to be preschoolers?",preschoolers,81,principled
"{""rating"":1}",5173.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,, are muscular,cue_validity,"You learn that [unknown thing/people] are muscular, how likely is it to be lifeguards?",lifeguards,82,statistical
"{""rating"":1}",5638.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,, drink wine,cue_validity,"You learn that [unknown thing/people] drink wine, how likely is it to be Frenchmen?",Frenchmen,83,statistical
"{""rating"":0}",10935.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,, are ornamental pets,cue_validity,"You learn that [unknown thing/people] are ornamental pets, how likely is it to be peacocks?",peacocks,87,statistical
"{""rating"":4}",9467.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,, travel on tracks,cue_validity,"You learn that [unknown thing/people] travel on tracks, how likely is it to be trains?",trains,91,principled
"{""rating"":2}",14717.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,, are South American,cue_validity,"You learn that [unknown thing/people] are South American, how likely is it to be Brazilians?",Brazilians,97,principled
"{""rating"":0}",3227.4000000953674,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,102,
"{""rating"":1}",5199.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,, are made of wood,cue_validity,"You learn that [unknown thing/people] are made of wood, how likely is it to be tables?",tables,104,statistical
"{""rating"":5}",8014.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,, report news,cue_validity,"You learn that [unknown thing/people] report news, how likely is it to be journalists?",journalists,105,principled
"{""rating"":0}",6472.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,, are light,cue_validity,"You learn that [unknown thing/people] are light, how likely is it to be feathers?",feathers,116,principled
"{""rating"":2}",10350.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,, perform at circuses,cue_validity,"You learn that [unknown thing/people] perform at circuses, how likely is it to be bears?",bears,118,statistical
"{""rating"":4}",13259.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,, are creative,cue_validity,"You learn that [unknown thing/people] are creative, how likely is it to be artists?",artists,119,principled
"{""rating"":0}",8550.100000023842,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are yellow.",bulldozers,6,statistical
"{""rating"":1}",7114.099999904633,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,How true is the above statement?, have alarms,by_virtue_of,"<i>Because</i> they are clocks, clocks have alarms.",clocks,12,statistical
"{""rating"":2}",18893.80000007153,,,"completely false,,,neither true nor false,,,completely true",ants are insects,How true is the above statement?, are insects,by_virtue_of,"<i>Because</i> they are ants, ants are insects.",ants,14,principled
"{""rating"":0}",2592.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,18,
"{""rating"":6}",6434.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,25,
"{""rating"":6}",19141.39999997616,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,How true is the above statement?, ride motorcycles,by_virtue_of,"<i>Because</i> they are bikers, bikers ride motorcycles.",bikers,29,principled
"{""rating"":5}",9825.799999952316,,,"completely false,,,neither true nor false,,,completely true",elms are trees,How true is the above statement?, are trees,by_virtue_of,"<i>Because</i> they are elms, elms are trees.",elms,32,principled
"{""rating"":6}",8619.299999952316,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,How true is the above statement?, cover your head,by_virtue_of,"<i>Because</i> they are hair nets, hair nets cover your head.",hair nets,45,principled
"{""rating"":0}",6448.300000071526,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,How true is the above statement?, wear dresses,by_virtue_of,"<i>Because</i> they are dolls, dolls wear dresses.",dolls,48,statistical
"{""rating"":5}",7580.900000095367,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,How true is the above statement?, is stretchy,by_virtue_of,"<i>Because</i> it is spandex, spandex is stretchy.",spandex,50,principled
"{""rating"":2}",12510.200000047684,,,"completely false,,,neither true nor false,,,completely true",christians go to church,How true is the above statement?, go to church,by_virtue_of,"<i>Because</i> they are Christians, Christians go to church.",Christians,58,statistical
"{""rating"":0}",4114.600000023842,,,"completely false,,,neither true nor false,,,completely true",submarines are black,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are submarines, submarines are black.",submarines,61,statistical
"{""rating"":0}",2585.7999999523163,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,63,
"{""rating"":2}",5572.300000071526,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are lemons, lemons are yellow.",lemons,68,statistical
"{""rating"":2}",14367.0,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,How true is the above statement?, don’t eat beef,by_virtue_of,"<i>Because</i> they are Hindus, Hindus don’t eat beef.",Hindus,69,principled
