responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":1}",6128,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,14,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,1,statistical
"{""rating"":4}",7439,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,14,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,2,statistical
"{""rating"":2}",5388,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,14,, are rectangular,cue_validity,"You learn that [unknown thing/people] are rectangular, how likely is it to be bricks?",bricks,16,principled
"{""rating"":1}",3676,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,14,, drink beer,cue_validity,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",Germans,18,statistical
"{""rating"":6}",3631,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,14,, are unmarried,cue_validity,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",bachelors,33,principled
"{""rating"":6}",3988,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,14,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,34,statistical
"{""rating"":0}",10140,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,35,
"{""rating"":0}",3788,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,36,
"{""rating"":6}",6472,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,14,, don’t drink alcohol,cue_validity,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",Mormons,46,principled
"{""rating"":4}",10563,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,14,, produce milk,cue_validity,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",sheep,47,principled
"{""rating"":4}",7275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,14,, are highly educated,cue_validity,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",professors,49,principled
"{""rating"":6}",4660,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,14,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,52,principled
"{""rating"":0}",2370,completely false,catch,"completely false,,,neither true nor false,,,completely true",,14,,,cue_validity,Please select <i>completely false</i>.,,57,
"{""rating"":4}",6361,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,14,, have hoses,cue_validity,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",fire trucks,59,principled
"{""rating"":2}",5847,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,14,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cherries,62,principled
"{""rating"":3}",3852,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,14,, like milk,cue_validity,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cats,67,statistical
"{""rating"":2}",3793,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,14,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,77,statistical
"{""rating"":4}",3780,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,14,, are young,cue_validity,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",gymnasts,84,statistical
"{""rating"":0}",2143,completely false,catch,"completely false,,,neither true nor false,,,completely true",,14,,,cue_validity,Please select <i>completely false</i>.,,85,
"{""rating"":5}",5116,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,14,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,86,principled
"{""rating"":5}",5390,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,14,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,87,principled
"{""rating"":4}",3742,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,14,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,90,statistical
"{""rating"":6}",4669,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,14,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,94,statistical
"{""rating"":6}",3091,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,14,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,98,statistical
"{""rating"":4}",4865,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,14,, are pink,cue_validity,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",sows,99,statistical
"{""rating"":4}",2499,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,14,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be strawberries?",strawberries,102,principled
"{""rating"":3}",7435,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,14,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,103,statistical
"{""rating"":6}",4244,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,14,, are fungi,cue_validity,"You learn that [unknown thing/people] are fungi, how likely is it to be mushrooms?",mushrooms,111,principled
"{""rating"":2}",3402,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,14,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,112,statistical
"{""rating"":4}",4273,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,14,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,117,statistical
"{""rating"":4}",4355,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,14,How true is the above statement?, are transparent,generic,Shower caps are transparent.,shower caps,5,statistical
"{""rating"":6}",2595,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,14,How true is the above statement?, live in the ground,generic,Worms live in the ground.,worms,6,principled
"{""rating"":4}",4888,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,14,How true is the above statement?, are Middle Eastern,generic,Muslims are Middle Eastern.,Muslims,7,statistical
"{""rating"":6}",2592,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,14,How true is the above statement?, are loud,generic,Trumpets are loud.,trumpets,10,statistical
"{""rating"":6}",1915,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,14,How true is the above statement?, have wheels,generic,Roller skates have wheels.,roller skates,11,principled
"{""rating"":6}",2515,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,14,How true is the above statement?, are absorbent,generic,Diapers are absorbent.,diapers,17,principled
"{""rating"":6}",2149,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,generic,Please select <i>completely true</i>.,,21,
"{""rating"":6}",4997,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,31,
"{""rating"":5}",4371,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,14,How true is the above statement?, wean their young,generic,Mammals wean their young.,mammals,37,principled
"{""rating"":5}",2284,,,"completely false,,,neither true nor false,,,completely true",christians go to church,14,How true is the above statement?, go to church,generic,Christians go to church.,Christians,39,statistical
"{""rating"":3}",3793,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,14,How true is the above statement?, are sterile,generic,Needles are sterile.,needles,40,statistical
"{""rating"":6}",2357,,,"completely false,,,neither true nor false,,,completely true",elms are trees,14,How true is the above statement?, are trees,generic,Elms are trees.,elms,43,principled
"{""rating"":6}",2071,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,generic,Please select <i>completely true</i>.,,44,
"{""rating"":6}",2275,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,14,How true is the above statement?, cover your head,generic,Hair nets cover your head.,hair nets,48,principled
"{""rating"":5}",3509,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,14,How true is the above statement?, wear dresses,generic,Dolls wear dresses.,dolls,64,statistical
"{""rating"":5}",5130,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,14,How true is the above statement?, suckle their young,generic,Pigs suckle their young.,pigs,73,principled
"{""rating"":6}",1646,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,14,How true is the above statement?, are famous,generic,Celebrities are famous.,celebrities,76,principled
"{""rating"":6}",1729,,,"completely false,,,neither true nor false,,,completely true",ants are insects,14,How true is the above statement?, are insects,generic,Ants are insects.,ants,78,principled
"{""rating"":5}",2768,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,14,How true is the above statement?, have alarms,generic,Clocks have alarms.,clocks,79,statistical
"{""rating"":4}",5294,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,14,How true is the above statement?, ride motorcycles,generic,Bikers ride motorcycles.,bikers,82,principled
"{""rating"":3}",2504,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,14,How true is the above statement?, are stubborn,generic,Goats are stubborn.,goats,89,statistical
