responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",8101.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow is white ,13,, is white,prevalence,"Think about snow, how likely is it to be white?",snow,1,principled
"{""rating"":5}",3845.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers move gracefully ,13,, move gracefully,prevalence,"Think about dancers, how likely are they to move gracefully?",dancers,10,principled
"{""rating"":4}",4282.799999998882,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is sold in bags,13,, is sold in bags,prevalence,"Think about spinach, how likely are they to be sold in bags?",spinach,17,statistical
"{""rating"":5}",27186.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,13,, wear horseshoes,prevalence,"Think about horses, how likely are they to wear horseshoes?",horses,20,statistical
"{""rating"":6}",5569.199999999255,completely true,catch,"completely false,,,neither true nor false,,,completely true",,13,,,prevalence,Please select <i>completely true</i>.,,21,
"{""rating"":5}",3546.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets hold money,13,, hold money,prevalence,"Think about wallets, how likely are they to hold money?",wallets,25,principled
"{""rating"":3}",10788.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks have beautiful tails,13,, have beautiful tails,prevalence,"Think about peacocks, how likely are they to have beautiful tails?",peacocks,30,principled
"{""rating"":6}",2550.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have wings,13,, have wings,prevalence,"Think about airplanes, how likely are they to have wings?",airplanes,32,principled
"{""rating"":5}",3238.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are flat,13,, are flat,prevalence,"Think about tables, how likely are they to be flat?",tables,38,principled
"{""rating"":3}",3233.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects are pretentious,13,, are pretentious,prevalence,"Think about architects, how likely are they to be pretentious?",architects,44,statistical
"{""rating"":4}",2853.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk comes from cows,13,, comes from cows,prevalence,"Think about milk, how likely is it to comes from cows?",milk,45,statistical
"{""rating"":6}",3107.5999999996275,completely true,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,47,
"{""rating"":1}",5511.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears can roar,13,, can roar,prevalence,"Think about bears, how likely are they to be able to roar?",bears,48,principled
"{""rating"":6}",1740.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards can swim ,13,, can swim,prevalence,"Think about lifeguards, how likely are they to be able to swim?",lifeguards,52,principled
"{""rating"":6}",2618.60000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen are europeans,13,, are Europeans,prevalence,"Think about Frenchmen, how likely are they to be Europeans?",Frenchmen,55,principled
"{""rating"":0}",1567.0999999996275,completely false,filler,"completely false,,,neither true nor false,,,completely true",,13,How true is the above statement?,,prevalence,One cent is a lot of money.,,58,
"{""rating"":4}",3624.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,13,, are brunettes,prevalence,"Think about Americans, how likely are they to be brunettes?",Americans,61,statistical
"{""rating"":5}",2332.39999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers are male,13,, are male,prevalence,"Think about engineers, how likely are they to be male?",engineers,63,statistical
"{""rating"":6}",1952.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are fragile ,13,, are fragile,prevalence,"Think about eggshells, how likely are they to be fragile?",eggshells,77,principled
"{""rating"":5}",3160,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers work in the circus,13,, work in the circus,prevalence,"Think about tightrope walkers, how likely are they to work in the circus?",tightrope walkers,78,statistical
"{""rating"":2}",3466.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are unstable,13,, are unstable,prevalence,"Think about rocking chairs, how likely are they to be unstable?",rocking chairs,82,principled
