responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":1}",16638.199999809265,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,9,, have laces,cue_validity,"You learn that [unknown thing/people] have laces, how likely is it to be roller skates?",roller skates,1,statistical
"{""rating"":5}",11897.400000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,9,, are kept in pens,cue_validity,"You learn that [unknown thing/people] are kept in pens, how likely is it to be pigs?",pigs,8,statistical
"{""rating"":6}",5815.899999856949,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,9,, have udders,cue_validity,"You learn that [unknown thing/people] have udders, how likely is it to be cows?",cows,19,principled
"{""rating"":0}",15446.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,9,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,20,
"{""rating"":4}",9831.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,9,, are buildings,cue_validity,"You learn that [unknown thing/people] are buildings, how likely is it to be barns?",barns,23,principled
"{""rating"":4}",7009.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,9,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be ducks?",ducks,25,principled
"{""rating"":2}",21428.599999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are warm,9,, are warm,cue_validity,"You learn that [unknown thing/people] are warm, how likely is it to be summers?",summers,27,principled
"{""rating"":0}",4678,completely false,catch,"completely false,,,neither true nor false,,,completely true",,9,,,cue_validity,Please select <i>completely false</i>.,,30,
"{""rating"":4}",12095.199999809265,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,9,, can bite,cue_validity,"You learn that [unknown thing/people] can bite, how likely is it to be ants?",ants,31,statistical
"{""rating"":5}",8345.100000143051,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,9,, are arrogant,cue_validity,"You learn that [unknown thing/people] are arrogant, how likely is it to be celebrities?",celebrities,38,statistical
"{""rating"":6}",7319.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,9,, are from Great Britain,cue_validity,"You learn that [unknown thing/people] are from Great Britain, how likely is it to be Englishmen?",Englishmen,41,principled
