responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",17444.599999997765,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,11,How true is the above statement?, live north of the US,generic,Canadians live north of the US.,Canadians,1,principled
"{""rating"":0}",5921.800000000745,,,"completely false,,,neither true nor false,,,completely true",bears perform at circuses,11,How true is the above statement?, perform at circuses,generic,Bears perform at circuses.,bears,5,statistical
"{""rating"":6}",1322.0999999977648,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,11,How true is the above statement?, are red,generic,Cherries are red.,cherries,21,principled
"{""rating"":0}",2113.60000000149,completely false,filler,"completely false,,,neither true nor false,,,completely true",,11,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,22,
"{""rating"":4}",8317.199999999255,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,11,How true is the above statement?, are fit,generic,Dancers are fit.,dancers,27,statistical
"{""rating"":6}",14190.800000000745,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,11,How true is the above statement?, are white,generic,Eggshells are white.,eggshells,35,statistical
"{""rating"":6}",1403.9000000022352,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,11,How true is the above statement?, are bouncy,generic,Trampolines are bouncy.,trampolines,40,principled
"{""rating"":6}",2831.10000000149,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are wooden,11,How true is the above statement?, are wooden,generic,Rocking chairs are wooden.,rocking chairs,44,statistical
"{""rating"":5}",3572.300000000745,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,11,How true is the above statement?, drink wine,generic,Frenchmen drink wine.,Frenchmen,45,statistical
"{""rating"":6}",2875.699999999255,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,11,How true is the above statement?, are unmarried,generic,Bachelors are unmarried.,bachelors,47,principled
"{""rating"":0}",2015.6000000014901,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,11,How true is the above statement?, produce milk,generic,Sheep produce milk.,sheep,48,principled
"{""rating"":6}",1513.5,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,11,How true is the above statement?, have pouches,generic,Kangaroos have pouches.,kangaroos,53,principled
"{""rating"":5}",3160.10000000149,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,11,How true is the above statement?, bark at strangers,generic,Dogs bark at strangers.,dogs,58,statistical
"{""rating"":6}",1873,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,11,How true is the above statement?, grows on lawns,generic,Grass grows on lawns.,grass,60,statistical
"{""rating"":6}",1278.199999999255,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,11,How true is the above statement?, have radios,generic,Cars have radios.,cars,61,statistical
"{""rating"":0}",7448,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,11,How true is the above statement?, are ornamental pets,generic,Peacocks are ornamental pets.,peacocks,64,statistical
"{""rating"":1}",5088.800000000745,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,11,How true is the above statement?, are muscular,generic,Lifeguards are muscular.,lifeguards,67,statistical
"{""rating"":5}",6017.60000000149,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,11,How true is the above statement?, are highly educated,generic,Professors are highly educated.,professors,77,principled
"{""rating"":6}",3581.39999999851,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,11,How true is the above statement?, are red,generic,Strawberries are red.,strawberries,78,principled
